episode,seed,use_prev_action,mean_return,phase
1078,0,1,100.703125,B
1079,0,1,122.703125,B
1080,0,1,179.78125,B
1081,0,1,221.359375,B
1082,0,1,158.734375,B
1083,0,1,140.171875,B
1084,0,1,205.546875,B
1085,0,1,161.046875,B
1086,0,1,107.40625,B
1087,0,1,102.078125,B
1088,0,1,86.515625,B
1089,0,1,78.796875,B
1090,0,1,83.234375,B
1091,0,1,81.21875,B
1092,0,1,70.90625,B
1093,0,1,72.265625,B
1094,0,1,72.59375,B
1095,0,1,66.484375,B
1096,0,1,69.140625,B
1097,0,1,72.03125,B
1098,0,1,83.6875,B
1099,0,1,73.515625,B
1100,0,1,68.015625,B
1101,0,1,76.375,B
1102,0,1,84.8125,B
1103,0,1,66.984375,B
1104,0,1,89.65625,B
1105,0,1,85.8125,B
1106,0,1,99.90625,B
1107,0,1,145.984375,B
1108,0,1,221.6875,B
1109,0,1,143.125,B
1110,0,1,175.375,B
1111,0,1,185.390625,B
1112,0,1,97.421875,B
1113,0,1,90.484375,B
1114,0,1,104.390625,B
1115,0,1,97.34375,B
1116,0,1,91.46875,B
1117,0,1,109.265625,B
1118,0,1,121.484375,B
1119,0,1,131.875,B
1120,0,1,150.875,B
1121,0,1,183.671875,B
1122,0,1,158.546875,B
1123,0,1,169.5625,B
1124,0,1,132.328125,B
1125,0,1,135.046875,B
1126,0,1,116.984375,B
1127,0,1,106.90625,B
1128,0,1,140.484375,B
1129,0,1,125.59375,B
1130,0,1,155.21875,B
1131,0,1,148.515625,B
1132,0,1,178.203125,B
1133,0,1,159.046875,B
1134,0,1,182.1875,B
1135,0,1,183.375,B
1136,0,1,182.015625,B
1137,0,1,172.703125,B
1138,0,1,98.65625,B
1139,0,1,91.453125,B
1140,0,1,97.015625,B
1141,0,1,89.71875,B
1142,0,1,102.875,B
1143,0,1,117.265625,B
1144,0,1,143.6875,B
1145,0,1,104.59375,B
1146,0,1,84.03125,B
1147,0,1,75.59375,B
1148,0,1,92.71875,B
1149,0,1,86.78125,B
1150,0,1,88.921875,B
1151,0,1,93.71875,B
1152,0,1,156.578125,B
1153,0,1,161.40625,B
1154,0,1,148.015625,B
1155,0,1,95.75,B
1156,0,1,124.65625,B
1157,0,1,155.96875,B
1158,0,1,121.046875,B
1159,0,1,197.84375,B
1160,0,1,205.03125,B
1161,0,1,191.6875,B
1162,0,1,184.75,B
1163,0,1,165.34375,B
1164,0,1,195.828125,B
1165,0,1,171.5,B
1166,0,1,163.34375,B
1167,0,1,193.109375,B
1168,0,1,160.90625,B
1169,0,1,98.234375,B
1170,0,1,117.28125,B
1171,0,1,176.46875,B
1172,0,1,95.84375,B
1173,0,1,99.125,B
1174,0,1,85.90625,B
1175,0,1,101.375,B
1176,0,1,68.515625,B
1177,0,1,72.671875,B
1178,0,1,98.140625,B
1179,0,1,101.65625,B
1180,0,1,80.421875,B
1181,0,1,76.90625,B
1182,0,1,80.78125,B
1183,0,1,82.078125,B
1184,0,1,81.609375,B
1185,0,1,103.953125,B
1186,0,1,101.90625,B
1187,0,1,157.5625,B
1188,0,1,128.171875,B
1189,0,1,129.421875,B
1190,0,1,81.625,B
1191,0,1,77.8125,B
1192,0,1,77.71875,B
1193,0,1,99.125,B
1194,0,1,77.890625,B
1195,0,1,75.515625,B
1196,0,1,75.625,B
1197,0,1,71.03125,B
1198,0,1,73.578125,B
1199,0,1,75.703125,B
1200,0,1,88.4375,B
1201,0,1,128.71875,A
1202,0,1,168.4375,A
1203,0,1,210.296875,A
1204,0,1,225.859375,A
1205,0,1,273.875,A
1206,0,1,373.15625,A
1207,0,1,263.90625,A
1208,0,1,266.296875,A
1209,0,1,343.15625,A
1210,0,1,202.6875,A
1211,0,1,213.890625,A
1212,0,1,353.4375,A
1213,0,1,383.484375,A
1214,0,1,310.109375,A
1215,0,1,338.28125,A
1216,0,1,395.421875,A
1217,0,1,365.125,A
1218,0,1,306.453125,A
1219,0,1,160.703125,A
1220,0,1,362.4375,A
1221,0,1,359.703125,A
1222,0,1,389.390625,A
1223,0,1,379.90625,A
1224,0,1,236.296875,A
1225,0,1,394.625,A
1226,0,1,363.03125,A
1227,0,1,378.3125,A
1228,0,1,368.28125,A
1229,0,1,366.734375,A
1230,0,1,336.25,A
1231,0,1,394.484375,A
1232,0,1,394.328125,A
1233,0,1,379.078125,A
1234,0,1,381.15625,A
1235,0,1,316.1875,A
1236,0,1,389.15625,A
1237,0,1,365.984375,A
1238,0,1,394.796875,A
1239,0,1,368.0,A
1240,0,1,389.84375,A
1241,0,1,389.359375,A
1242,0,1,371.484375,A
1243,0,1,181.59375,A
1244,0,1,126.671875,A
1245,0,1,291.421875,A
1246,0,1,378.734375,A
1247,0,1,344.0625,A
1248,0,1,307.15625,A
1249,0,1,379.484375,A
1250,0,1,400.0,A
1251,0,1,389.96875,A
1252,0,1,388.171875,A
1253,0,1,215.578125,A
1254,0,1,371.0,A
1255,0,1,368.9375,A
1256,0,1,237.453125,A
1257,0,1,368.046875,A
1258,0,1,368.578125,A
1259,0,1,389.125,A
1260,0,1,394.453125,A
1261,0,1,326.4375,A
1262,0,1,347.125,A
1263,0,1,195.625,A
1264,0,1,366.578125,A
1265,0,1,370.875,A
1266,0,1,178.25,A
1267,0,1,245.09375,A
1268,0,1,375.375,A
1269,0,1,376.78125,A
1270,0,1,394.4375,A
1271,0,1,337.28125,A
1272,0,1,388.703125,A
1273,0,1,376.28125,A
1274,0,1,213.09375,A
1275,0,1,357.5,A
1276,0,1,389.15625,A
1277,0,1,360.96875,A
1278,0,1,378.796875,A
1279,0,1,373.28125,A
1280,0,1,365.1875,A
1281,0,1,315.328125,A
1282,0,1,381.859375,A
1283,0,1,378.265625,A
1284,0,1,370.765625,A
1285,0,1,384.625,A
1286,0,1,373.40625,A
1287,0,1,394.90625,A
1288,0,1,377.09375,A
1289,0,1,383.453125,A
1290,0,1,394.453125,A
1291,0,1,391.625,A
1292,0,1,361.65625,A
1293,0,1,347.015625,A
1294,0,1,389.109375,A
1295,0,1,331.46875,A
1296,0,1,146.984375,A
1297,0,1,261.5625,A
1298,0,1,337.609375,A
1299,0,1,394.53125,A
1300,0,1,365.875,A
1301,0,1,389.1875,A
1302,0,1,350.421875,A
1303,0,1,389.9375,A
1304,0,1,384.953125,A
1305,0,1,399.828125,A
1306,0,1,381.015625,A
1307,0,1,392.453125,A
1308,0,1,350.75,A
1309,0,1,394.390625,A
1310,0,1,392.921875,A
1311,0,1,361.34375,A
1312,0,1,387.125,A
1313,0,1,266.78125,A
1314,0,1,394.640625,A
1315,0,1,378.578125,A
1316,0,1,357.796875,A
1317,0,1,292.65625,A
1318,0,1,392.46875,A
1319,0,1,386.5625,A
1320,0,1,327.0625,A
1321,0,1,378.34375,A
1322,0,1,379.09375,A
1323,0,1,389.390625,A
1324,0,1,379.046875,A
1325,0,1,369.625,A
1326,0,1,380.53125,A
1327,0,1,377.015625,A
1328,0,1,188.640625,A
1329,0,1,275.890625,A
1330,0,1,394.59375,A
1331,0,1,384.265625,A
1332,0,1,372.875,A
1333,0,1,390.03125,A
1334,0,1,379.46875,A
1335,0,1,389.65625,A
1336,0,1,368.4375,A
1337,0,1,362.84375,A
1338,0,1,193.453125,A
1339,0,1,389.8125,A
1340,0,1,332.71875,A
1341,0,1,211.21875,A
1342,0,1,359.046875,A
1343,0,1,394.5,A
1344,0,1,378.578125,A
1345,0,1,378.140625,A
1346,0,1,394.6875,A
1347,0,1,381.859375,A
1348,0,1,370.890625,A
1349,0,1,383.890625,A
1350,0,1,400.0,A
1351,0,1,384.140625,A
1352,0,1,380.03125,A
1353,0,1,389.125,A
1354,0,1,370.5625,A
1355,0,1,271.203125,A
1356,0,1,369.5,A
1357,0,1,389.0625,A
1358,0,1,364.8125,A
1359,0,1,394.46875,A
1360,0,1,384.15625,A
1361,0,1,315.3125,A
1362,0,1,384.984375,A
1363,0,1,375.8125,A
1364,0,1,389.34375,A
1365,0,1,379.296875,A
1366,0,1,350.90625,A
1367,0,1,274.390625,A
1368,0,1,363.703125,A
1369,0,1,367.609375,A
1370,0,1,354.3125,A
1371,0,1,379.109375,A
1372,0,1,389.28125,A
1373,0,1,389.015625,A
1374,0,1,371.578125,A
1375,0,1,369.703125,A
1376,0,1,394.796875,A
1377,0,1,378.90625,A
1378,0,1,380.46875,A
1379,0,1,379.859375,A
1380,0,1,379.625,A
1381,0,1,331.5,A
1382,0,1,378.09375,A
1383,0,1,389.015625,A
1384,0,1,388.859375,A
1385,0,1,383.625,A
1386,0,1,389.109375,A
1387,0,1,385.15625,A
1388,0,1,327.515625,A
1389,0,1,389.453125,A
1390,0,1,368.71875,A
1391,0,1,390.046875,A
1392,0,1,372.03125,A
1393,0,1,250.453125,A
1394,0,1,388.953125,A
1395,0,1,378.15625,A
1396,0,1,368.078125,A
1397,0,1,389.5,A
1398,0,1,317.953125,A
1399,0,1,286.171875,A
1400,0,1,354.03125,A
1401,0,1,368.5625,A
1402,0,1,363.796875,A
1403,0,1,373.25,A
1404,0,1,394.671875,A
1405,0,1,389.03125,A
1406,0,1,355.1875,A
1407,0,1,149.453125,A
1408,0,1,375.09375,A
1409,0,1,394.453125,A
1410,0,1,344.421875,A
1411,0,1,376.40625,A
1412,0,1,378.484375,A
1413,0,1,389.40625,A
1414,0,1,383.953125,A
1415,0,1,233.296875,A
1416,0,1,361.953125,A
1417,0,1,393.390625,A
1418,0,1,394.625,A
1419,0,1,293.265625,A
1420,0,1,369.96875,A
1421,0,1,369.65625,A
1422,0,1,344.953125,A
1423,0,1,177.484375,A
1424,0,1,121.15625,A
1425,0,1,229.328125,A
1426,0,1,381.828125,A
1427,0,1,370.125,A
1428,0,1,378.53125,A
1429,0,1,354.90625,A
1430,0,1,384.28125,A
1431,0,1,377.71875,A
1432,0,1,379.296875,A
1433,0,1,392.28125,A
1434,0,1,378.765625,A
1435,0,1,378.765625,A
1436,0,1,400.0,A
1437,0,1,394.484375,A
1438,0,1,395.15625,A
1439,0,1,338.328125,A
1440,0,1,298.53125,A
1441,0,1,355.484375,A
1442,0,1,394.5,A
1443,0,1,374.515625,A
1444,0,1,389.734375,A
1445,0,1,394.40625,A
1446,0,1,384.3125,A
1447,0,1,383.953125,A
1448,0,1,389.4375,A
1449,0,1,379.5,A
1450,0,1,208.25,A
1451,0,1,375.203125,A
1452,0,1,382.609375,A
1453,0,1,373.84375,A
1454,0,1,389.28125,A
1455,0,1,373.4375,A
1456,0,1,389.1875,A
1457,0,1,366.234375,A
1458,0,1,384.015625,A
1459,0,1,303.96875,A
1460,0,1,368.0,A
1461,0,1,361.28125,A
1462,0,1,349.71875,A
1463,0,1,378.609375,A
1464,0,1,394.46875,A
1465,0,1,373.703125,A
1466,0,1,364.734375,A
1467,0,1,373.828125,A
1468,0,1,337.296875,A
1469,0,1,383.984375,A
1470,0,1,307.5625,A
1471,0,1,373.328125,A
1472,0,1,367.609375,A
1473,0,1,336.15625,A
1474,0,1,260.453125,A
1475,0,1,348.5,A
1476,0,1,282.171875,A
1477,0,1,326.671875,A
1478,0,1,330.796875,A
1479,0,1,251.703125,A
1480,0,1,282.0625,A
1481,0,1,392.875,A
1482,0,1,394.640625,A
1483,0,1,334.59375,A
1484,0,1,394.53125,A
1485,0,1,356.078125,A
1486,0,1,340.828125,A
1487,0,1,389.84375,A
1488,0,1,318.40625,A
1489,0,1,391.078125,A
1490,0,1,383.703125,A
1491,0,1,375.125,A
1492,0,1,389.84375,A
1493,0,1,379.53125,A
1494,0,1,374.71875,A
1495,0,1,384.375,A
1496,0,1,384.109375,A
1497,0,1,373.171875,A
1498,0,1,365.875,A
1499,0,1,272.359375,A
1500,0,1,364.671875,A
1501,0,1,294.640625,A
1502,0,1,213.703125,A
1503,0,1,342.015625,A
1504,0,1,377.953125,A
1505,0,1,360.53125,A
1506,0,1,384.84375,A
1507,0,1,394.75,A
1508,0,1,385.5,A
1509,0,1,201.59375,A
1510,0,1,386.453125,A
1511,0,1,227.625,A
1512,0,1,388.015625,A
1513,0,1,318.78125,A
1514,0,1,389.703125,A
1515,0,1,397.5625,A
1516,0,1,394.703125,A
1517,0,1,383.65625,A
1518,0,1,383.546875,A
1519,0,1,379.546875,A
1520,0,1,387.109375,A
1521,0,1,335.953125,A
1522,0,1,348.78125,A
1523,0,1,383.53125,A
1524,0,1,352.671875,A
1525,0,1,233.53125,A
1526,0,1,351.5,A
1527,0,1,400.0,A
1528,0,1,313.734375,A
1529,0,1,377.78125,A
1530,0,1,374.046875,A
1531,0,1,373.140625,A
1532,0,1,363.65625,A
1533,0,1,389.859375,A
1534,0,1,400.0,A
1535,0,1,339.578125,A
1536,0,1,168.953125,A
1537,0,1,317.734375,A
1538,0,1,389.65625,A
1539,0,1,316.703125,A
1540,0,1,384.515625,A
1541,0,1,378.484375,A
1542,0,1,400.0,A
1543,0,1,395.25,A
1544,0,1,389.4375,A
1545,0,1,368.390625,A
1546,0,1,373.5,A
1547,0,1,400.0,A
1548,0,1,339.921875,A
1549,0,1,295.3125,A
1550,0,1,370.671875,A
1551,0,1,291.109375,A
1552,0,1,371.5625,A
1553,0,1,380.0,A
1554,0,1,389.53125,A
1555,0,1,379.28125,A
1556,0,1,384.890625,A
1557,0,1,373.59375,A
1558,0,1,329.96875,A
1559,0,1,364.296875,A
1560,0,1,302.84375,A
1561,0,1,316.609375,A
1562,0,1,372.4375,A
1563,0,1,374.84375,A
1564,0,1,394.375,A
1565,0,1,384.765625,A
1566,0,1,253.421875,A
1567,0,1,385.140625,A
1568,0,1,394.609375,A
1569,0,1,282.265625,A
1570,0,1,391.4375,A
1571,0,1,394.546875,A
1572,0,1,374.171875,A
1573,0,1,389.265625,A
1574,0,1,379.15625,A
1575,0,1,384.015625,A
1576,0,1,388.796875,A
1577,0,1,384.703125,A
1578,0,1,356.484375,A
1579,0,1,394.328125,A
1580,0,1,389.65625,A
1581,0,1,394.453125,A
1582,0,1,383.578125,A
1583,0,1,389.015625,A
1584,0,1,388.90625,A
1585,0,1,381.578125,A
1586,0,1,198.890625,A
1587,0,1,361.921875,A
1588,0,1,225.78125,A
1589,0,1,389.5,A
1590,0,1,239.984375,A
1591,0,1,380.640625,A
1592,0,1,400.0,A
1593,0,1,400.0,A
1594,0,1,360.0,A
1595,0,1,381.546875,A
1596,0,1,389.90625,A
1597,0,1,383.859375,A
1598,0,1,395.15625,A
1599,0,1,394.8125,A
1600,0,1,394.75,A
1601,0,1,400.0,A
1602,0,1,353.6875,A
1603,0,1,378.40625,A
1604,0,1,389.3125,A
1605,0,1,394.5625,A
1606,0,1,389.703125,A
1607,0,1,378.359375,A
1608,0,1,385.234375,A
1609,0,1,385.09375,A
1610,0,1,268.203125,A
1611,0,1,385.125,A
1612,0,1,294.015625,A
1613,0,1,395.5625,A
1614,0,1,277.25,A
1615,0,1,390.140625,A
1616,0,1,380.5,A
1617,0,1,384.453125,A
1618,0,1,390.6875,A
1619,0,1,369.0,A
1620,0,1,353.28125,A
1621,0,1,389.125,A
1622,0,1,373.375,A
1623,0,1,389.09375,A
1624,0,1,373.546875,A
1625,0,1,400.0,A
1626,0,1,394.453125,A
1627,0,1,383.9375,A
1628,0,1,389.390625,A
1629,0,1,394.515625,A
1630,0,1,389.1875,A
1631,0,1,378.96875,A
1632,0,1,378.515625,A
1633,0,1,384.984375,A
1634,0,1,378.625,A
1635,0,1,389.40625,A
1636,0,1,394.703125,A
1637,0,1,359.546875,A
1638,0,1,386.984375,A
1639,0,1,230.0625,A
1640,0,1,372.25,A
1641,0,1,337.5625,A
1642,0,1,400.0,A
1643,0,1,394.28125,A
1644,0,1,268.59375,A
1645,0,1,385.34375,A
1646,0,1,375.65625,A
1647,0,1,364.59375,A
1648,0,1,321.203125,A
1649,0,1,392.84375,A
1650,0,1,348.578125,A
1651,0,1,377.390625,A
1652,0,1,239.921875,A
1653,0,1,393.421875,A
1654,0,1,394.65625,A
1655,0,1,388.109375,A
1656,0,1,363.296875,A
1657,0,1,383.9375,A
1658,0,1,350.28125,A
1659,0,1,369.328125,A
1660,0,1,364.953125,A
1661,0,1,380.40625,A
1662,0,1,328.546875,A
1663,0,1,394.984375,A
1664,0,1,394.75,A
1665,0,1,394.53125,A
1666,0,1,378.4375,A
1667,0,1,387.328125,A
1668,0,1,376.78125,A
1669,0,1,389.34375,A
1670,0,1,372.96875,A
1671,0,1,389.28125,A
1672,0,1,383.921875,A
1673,0,1,383.828125,A
1674,0,1,389.703125,A
1675,0,1,400.0,A
1676,0,1,384.453125,A
1677,0,1,389.125,A
1678,0,1,373.609375,A
1679,0,1,394.515625,A
1680,0,1,394.75,A
1681,0,1,383.71875,A
1682,0,1,349.9375,A
1683,0,1,150.6875,A
1684,0,1,294.203125,A
1685,0,1,384.453125,A
1686,0,1,353.953125,A
1687,0,1,195.015625,A
1688,0,1,384.390625,A
1689,0,1,255.453125,A
1690,0,1,389.25,A
1691,0,1,369.328125,A
1692,0,1,389.296875,A
1693,0,1,385.578125,A
1694,0,1,332.40625,A
1695,0,1,389.203125,A
1696,0,1,394.921875,A
1697,0,1,400.0,A
1698,0,1,382.015625,A
1699,0,1,318.75,A
1700,0,1,390.375,A
1701,0,1,394.4375,A
1702,0,1,394.984375,A
1703,0,1,378.296875,A
1704,0,1,389.65625,A
1705,0,1,399.765625,A
1706,0,1,375.734375,A
1707,0,1,383.640625,A
1708,0,1,392.84375,A
1709,0,1,384.34375,A
1710,0,1,379.484375,A
1711,0,1,384.296875,A
1712,0,1,356.703125,A
1713,0,1,393.25,A
1714,0,1,341.078125,A
1715,0,1,373.1875,A
1716,0,1,279.75,A
1717,0,1,207.890625,A
1718,0,1,376.265625,A
1719,0,1,383.484375,A
1720,0,1,383.578125,A
1721,0,1,390.328125,A
1722,0,1,241.28125,A
1723,0,1,389.234375,A
1724,0,1,386.234375,A
1725,0,1,394.671875,A
1726,0,1,400.0,A
1727,0,1,400.0,A
1728,0,1,400.0,A
1729,0,1,297.40625,A
1730,0,1,349.1875,A
1731,0,1,389.703125,A
1732,0,1,389.359375,A
1733,0,1,378.796875,A
1734,0,1,371.390625,A
1735,0,1,389.984375,A
1736,0,1,346.890625,A
1737,0,1,376.5,A
1738,0,1,365.953125,A
1739,0,1,328.03125,A
1740,0,1,389.671875,A
1741,0,1,384.71875,A
1742,0,1,394.5625,A
1743,0,1,373.046875,A
1744,0,1,383.96875,A
1745,0,1,396.171875,A
1746,0,1,389.171875,A
1747,0,1,375.59375,A
1748,0,1,392.6875,A
1749,0,1,378.75,A
1750,0,1,384.640625,A
1751,0,1,384.296875,A
1752,0,1,370.53125,A
1753,0,1,332.3125,A
1754,0,1,382.328125,A
1755,0,1,372.734375,A
1756,0,1,394.515625,A
1757,0,1,383.515625,A
1758,0,1,384.28125,A
1759,0,1,394.5,A
1760,0,1,394.765625,A
1761,0,1,394.46875,A
1762,0,1,379.28125,A
1763,0,1,389.0625,A
1764,0,1,390.5625,A
1765,0,1,391.140625,A
1766,0,1,371.390625,A
1767,0,1,337.078125,A
1768,0,1,180.375,A
1769,0,1,134.15625,A
1770,0,1,170.890625,A
1771,0,1,193.5,A
1772,0,1,310.890625,A
1773,0,1,362.78125,A
1774,0,1,356.890625,A
1775,0,1,311.328125,A
1776,0,1,233.21875,A
1777,0,1,349.5625,A
1778,0,1,369.046875,A
1779,0,1,389.9375,A
1780,0,1,390.140625,A
1781,0,1,375.65625,A
1782,0,1,351.796875,A
1783,0,1,348.375,A
1784,0,1,380.84375,A
1785,0,1,389.921875,A
1786,0,1,352.203125,A
1787,0,1,366.640625,A
1788,0,1,384.65625,A
1789,0,1,391.5625,A
1790,0,1,363.984375,A
1791,0,1,390.796875,A
1792,0,1,390.96875,A
1793,0,1,252.40625,A
1794,0,1,394.75,A
1795,0,1,243.359375,A
1796,0,1,394.734375,A
1797,0,1,395.265625,A
1798,0,1,364.265625,A
1799,0,1,400.0,A
1800,0,1,227.546875,A
1801,0,1,94.015625,B
1802,0,1,134.5,B
1803,0,1,171.671875,B
1804,0,1,180.9375,B
1805,0,1,152.765625,B
1806,0,1,203.109375,B
1807,0,1,115.234375,B
1808,0,1,197.390625,B
1809,0,1,189.359375,B
1810,0,1,216.0625,B
1811,0,1,181.671875,B
1812,0,1,154.265625,B
1813,0,1,124.125,B
1814,0,1,200.46875,B
1815,0,1,214.25,B
1816,0,1,209.65625,B
1817,0,1,262.46875,B
1818,0,1,220.328125,B
1819,0,1,208.515625,B
1820,0,1,176.96875,B
1821,0,1,196.890625,B
1822,0,1,211.25,B
1823,0,1,165.234375,B
1824,0,1,207.765625,B
1825,0,1,159.578125,B
1826,0,1,193.765625,B
1827,0,1,165.109375,B
1828,0,1,174.171875,B
1829,0,1,202.484375,B
1830,0,1,181.171875,B
1831,0,1,121.0,B
1832,0,1,171.21875,B
1833,0,1,223.25,B
1834,0,1,183.328125,B
1835,0,1,218.3125,B
1836,0,1,197.75,B
1837,0,1,226.40625,B
1838,0,1,205.796875,B
1839,0,1,208.71875,B
1840,0,1,128.078125,B
1841,0,1,219.328125,B
1842,0,1,206.859375,B
1843,0,1,201.71875,B
1844,0,1,150.875,B
1845,0,1,122.125,B
1846,0,1,135.703125,B
1847,0,1,172.015625,B
1848,0,1,180.59375,B
1849,0,1,148.46875,B
1850,0,1,147.625,B
1851,0,1,98.375,B
1852,0,1,140.25,B
1853,0,1,176.828125,B
1854,0,1,211.875,B
1855,0,1,174.765625,B
1856,0,1,215.609375,B
1857,0,1,219.09375,B
1858,0,1,194.984375,B
1859,0,1,253.859375,B
1860,0,1,228.9375,B
1861,0,1,136.40625,B
1862,0,1,160.5,B
1863,0,1,189.234375,B
1864,0,1,127.671875,B
1865,0,1,247.296875,B
1866,0,1,184.796875,B
1867,0,1,118.34375,B
1868,0,1,207.03125,B
1869,0,1,156.078125,B
1870,0,1,217.6875,B
1871,0,1,164.484375,B
1872,0,1,159.375,B
1873,0,1,163.25,B
1874,0,1,208.1875,B
1875,0,1,210.75,B
1876,0,1,189.96875,B
1877,0,1,209.765625,B
1878,0,1,206.703125,B
1879,0,1,228.703125,B
1880,0,1,180.921875,B
1881,0,1,177.046875,B
1882,0,1,194.171875,B
1883,0,1,190.671875,B
1884,0,1,247.890625,B
1885,0,1,192.5,B
1886,0,1,194.359375,B
1887,0,1,222.578125,B
1888,0,1,177.890625,B
1889,0,1,189.734375,B
1890,0,1,175.078125,B
1891,0,1,133.921875,B
1892,0,1,225.453125,B
1893,0,1,202.921875,B
1894,0,1,229.625,B
1895,0,1,220.03125,B
1896,0,1,224.515625,B
1897,0,1,207.203125,B
1898,0,1,211.421875,B
1899,0,1,165.546875,B
1900,0,1,207.375,B
1901,0,1,191.734375,B
1902,0,1,226.328125,B
1903,0,1,183.5,B
1904,0,1,203.765625,B
1905,0,1,204.8125,B
1906,0,1,149.65625,B
1907,0,1,177.484375,B
1908,0,1,141.15625,B
1909,0,1,166.1875,B
1910,0,1,83.546875,B
1911,0,1,90.84375,B
1912,0,1,119.65625,B
1913,0,1,105.5625,B
1914,0,1,158.796875,B
1915,0,1,215.375,B
1916,0,1,215.75,B
1917,0,1,142.59375,B
1918,0,1,224.3125,B
1919,0,1,131.03125,B
1920,0,1,131.59375,B
1921,0,1,197.609375,B
1922,0,1,212.71875,B
1923,0,1,203.875,B
1924,0,1,200.375,B
1925,0,1,148.328125,B
1926,0,1,129.46875,B
1927,0,1,172.3125,B
1928,0,1,189.03125,B
1929,0,1,170.421875,B
1930,0,1,220.3125,B
1931,0,1,204.921875,B
1932,0,1,210.734375,B
1933,0,1,115.875,B
1934,0,1,198.484375,B
1935,0,1,183.078125,B
1936,0,1,147.328125,B
1937,0,1,134.953125,B
1938,0,1,158.765625,B
1939,0,1,199.375,B
1940,0,1,163.9375,B
1941,0,1,223.9375,B
1942,0,1,180.546875,B
1943,0,1,224.078125,B
1944,0,1,219.71875,B
1945,0,1,249.703125,B
1946,0,1,192.46875,B
1947,0,1,200.46875,B
1948,0,1,206.984375,B
1949,0,1,202.359375,B
1950,0,1,169.984375,B
1951,0,1,222.140625,B
1952,0,1,224.890625,B
1953,0,1,250.578125,B
1954,0,1,221.1875,B
1955,0,1,207.640625,B
1956,0,1,205.625,B
1957,0,1,216.234375,B
1958,0,1,200.484375,B
1959,0,1,153.0625,B
1960,0,1,143.0625,B
1961,0,1,182.75,B
1962,0,1,209.203125,B
1963,0,1,150.921875,B
1964,0,1,187.734375,B
1965,0,1,218.078125,B
1966,0,1,233.96875,B
1967,0,1,150.703125,B
1968,0,1,174.953125,B
1969,0,1,252.140625,B
1970,0,1,190.234375,B
1971,0,1,164.6875,B
1972,0,1,151.890625,B
1973,0,1,178.328125,B
1974,0,1,189.828125,B
1975,0,1,191.578125,B
1976,0,1,163.171875,B
1977,0,1,197.46875,B
1978,0,1,255.90625,B
1979,0,1,247.859375,B
1980,0,1,224.71875,B
1981,0,1,251.125,B
1982,0,1,243.0,B
1983,0,1,173.546875,B
1984,0,1,150.78125,B
1985,0,1,127.421875,B
1986,0,1,102.375,B
1987,0,1,94.015625,B
1988,0,1,110.90625,B
1989,0,1,97.65625,B
1990,0,1,85.921875,B
1991,0,1,92.71875,B
1992,0,1,94.390625,B
1993,0,1,128.765625,B
1994,0,1,106.859375,B
1995,0,1,76.8125,B
1996,0,1,98.71875,B
1997,0,1,92.90625,B
1998,0,1,101.140625,B
1999,0,1,111.015625,B
2000,0,1,105.0625,B
2001,0,1,129.984375,B
2002,0,1,117.84375,B
2003,0,1,115.140625,B
2004,0,1,136.9375,B
2005,0,1,103.265625,B
2006,0,1,89.78125,B
2007,0,1,81.65625,B
2008,0,1,77.59375,B
2009,0,1,70.0625,B
2010,0,1,74.328125,B
2011,0,1,90.5,B
2012,0,1,84.625,B
2013,0,1,81.8125,B
2014,0,1,86.546875,B
2015,0,1,87.171875,B
2016,0,1,94.203125,B
2017,0,1,82.109375,B
2018,0,1,103.28125,B
2019,0,1,124.421875,B
2020,0,1,194.875,B
2021,0,1,167.390625,B
2022,0,1,195.0625,B
2023,0,1,128.09375,B
2024,0,1,191.171875,B
2025,0,1,226.859375,B
2026,0,1,182.953125,B
2027,0,1,168.859375,B
2028,0,1,220.265625,B
2029,0,1,242.53125,B
2030,0,1,230.765625,B
2031,0,1,185.71875,B
2032,0,1,186.203125,B
2033,0,1,212.375,B
2034,0,1,215.359375,B
2035,0,1,126.078125,B
2036,0,1,149.1875,B
2037,0,1,210.40625,B
2038,0,1,108.484375,B
2039,0,1,138.75,B
2040,0,1,188.9375,B
2041,0,1,202.59375,B
2042,0,1,240.859375,B
2043,0,1,248.515625,B
2044,0,1,131.34375,B
2045,0,1,211.296875,B
2046,0,1,231.46875,B
2047,0,1,209.46875,B
2048,0,1,232.703125,B
2049,0,1,226.953125,B
2050,0,1,241.3125,B
2051,0,1,162.96875,B
2052,0,1,229.96875,B
2053,0,1,197.640625,B
2054,0,1,228.15625,B
2055,0,1,124.828125,B
2056,0,1,113.203125,B
2057,0,1,135.21875,B
2058,0,1,178.5625,B
2059,0,1,231.171875,B
2060,0,1,209.203125,B
2061,0,1,212.484375,B
2062,0,1,195.953125,B
2063,0,1,215.21875,B
2064,0,1,140.609375,B
2065,0,1,178.25,B
2066,0,1,228.078125,B
2067,0,1,218.515625,B
2068,0,1,217.9375,B
2069,0,1,208.9375,B
2070,0,1,203.875,B
2071,0,1,116.140625,B
2072,0,1,149.171875,B
2073,0,1,252.59375,B
2074,0,1,136.953125,B
2075,0,1,143.84375,B
2076,0,1,221.53125,B
2077,0,1,225.828125,B
2078,0,1,214.0,B
2079,0,1,192.421875,B
2080,0,1,246.109375,B
2081,0,1,159.078125,B
2082,0,1,233.734375,B
2083,0,1,187.390625,B
2084,0,1,137.0625,B
2085,0,1,182.421875,B
