4.000000000000000000e+00,2.029718764768720027e-02
1.800000000000000000e+01,3.588481966526010231e-02
2.300000000000000000e+01,3.787684591331010042e-02
4.000000000000000000e+01,7.978479160594240116e-02
5.000000000000000000e+01,1.572690117406340127e-01
5.300000000000000000e+01,3.441608632481790164e-01
6.700000000000000000e+01,1.029567128306859924e+00
7.200000000000000000e+01,9.057184649673150068e-01
8.200000000000000000e+01,1.014980853669140037e+00
9.900000000000000000e+01,8.625505715423009701e-01
1.060000000000000000e+02,8.841531543336480503e-01
1.200000000000000000e+02,9.562935586037329960e-01
1.350000000000000000e+02,8.638274282572709906e-01
1.370000000000000000e+02,1.024791167612409959e+00
1.510000000000000000e+02,8.889968608366629610e-01
1.580000000000000000e+02,8.796035753732740492e-01
1.750000000000000000e+02,9.919115695550939638e-01
1.910000000000000000e+02,-2.386721680074889995e-01
1.920000000000000000e+02,-2.830143709133689858e-02
1.930000000000000000e+02,2.590325661930990009e-01
1.940000000000000000e+02,2.408819245972310119e-01
1.950000000000000000e+02,4.416358752915690022e-01
1.960000000000000000e+02,3.908198633101970243e-01
1.970000000000000000e+02,5.399841753842220538e-01
1.980000000000000000e+02,4.722416492869759841e-01
1.990000000000000000e+02,4.263924743826210118e-01
2.000000000000000000e+02,4.148728763361380079e-01
2.010000000000000000e+02,4.952587611637649934e-01
2.020000000000000000e+02,3.973188784757830105e-01
2.030000000000000000e+02,3.696731146942859869e-01
2.040000000000000000e+02,4.545110310949290189e-01
2.050000000000000000e+02,4.628567949955300076e-01
2.060000000000000000e+02,3.942615770130399877e-01
2.070000000000000000e+02,4.529614398332280079e-01
2.080000000000000000e+02,3.830678886750690237e-01
2.090000000000000000e+02,3.998705618928209971e-01
2.100000000000000000e+02,3.814309856769360074e-01
2.110000000000000000e+02,2.391526835098509995e-01
2.120000000000000000e+02,3.554430985223189787e-01
2.130000000000000000e+02,2.931176134398479904e-01
2.140000000000000000e+02,2.575811273326489848e-01
2.150000000000000000e+02,2.830854774609800062e-01
2.160000000000000000e+02,3.257901189026249922e-01
2.170000000000000000e+02,2.244460793065999882e-01
2.180000000000000000e+02,2.694186179057900254e-01
2.190000000000000000e+02,2.628478177444609765e-01
2.200000000000000000e+02,2.942342526934230151e-01
2.210000000000000000e+02,3.091517018442370146e-01
2.220000000000000000e+02,2.954797151537150168e-01
2.230000000000000000e+02,3.228030575115100054e-01
2.240000000000000000e+02,3.067453281703860224e-01
2.250000000000000000e+02,3.243975180050109874e-01
2.260000000000000000e+02,3.901510372295050044e-01
2.270000000000000000e+02,4.366214330882079997e-01
2.280000000000000000e+02,3.536145162700040090e-01
2.290000000000000000e+02,3.306695660824909844e-01
2.300000000000000000e+02,2.049623418934279906e-01
2.310000000000000000e+02,2.904621114260059755e-01
2.320000000000000000e+02,3.321916566997630271e-01
2.330000000000000000e+02,3.088176233121019965e-01
2.340000000000000000e+02,1.800999844712470044e-01
2.350000000000000000e+02,4.512095379944969786e-01
2.360000000000000000e+02,2.985300644221369759e-01
2.370000000000000000e+02,2.802840318835320144e-01
2.380000000000000000e+02,2.658135449007990037e-01
2.390000000000000000e+02,2.867085874629520248e-01
2.400000000000000000e+02,3.572131877330799732e-01
2.410000000000000000e+02,2.717037498133300089e-01
2.420000000000000000e+02,2.066942865410409946e-01
2.430000000000000000e+02,2.130372277091290012e-01
2.440000000000000000e+02,1.619854633758719964e-01
2.450000000000000000e+02,2.485937626706349879e-01
2.460000000000000000e+02,2.306065622301949891e-01
2.470000000000000000e+02,2.182563612043340040e-01
2.480000000000000000e+02,1.869692852675599870e-01
2.490000000000000000e+02,2.009798788230759969e-01
2.500000000000000000e+02,1.527829777903340069e-01
2.510000000000000000e+02,2.686312271835989973e-01
2.520000000000000000e+02,3.630572262015929752e-01
2.530000000000000000e+02,2.817092982069029916e-01
2.540000000000000000e+02,3.284997828474460202e-01
2.550000000000000000e+02,2.893539498440449997e-01
2.560000000000000000e+02,2.359598775241850133e-01
2.570000000000000000e+02,2.600445391759350078e-01
2.580000000000000000e+02,3.148094545991789728e-01
2.590000000000000000e+02,2.214155766433709982e-01
2.600000000000000000e+02,1.619896606058310040e-01
2.610000000000000000e+02,2.713623612716979938e-01
2.620000000000000000e+02,2.046132346403179980e-01
2.630000000000000000e+02,2.285991726114670053e-01
2.640000000000000000e+02,2.568069681917120040e-01
2.650000000000000000e+02,2.746496718203950138e-01
2.660000000000000000e+02,1.856331060258130106e-01
2.670000000000000000e+02,2.611491083554769999e-01
2.680000000000000000e+02,2.040480119729750075e-01
2.690000000000000000e+02,1.864967999771469931e-01
2.700000000000000000e+02,1.340428389190440051e-01
2.710000000000000000e+02,1.662065949676569954e-01
2.720000000000000000e+02,1.701435445439060112e-01
2.730000000000000000e+02,3.317204336113859786e-01
2.740000000000000000e+02,1.873256869422700033e-01
2.750000000000000000e+02,3.145901077695930081e-01
2.760000000000000000e+02,2.912418022019899744e-01
2.770000000000000000e+02,2.599476531951380176e-01
2.780000000000000000e+02,2.336579824752459955e-01
2.790000000000000000e+02,1.462089377034110071e-01
2.800000000000000000e+02,1.764351456815899943e-01
2.810000000000000000e+02,2.392852615199279886e-01
2.820000000000000000e+02,2.314032744627690097e-01
2.830000000000000000e+02,2.369690330611859963e-01
2.840000000000000000e+02,2.289012231246609907e-01
2.850000000000000000e+02,1.915063733201770035e-01
2.860000000000000000e+02,2.080696038726020103e-01
2.870000000000000000e+02,1.606976486280430050e-01
2.880000000000000000e+02,2.250390445762709968e-01
2.890000000000000000e+02,1.408143687507600050e-01
2.900000000000000000e+02,1.517583120265179886e-01
2.910000000000000000e+02,1.126934826791460009e-01
2.920000000000000000e+02,1.318293784080770137e-01
2.930000000000000000e+02,1.466022465391459972e-01
2.940000000000000000e+02,1.302602528893909983e-01
2.950000000000000000e+02,1.163133751446090020e-01
2.960000000000000000e+02,9.809272159055890117e-02
2.970000000000000000e+02,7.207952629419629720e-02
2.980000000000000000e+02,8.304030331952609589e-02
2.990000000000000000e+02,9.028100297834709687e-02
3.000000000000000000e+02,5.967448370765209703e-02
3.010000000000000000e+02,7.373257858798379361e-02
3.020000000000000000e+02,6.507756369518910566e-02
3.030000000000000000e+02,1.175237611572470080e-02
3.040000000000000000e+02,2.607017606188569842e-02
3.050000000000000000e+02,6.282185549588130413e-02
3.060000000000000000e+02,6.087885563511490072e-02
3.070000000000000000e+02,6.334599790284570209e-02
3.080000000000000000e+02,3.730577705723549936e-02
3.090000000000000000e+02,1.591366146272570059e-01
3.100000000000000000e+02,1.422208142948619969e-01
3.110000000000000000e+02,1.245741385240219934e-01
3.120000000000000000e+02,8.943108385267570237e-02
3.130000000000000000e+02,1.489044488137969968e-01
3.140000000000000000e+02,1.180907228306680018e-01
3.150000000000000000e+02,1.186151093430330011e-01
3.160000000000000000e+02,1.336089908734260090e-01
3.170000000000000000e+02,7.877805122798750559e-02
3.180000000000000000e+02,8.662617754184860630e-02
3.190000000000000000e+02,1.474824833294590132e-01
3.200000000000000000e+02,1.083797914258460005e-01
3.210000000000000000e+02,1.186265578986960001e-01
3.220000000000000000e+02,1.166760695985920027e-01
3.230000000000000000e+02,5.535042591432599857e-02
3.240000000000000000e+02,1.522508466311900009e-03
3.250000000000000000e+02,1.286425405638169928e-01
3.260000000000000000e+02,2.834604080687039979e-02
3.270000000000000000e+02,1.036371008118669966e-02
3.280000000000000000e+02,8.191824328553140577e-02
3.290000000000000000e+02,8.913143582167160073e-02
