1.000000000000000000e+00,-1.466964789456341517e-03
2.000000000000000000e+00,-1.042463761226373672e-02
3.000000000000000000e+00,-1.055536070531362842e-02
4.000000000000000000e+00,-1.499944885804428349e-02
5.000000000000000000e+00,4.255388722950342525e-03
6.000000000000000000e+00,9.745165380091534713e-03
7.000000000000000000e+00,-7.161292444308915706e-03
8.000000000000000000e+00,-9.495140154920981429e-03
9.000000000000000000e+00,-8.138136072377444991e-03
1.000000000000000000e+01,-1.180467505715541640e-03
1.100000000000000000e+01,-3.068021917470802225e-03
1.200000000000000000e+01,-1.105710740962864355e-02
1.300000000000000000e+01,-1.759119202013045792e-03
1.400000000000000000e+01,1.024345406990730904e-03
1.500000000000000000e+01,2.220490862236110599e-02
1.600000000000000000e+01,6.633031658812380688e-04
1.700000000000000000e+01,3.893723033985386963e-03
1.800000000000000000e+01,-9.846781148428525744e-04
1.900000000000000000e+01,-9.120944015576811295e-03
2.000000000000000000e+01,-5.498643619893219328e-03
2.100000000000000000e+01,5.493474705117273524e-03
2.200000000000000000e+01,8.788473252533447050e-03
2.300000000000000000e+01,5.799732596249444934e-03
2.400000000000000000e+01,5.353784241153326795e-03
2.500000000000000000e+01,5.042901691174507192e-03
2.600000000000000000e+01,1.514704456604842766e-04
2.700000000000000000e+01,-4.333317225671621739e-03
2.800000000000000000e+01,-5.357171032317003222e-03
2.900000000000000000e+01,4.576449930088634377e-03
3.000000000000000000e+01,1.737813529146984073e-02
3.100000000000000000e+01,1.580481550785993450e-02
3.200000000000000000e+01,5.410442245142840605e-03
3.300000000000000000e+01,1.523117911828035000e-02
3.400000000000000000e+01,1.586022999603397404e-02
3.500000000000000000e+01,2.237131833458061436e-02
3.600000000000000000e+01,2.827363430889698434e-04
3.700000000000000000e+01,8.836029899914379579e-03
3.800000000000000000e+01,-3.158404021673504643e-03
3.900000000000000000e+01,8.923764311570648667e-04
4.000000000000000000e+01,2.433889406406485132e-03
4.100000000000000000e+01,-1.276509598345703690e-02
4.200000000000000000e+01,-4.244586352013667192e-03
4.300000000000000000e+01,-1.295507533243895129e-02
4.400000000000000000e+01,-2.076980570260919187e-02
4.500000000000000000e+01,-1.639607381102408182e-02
4.600000000000000000e+01,-4.495397859845914890e-03
4.700000000000000000e+01,2.401030873580702746e-02
4.800000000000000000e+01,1.953634595974462068e-02
4.900000000000000000e+01,2.089883150783283447e-02
5.000000000000000000e+01,5.505691127470603574e-03
