1.000000000000000000e+00,5.948996260819868098e+00
2.000000000000000000e+00,7.714403159085606809e+00
3.000000000000000000e+00,9.358253054384118030e+00
4.000000000000000000e+00,1.088891557028752999e+01
5.000000000000000000e+00,1.231418512762317441e+01
6.000000000000000000e+00,1.364131718883640332e+01
7.000000000000000000e+00,1.487707109223753221e+01
8.000000000000000000e+00,1.602773547012641231e+01
9.000000000000000000e+00,1.709917155374538211e+01
1.000000000000000000e+01,1.809683670857981141e+01
1.100000000000000000e+01,1.902580514542253809e+01
1.200000000000000000e+01,1.989081028391482420e+01
1.300000000000000000e+01,2.069625604949061071e+01
1.400000000000000000e+01,2.144624323291309054e+01
1.500000000000000000e+01,2.214459020133917377e+01
1.600000000000000000e+01,2.279485172655991931e+01
1.700000000000000000e+01,2.340033781324093098e+01
1.800000000000000000e+01,2.396413817563492188e+01
1.900000000000000000e+01,2.448911470628553388e+01
2.000000000000000000e+01,2.497794478098030879e+01
2.100000000000000000e+01,2.543311561027855916e+01
2.200000000000000000e+01,2.585694495057582287e+01
2.300000000000000000e+01,2.625159428387217631e+01
2.400000000000000000e+01,2.661907070059624303e+01
2.500000000000000000e+01,2.696124196219756897e+01
2.600000000000000000e+01,2.727985532938700430e+01
2.700000000000000000e+01,2.757652814801651786e+01
2.800000000000000000e+01,2.785277609143981792e+01
2.900000000000000000e+01,2.810999998074405326e+01
3.000000000000000000e+01,2.834951590993449244e+01
3.100000000000000000e+01,2.857253830051814347e+01
3.200000000000000000e+01,2.878020437821629329e+01
3.300000000000000000e+01,2.897357229014047775e+01
3.400000000000000000e+01,2.915362675326459296e+01
3.500000000000000000e+01,2.932128093724894313e+01
3.600000000000000000e+01,2.947739340985662793e+01
3.700000000000000000e+01,2.962275872283331424e+01
3.800000000000000000e+01,2.975811117755532820e+01
3.900000000000000000e+01,2.988414741891816817e+01
4.000000000000000000e+01,3.000150195862394042e+01
4.100000000000000000e+01,2.077399220570733718e+01
4.200000000000000000e+01,1.932467898535700002e+01
4.300000000000000000e+01,1.797647718170321340e+01
4.400000000000000000e+01,1.672233373588513317e+01
4.500000000000000000e+01,1.555568794752885253e+01
4.600000000000000000e+01,1.447043287685457003e+01
4.700000000000000000e+01,1.346089086796401979e+01
4.800000000000000000e+01,1.252178154083177652e+01
4.900000000000000000e+01,1.164819072470855765e+01
5.000000000000000000e+01,1.083554598140867675e+01
5.100000000000000000e+01,1.007959495283357398e+01
5.200000000000000000e+01,9.376382767083294212e+00
5.300000000000000000e+01,8.722233210216085553e+00
5.400000000000000000e+01,8.113719542475745783e+00
5.500000000000000000e+01,7.547658849819488758e+00
5.600000000000000000e+01,7.021090862147485012e+00
5.700000000000000000e+01,6.531258654356424387e+00
5.800000000000000000e+01,6.075600644337341372e+00
5.900000000000000000e+01,5.651731294029185726e+00
6.000000000000000000e+01,5.257434519534675665e+00
6.100000000000000000e+01,4.890644862879878652e+00
6.200000000000000000e+01,4.549445138484158768e+00
6.300000000000000000e+01,4.232049958449813687e+00
6.400000000000000000e+01,3.936797495206885600e+00
6.500000000000000000e+01,3.662143597688035879e+00
6.600000000000000000e+01,3.406651435796311134e+00
6.700000000000000000e+01,3.168983498402968113e+00
6.800000000000000000e+01,2.947897121640371765e+00
6.900000000000000000e+01,2.742234604075776350e+00
7.000000000000000000e+01,2.550920617828268622e+00
7.100000000000000000e+01,2.372953735860578561e+00
7.200000000000000000e+01,2.207402666330995800e+00
7.300000000000000000e+01,2.053401310180259731e+00
7.400000000000000000e+01,1.910144289424459574e+00
7.500000000000000000e+01,1.776881534035915644e+00
7.600000000000000000e+01,1.652915928413124957e+00
7.700000000000000000e+01,1.537599075026668372e+00
7.800000000000000000e+01,1.430327175741618051e+00
7.900000000000000000e+01,1.330539266669999554e+00
8.000000000000000000e+01,1.237713099493198632e+00
