1.000000000000000000e+00,2.757467145258895615e-03,-3.496114351598720010e-04,2.051316630986317092e-03,-1.307221377792209312e-03,2.823917482525305743e-03,-4.218558982252556926e-03,1.152955216738999573e-03,-2.690568276340691818e-04,-2.137851382759540717e-03,-9.622111078377064636e-04
2.000000000000000000e+00,-2.486939387475834567e-02,-1.789107538194733421e-02,-2.381633308171373156e-02,2.960372786489044380e-02,-6.101462839056955197e-03,2.991142378095204557e-02,-9.443761131720329258e-03,-4.029194785127782757e-02,-5.453716828007136759e-03,-1.140039778402102306e-02
3.000000000000000000e+00,-4.229730228036017274e-03,-3.272027514526486269e-02,-1.860743480189916421e-02,2.255458059264278323e-02,9.680178875030436350e-03,3.514513616617656599e-02,-7.666393090143009022e-03,6.511711751819100787e-03,1.639571064288387154e-03,4.142972439115101893e-03
4.000000000000000000e+00,-5.384223092763568141e-03,4.680761613147235538e-03,-7.973828383614649240e-03,-4.164248283147764518e-03,3.375448209580395650e-03,8.608568642829314554e-03,-3.954438158142908714e-03,-1.380150942365295820e-02,2.782684393024654687e-02,4.840214263162877575e-03
5.000000000000000000e+00,1.862295049719797993e-02,2.145388624219950538e-02,1.427155136993031592e-02,2.122664025530322882e-03,-7.715804746380394707e-03,-3.456608148834385691e-03,3.400344533961975786e-03,-5.533676517855651115e-03,8.044692264353343891e-03,1.467001570971953814e-02
6.000000000000000000e+00,6.337433758127372467e-03,9.243704111140577800e-03,1.450968878731492828e-02,3.154880413614689905e-03,8.259313265397522433e-03,-7.810304620584108959e-03,1.189162200455725835e-02,-3.480242499653329880e-02,6.574643268294549578e-03,-2.922966627150105218e-03
7.000000000000000000e+00,-1.534804866418004732e-02,2.665828196019306984e-02,-7.067863618481757745e-03,-1.741082161984970969e-02,1.475017485992147735e-02,-1.697974399646156457e-02,3.178912508942435822e-03,-4.212222787298662563e-02,-5.304041892120680071e-03,1.084736626244193688e-02
8.000000000000000000e+00,-2.694450338074880300e-03,-1.858588439899619329e-03,-1.724776052213897876e-02,2.667412873557375823e-03,-8.819332205708615979e-03,-1.106159984525004712e-02,1.062434557323419480e-02,4.090850568539304219e-03,-1.837884793195222050e-02,1.318667779979534362e-02
9.000000000000000000e+00,2.239297020976630664e-02,-9.478577190459951812e-03,-3.380355948974701156e-03,-3.884042947172621028e-03,1.653524546629255715e-02,2.057039395502998150e-02,1.818142344073987379e-02,2.184550795215550907e-03,6.463588111806467876e-03,1.991458288737187401e-02
1.000000000000000000e+01,3.123106814328644506e-03,8.971899797325221665e-03,-3.232889001461584921e-02,-1.326631041442536893e-02,-3.755606864421431879e-04,6.543729779209422545e-03,2.166182784236234810e-02,7.204466853239693607e-04,6.672946692184905659e-03,7.911508069024492107e-03
1.100000000000000000e+01,2.553179332559375389e-02,2.818343907583316290e-03,-1.188507609874913523e-02,-5.933824116876215173e-03,-4.835826319795445867e-03,2.084740700355560902e-02,-7.481066133826529477e-03,-6.352949653117512425e-03,2.523274489380103545e-03,-5.711590341843847396e-03
1.200000000000000000e+01,2.226013534191038923e-02,-7.922709804440552367e-03,-6.026706573150020230e-03,1.301964430326172685e-02,5.992680260170935372e-03,-4.450044091537593699e-03,2.013181891436509677e-02,-1.943307349336331757e-02,-1.629531219901118530e-02,4.251973631698728953e-03
1.300000000000000000e+01,1.259329771902760811e-02,-1.045718325367888703e-02,-7.470999543409254096e-03,7.147454921647212675e-03,-8.752431408092897335e-04,9.888549121615056517e-03,3.135325354984095508e-03,-6.294778403524061827e-04,-8.905771550992112873e-03,-1.781077249416089178e-02
1.400000000000000000e+01,-6.697185670968733295e-03,1.714813344546042839e-02,-8.475719775732557231e-04,-2.611746872373769610e-02,-1.076877262552546587e-02,-2.734819399081727612e-03,-1.310118572011429415e-02,3.385257815214508335e-03,1.171481572038010274e-02,-1.018445656345759454e-02
1.500000000000000000e+01,6.872579498758435781e-03,8.418867391937128603e-03,1.809423051009187487e-04,3.436863201595549786e-03,-2.245398141740019560e-02,2.413001676452070782e-02,4.458025387968599096e-03,-3.283709163570098979e-03,-8.689024002620845000e-04,-1.503125786050962288e-02
1.600000000000000000e+01,-4.614462449603199887e-03,-1.334257888266653092e-02,1.403527451497643685e-02,-1.971933024917756766e-02,-1.670869414474130538e-02,1.780570207768132282e-02,-3.003732799735599548e-02,1.349738645534893922e-02,1.825804567722669539e-02,-1.756163972997229136e-02
1.700000000000000000e+01,-1.873639959723819720e-02,1.584864394958234585e-03,6.880205173256737430e-03,-2.728420802995555530e-03,-5.285254049822117432e-03,1.301416403258489306e-02,-1.097266173328255434e-02,-1.909362260569698669e-02,1.354896705433428217e-02,-7.213855387095707838e-03
1.800000000000000000e+01,1.146676586994791781e-02,7.811641878998701327e-03,-8.646350670936959332e-03,3.515905694496181209e-03,-2.175947071034384228e-02,1.615666628668100541e-02,3.883866349557720150e-03,-1.671820245276463279e-03,9.768494815554040062e-03,1.684767025684280953e-02
1.900000000000000000e+01,-2.797583825973903870e-02,-1.846418411814052755e-03,-2.549618978948529208e-02,2.021101632460988503e-03,-3.704382723640664739e-03,1.379646658976954945e-02,1.929362511681502815e-02,-1.212366086025725223e-02,-7.983838352782619135e-03,-4.395565873988133317e-03
2.000000000000000000e+01,-1.496067733007641100e-02,3.827808719012349044e-04,1.338643108145474644e-02,1.550660179103873805e-02,8.954105082190539494e-03,-5.362058814297090970e-03,1.190677798840175661e-02,-6.083270106959940901e-03,-1.806907332696711067e-03,6.125042974612593567e-03
2.100000000000000000e+01,-5.815319350610425458e-03,-5.576724425363276637e-03,3.741875219233677195e-03,2.753966583706416154e-03,-2.155478168096611885e-02,-1.038388001495318611e-02,3.036185427695973701e-02,-4.086834249577682432e-02,1.482570333214344206e-02,-4.177571003113493553e-03
2.200000000000000000e+01,-9.513792122293024747e-03,-1.770629578917732455e-02,8.640838898172967936e-03,1.936732127804680417e-02,-1.169120065534447195e-02,-1.472491707666030193e-02,5.025021407188649120e-02,-1.314190506723804733e-02,2.919995812121310014e-02,1.008122674808243540e-03
2.300000000000000000e+01,-2.310835465562134650e-03,-1.917323376541126348e-02,-1.751457949621100171e-02,3.971010312239262041e-02,2.008949534652934577e-02,-9.996315560923674237e-03,3.668077038872649687e-02,1.777094182680942144e-02,4.476174412162248315e-04,-9.622800855527002470e-03
2.400000000000000000e+01,-6.799293491068811139e-03,-1.828560961578440391e-02,-2.370848907497721120e-02,6.001873788972197921e-03,1.600673387372164927e-02,3.974911857335524865e-03,3.267893629809889844e-02,3.197105734617091549e-03,2.780856588927410611e-02,-2.613529958030537999e-03
2.500000000000000000e+01,-5.194303382735409279e-03,1.478497550932173984e-02,-1.378677915805052653e-02,1.604520899213901855e-02,-3.201153003634412634e-03,7.047752887953189285e-03,1.379457435992325134e-02,1.109641944064496122e-02,4.644594528937483896e-02,-1.628302036898782862e-02
2.600000000000000000e+01,2.821040041694959991e-02,-4.244755760249187618e-03,-1.804692424215015648e-02,3.345253886013477285e-02,1.346533640211141844e-02,-4.612579047006246449e-03,1.193290508244202949e-02,-7.092744436844392042e-03,1.475192353281591651e-02,6.517353047229390572e-03
2.700000000000000000e+01,3.386762586671524661e-02,-2.093266048392809081e-02,-7.764104023727337774e-03,1.092074368415652322e-02,4.333733292367890344e-02,7.213998765269161520e-03,-9.206640717236529159e-03,-3.262541129656735314e-03,1.187409498043044687e-02,5.447741163089154896e-03
2.800000000000000000e+01,1.295277840035058935e-02,-3.431679339614265075e-03,-2.442488187082851245e-02,7.309266999893087192e-04,1.741451004783734586e-03,9.408468721401785223e-03,-1.553338286752697396e-02,6.890146307614938501e-03,6.438670655546645683e-04,8.969775575809618012e-03
2.900000000000000000e+01,2.590613439701019375e-03,-1.871132554709830156e-02,-9.015574537783543549e-03,-3.008679225900970453e-03,-1.364728798307765500e-02,1.334233937500842702e-02,-5.975245500970833082e-03,-2.987214218035920757e-02,9.786209066420090488e-03,8.474379917953142952e-03
3.000000000000000000e+01,-6.339157114834492388e-03,-4.733662574369637381e-03,-2.941730500301788925e-02,-2.554375711888923683e-04,-6.426022779568519964e-03,2.971622219557067991e-03,-2.729492572133005585e-02,-1.947083053894856433e-02,-9.216793241289111122e-04,1.838750450524849825e-02
3.100000000000000000e+01,2.973866410821329569e-03,-1.149073110950295587e-02,-2.043649168465088220e-02,1.161934194996117921e-02,1.754180758209004844e-03,5.700227642040749110e-03,-2.789788989610248859e-03,-2.618882439169858967e-02,8.236991852222203328e-03,-1.832238946819386705e-03
3.200000000000000000e+01,-1.623168306342642406e-02,7.317717028687148635e-03,6.833428231001704642e-03,1.506080787591238500e-02,1.599904851403189526e-02,2.535543773004570595e-02,-1.289204339855707683e-02,-2.956133886216417636e-02,-3.232380077190401182e-03,-1.212414312452154454e-02
3.300000000000000000e+01,-8.243282522597242604e-03,-2.821489898221862282e-03,-1.450563904006505964e-02,2.916006883059855774e-03,2.323607269741956359e-04,-2.418182978928824084e-02,-1.262397716686834356e-02,-7.112619606407931394e-03,2.009520835275261513e-02,-1.593489756073236327e-02
3.400000000000000000e+01,-4.724837649267419303e-03,1.289432662638417739e-03,-5.155907787603556530e-03,3.621287059452536587e-03,8.117123458431971597e-03,3.906379886361451004e-03,7.263903189500771351e-03,-3.784474950680567600e-03,2.100755559432870899e-04,2.777349916404881370e-03
3.500000000000000000e+01,2.578714486916587958e-03,1.453906425547966605e-02,-1.219178159308212037e-03,2.946168380535114234e-02,1.446630815705959774e-03,4.478421521357273984e-03,7.763364053082155887e-03,8.762505531684356558e-03,-1.862165462959778847e-02,1.114449519658895250e-02
3.600000000000000000e+01,1.125177999208282036e-02,2.856269688869577522e-03,-3.181183966528651486e-02,2.865732119986792378e-02,-1.832727023918849160e-02,6.487533941894718659e-03,7.217563906895306872e-03,3.275530242789069513e-02,4.491341753837615851e-03,9.630293907255428609e-04
3.700000000000000000e+01,1.872103425806739135e-02,-1.424699716179394018e-02,-3.957457606941152013e-03,1.428073620851495404e-02,-1.753818215880233525e-02,1.360825775970856376e-02,3.631401993435359830e-03,1.372323246996830573e-02,6.793774927012522120e-03,-1.786307156494203879e-02
3.800000000000000000e+01,-9.154316660073019696e-03,4.563493784652370051e-03,6.992588651828566051e-03,1.388929811215557433e-02,-9.492548162601477379e-03,9.585603327697945000e-03,2.347361917498531902e-02,1.219120652359000599e-02,1.019965954289611329e-02,-1.570522386013335076e-02
3.900000000000000000e+01,8.334044776870419211e-03,-2.368163990089197646e-03,7.394572543635685377e-03,-1.583452254863483566e-02,2.807067319967018054e-02,9.196637764054216291e-03,9.954684917813347994e-03,1.068419694198460487e-02,9.598812135107276031e-03,9.475365611060168960e-03
4.000000000000000000e+01,-1.811107263142949873e-03,3.412729409289202770e-04,1.945629185793734325e-02,-2.169812659037860872e-02,5.692629052613988952e-03,5.374915686405398957e-04,-1.907469574422540615e-02,2.041656025970076062e-04,-8.962134342167296305e-03,1.549841928075118558e-02
4.100000000000000000e+01,1.394460188543360582e-02,5.002438031286943199e-03,-1.863318732988088894e-02,-8.313969556494091306e-03,-1.365634898739616875e-02,-2.282353730555500195e-03,-2.483465663688605093e-02,1.514806892525374926e-02,7.916046785142748926e-03,5.813532176260237036e-03
4.200000000000000000e+01,3.355801854148130533e-03,-8.335130309647810487e-03,-1.529251579237251267e-02,1.110167077740027361e-02,-1.278494792042135465e-03,-1.311321786196034678e-02,-1.520851975348512866e-02,-2.151946401207290548e-03,-2.068648396598148174e-03,4.231807003034225405e-03
4.300000000000000000e+01,6.105224996310346965e-03,1.766349376736008753e-02,-1.611894280250283223e-02,-5.102740275148103660e-03,-1.629984704007877636e-02,-1.250790168765328857e-02,-2.685231564650778641e-02,1.830350781609126759e-02,-3.400869826593689270e-03,5.754720252453865599e-03
4.400000000000000000e+01,1.612641106484195104e-03,1.374247642221490540e-02,-2.857876991743548041e-03,-1.303466926195149568e-02,-9.157272687278918827e-03,-9.512223746238439304e-03,-2.082903728669538435e-02,7.838434721059708496e-03,1.044017881987449603e-02,-7.986236640952631971e-03
4.500000000000000000e+01,-5.642191681082286449e-03,3.857741552674470893e-03,-9.946194869902931154e-03,-1.700238025514132570e-02,-9.243613102274316970e-03,-6.597676314589601132e-03,2.859911784908589216e-03,-9.798012281327877701e-03,-1.015981257743457655e-02,7.196096357560026642e-03
4.600000000000000000e+01,3.885803917664668820e-03,2.399994533998297055e-02,1.385979762980400244e-02,-1.219982480723675114e-02,-4.563109552228238053e-03,-2.450313292253929361e-03,2.314514788337054124e-02,-1.430455100052123799e-02,-1.799082249978577880e-02,3.442766600723198150e-02
4.700000000000000000e+01,-4.431987094484753434e-03,-8.850816829752385789e-03,8.505125323485771688e-03,-6.866623584513555263e-03,-4.134437424154284099e-03,-2.013797709068296249e-02,1.890319671413082797e-02,1.438821314902172244e-02,1.304029591853507128e-02,-2.843007916002579516e-02
4.800000000000000000e+01,-1.454833447641096927e-04,-2.681502792265883992e-02,2.441957188165109170e-03,-7.283075348170323267e-03,-1.377629310800549192e-02,-1.158688761435768769e-03,-7.387991408494362471e-03,3.171463006509408350e-02,3.629262656166100387e-02,-1.636797307137940333e-02
4.900000000000000000e+01,-6.506614367928885249e-03,1.075334423729052379e-02,-5.453003531600082200e-03,2.814263398420096401e-02,-1.858845079036640108e-03,-1.771487970152237426e-02,2.864125257115305440e-02,9.494040989341071338e-03,1.675795249125906078e-02,2.265496974169429328e-02
5.000000000000000000e+01,6.672245239297602826e-03,-1.004907793761146070e-02,2.942174477708456304e-02,5.048227172709368257e-03,3.813461268423974648e-03,1.239001872446264529e-02,1.321506816123785288e-02,6.746745905780368417e-03,2.417541978775402788e-03,-7.770163909842901610e-03
5.100000000000000000e+01,1.316402152487278557e-02,-7.962538854122883439e-03,4.933527991632652779e-03,-4.817984163789515786e-03,8.495996750603512088e-03,-1.888398787097642431e-02,-4.947866756728698349e-03,4.847077419747660224e-03,4.120860935611333695e-03,-6.284593444985331562e-04
5.200000000000000000e+01,3.563599136597315753e-01,3.599199412424767264e-01,3.588494514742743835e-01,3.522544686484957444e-01,3.448504638603976380e-01,3.432225886935807990e-01,3.525764011809043863e-01,3.579194819104608571e-01,3.478350651382725589e-01,3.489840363526860445e-01
5.300000000000000000e+01,3.721647204612169579e-01,3.924673893368377797e-01,3.850682809172438215e-01,3.767520833533979374e-01,3.742829832697013304e-01,3.711664183895398983e-01,3.770922137810658326e-01,3.735310644310327333e-01,3.680374385393482273e-01,3.793853856077084030e-01
5.400000000000000000e+01,3.861551961535888977e-01,3.815938870429630425e-01,3.880758685919128981e-01,3.720312618952091865e-01,3.885984519390316971e-01,3.746155274499108345e-01,3.922192044150371593e-01,3.886860670193746925e-01,3.821497367886577123e-01,3.745956191552000658e-01
5.500000000000000000e+01,3.864100889341661738e-01,3.790004464935988748e-01,4.049961937989539074e-01,3.860633480895842018e-01,3.934700393553953179e-01,3.757190292519148045e-01,3.983916777777321561e-01,3.978697824144359352e-01,4.092573953576202905e-01,3.832896906066620146e-01
5.600000000000000000e+01,3.914034355402111753e-01,3.849162515730492617e-01,3.981481155905954306e-01,3.858967938855611957e-01,3.867632372591803258e-01,3.808198566382017813e-01,4.149123911362466721e-01,3.934550427816588258e-01,4.062718232435112431e-01,3.799652598310899743e-01
5.700000000000000000e+01,3.956745694045735728e-01,3.957208401875473847e-01,3.972217276589784518e-01,3.911099801472257553e-01,3.987532672671664224e-01,3.957812302166829888e-01,4.297621792561194809e-01,3.945845408777663432e-01,4.173372267409277692e-01,4.063172311729285058e-01
5.800000000000000000e+01,4.069965849439980410e-01,4.019307630212530791e-01,3.988433648495786077e-01,3.982525146927028969e-01,4.149718902322085401e-01,3.953214729521380422e-01,4.415329468842485450e-01,3.977050011173328126e-01,4.305842428402658628e-01,4.002591466003174725e-01
5.900000000000000000e+01,4.116183562862424372e-01,4.070868027719403703e-01,4.061860385713564336e-01,4.168469660399123922e-01,4.347557883267739176e-01,3.954854499494565023e-01,4.532322638598570430e-01,4.027464022482769579e-01,4.503097153686415055e-01,4.127446845268420428e-01
6.000000000000000000e+01,4.173796599478947766e-01,4.149287128169563132e-01,4.154403887645585769e-01,4.254169550110226683e-01,4.495625436325393354e-01,3.929586791887258457e-01,4.605308673433479716e-01,4.132275265661629615e-01,4.667648327234307781e-01,4.294138009334192985e-01
6.100000000000000000e+01,4.042512915754515324e-01,4.286494532661331291e-01,4.220731449476157193e-01,4.379035430309411447e-01,4.701105981431850656e-01,4.010965559757149745e-01,4.797091815698930617e-01,4.211831647414238100e-01,4.745525184592709889e-01,4.421242496370796360e-01
6.200000000000000000e+01,4.201987765785469842e-01,4.351783759559101905e-01,4.156798241190052812e-01,4.477596297745082277e-01,4.719375172259153151e-01,4.141219448761216393e-01,4.993186873277978277e-01,4.095362403702038634e-01,4.922070096528136096e-01,4.531154454953225108e-01
6.300000000000000000e+01,4.264779984929407131e-01,4.279617088064611719e-01,4.265101879412715458e-01,4.472995011933489917e-01,4.816588195631185121e-01,4.145665360746019212e-01,5.189207520550340735e-01,4.197405356731787052e-01,4.906186011959697835e-01,4.639871524838150019e-01
6.400000000000000000e+01,4.235050048772112663e-01,4.433508374845639421e-01,4.383482004065699655e-01,4.587439952952344635e-01,4.774483474733546839e-01,4.275815127227248769e-01,5.361697845550568164e-01,4.482869628009156782e-01,4.958858403722395392e-01,4.809693626826700985e-01
6.500000000000000000e+01,4.372753436441296770e-01,4.585307499819597510e-01,4.490094725402242193e-01,4.681927868366141388e-01,4.945745620116926977e-01,4.389703504830206882e-01,5.527906037376733028e-01,4.523902668712355135e-01,5.206652831064844111e-01,4.836187076125770257e-01
6.600000000000000000e+01,4.485233241003999671e-01,4.558301277905660309e-01,4.504213769714863203e-01,4.736696041936325763e-01,4.984716585231236397e-01,4.502830647382268792e-01,5.577542244066487909e-01,4.572668651239796267e-01,5.300582979332465472e-01,4.874317667404694521e-01
6.700000000000000000e+01,4.511315658878961021e-01,4.655265413157277377e-01,4.425143353108422772e-01,4.894325358650816749e-01,5.303884386263701955e-01,4.551460630794886275e-01,5.672526910561433988e-01,4.674472067180984181e-01,5.231235262711380063e-01,5.137942881331046818e-01
6.800000000000000000e+01,4.597884701090261261e-01,4.745288223285525353e-01,4.568168335787424761e-01,4.897396623227540102e-01,5.262214519663948042e-01,4.689372383890445528e-01,5.564704532020245953e-01,4.678050867118417888e-01,5.372523728213393079e-01,5.141123797094490078e-01
6.900000000000000000e+01,4.623154679904825093e-01,4.878887836836270364e-01,4.782692925685277929e-01,5.067830384078031436e-01,5.165293480689613359e-01,4.725865974542370895e-01,5.692796383754911149e-01,4.809839770352987154e-01,5.423677136345198546e-01,5.195518987407267142e-01
7.000000000000000000e+01,4.565887406235629165e-01,4.864495988500112666e-01,4.854068932950516002e-01,5.139451087681551344e-01,5.155059803154631304e-01,4.714492959536096817e-01,5.657927445558689206e-01,4.833978699297075687e-01,5.612761963697890932e-01,5.268772622193000910e-01
7.100000000000000000e+01,4.657582737859711774e-01,4.907051500886200901e-01,4.880559942071004409e-01,5.129400669447784500e-01,5.191307039114109179e-01,4.917068828636980138e-01,5.781091796284220097e-01,5.067539729908524526e-01,5.668292950041646794e-01,5.279023597971637116e-01
7.200000000000000000e+01,4.825829379874430058e-01,5.080330259350602784e-01,4.959026360321643345e-01,5.244502916936860659e-01,5.516720119785379906e-01,5.045353587575898135e-01,5.782951542355607710e-01,5.086806317954501999e-01,5.883408103554002011e-01,5.394981657361078708e-01
7.300000000000000000e+01,5.026488342479195071e-01,5.049853354021166529e-01,4.937741551778426219e-01,5.367576170064100038e-01,5.532704035344309101e-01,5.097433158873847514e-01,5.859700558340698029e-01,5.146739742198506162e-01,6.044060332255277723e-01,5.501758552822570980e-01
7.400000000000000000e+01,5.179313416249656798e-01,5.256369467090628023e-01,5.066590793561902561e-01,5.439833042771409222e-01,5.696468502254022903e-01,5.194525091295664199e-01,6.012854719839845208e-01,5.267556587706188065e-01,6.218073441699611958e-01,5.718377644557333106e-01
7.500000000000000000e+01,5.168768744199473408e-01,5.434783806752492286e-01,5.113227639178286044e-01,5.659627625322853905e-01,5.621537284807013313e-01,5.303700300230760334e-01,5.834150055962534775e-01,5.217953941531160433e-01,6.354999270297466696e-01,5.768807764444604524e-01
7.600000000000000000e+01,5.376249894960041242e-01,5.406887635519237456e-01,5.317560223311516010e-01,5.728502573533339470e-01,5.711301017318578532e-01,5.473199593355492221e-01,6.090053387452115663e-01,5.219084079730277326e-01,6.314429319753310788e-01,5.687727055527146414e-01
7.700000000000000000e+01,5.523132104327107550e-01,5.288628754397900478e-01,5.399929963582719150e-01,5.752310254845091064e-01,5.726793071141595970e-01,5.618637735812590517e-01,6.192298959108948342e-01,5.280297515655324458e-01,6.302055135120062657e-01,5.979329247953176774e-01
7.800000000000000000e+01,5.682082095316486337e-01,5.609818941091868627e-01,5.555309010136617598e-01,5.667605889082565351e-01,5.877435352988740203e-01,5.674345216327401076e-01,6.298627666772239619e-01,5.317676398365760448e-01,6.366985807984862911e-01,5.931465351401692399e-01
7.900000000000000000e+01,5.659945279438239885e-01,5.589965814283300860e-01,5.656585451963284106e-01,5.877562315471852594e-01,6.032525769387462322e-01,5.667453252608277703e-01,6.350907772559999387e-01,5.556428559849316828e-01,6.453010763487856405e-01,6.005360002852814238e-01
8.000000000000000000e+01,5.772929149890351219e-01,5.600574127987187900e-01,5.515385754332469137e-01,5.981153606902057662e-01,6.012323004098618640e-01,5.717278690053301249e-01,6.382333912839078804e-01,5.673058958582528621e-01,6.733926801931943151e-01,6.113784808359200573e-01
8.100000000000000000e+01,5.867283723740897017e-01,5.801654848799152608e-01,5.632066241700094400e-01,6.168935439834125622e-01,6.189380432030160417e-01,5.778106000582973190e-01,6.491184709583197598e-01,5.858483774142284606e-01,6.796118284573354762e-01,6.121053913178664541e-01
8.200000000000000000e+01,6.000985333384140086e-01,5.804352311189736602e-01,5.781228376273187530e-01,6.092804308743227093e-01,6.242172502886220720e-01,5.872022335692073103e-01,6.349739667124223441e-01,5.785855699860398271e-01,6.741937384806268030e-01,6.171563209744002076e-01
8.300000000000000000e+01,6.094559417133624812e-01,5.839575582800786702e-01,5.810198480776339602e-01,6.122223438693277231e-01,6.440301944251813904e-01,6.152973802556328531e-01,6.551566119729240745e-01,6.116423632012266687e-01,6.813731332979965361e-01,6.156161922215120930e-01
8.400000000000000000e+01,6.172181996345939003e-01,6.059234833260752628e-01,5.951529252994949282e-01,6.161646081777986117e-01,6.379812768137791412e-01,6.167047748628627923e-01,6.541981988245081370e-01,6.011935172344580192e-01,6.780063573890227069e-01,6.124210332180861638e-01
8.500000000000000000e+01,6.175752658532713824e-01,6.212444429436182469e-01,5.991960290191082894e-01,6.260967632883637224e-01,6.475297731220879260e-01,6.323328222328851167e-01,6.714236330465450653e-01,6.118930177544941174e-01,7.014005828605758275e-01,6.238761089445498120e-01
