0.000000000000000000e+00,nan
1.000000000000000000e+00,-4.944874543590339899e-02
2.000000000000000000e+00,nan
3.000000000000000000e+00,nan
4.000000000000000000e+00,2.277483840980129917e-02
5.000000000000000000e+00,-1.022140595079899968e-02
6.000000000000000000e+00,-7.122850223860349717e-02
7.000000000000000000e+00,nan
8.000000000000000000e+00,8.747514744089100736e-03
9.000000000000000000e+00,4.306583338210000049e-03
1.000000000000000000e+01,nan
1.100000000000000000e+01,-6.578893534161539547e-02
1.200000000000000000e+01,1.708130164879730073e-01
1.300000000000000000e+01,nan
1.400000000000000000e+01,-1.635318339446129865e-01
1.500000000000000000e+01,3.899503524837219515e-02
1.600000000000000000e+01,-2.501254665709359837e-02
1.700000000000000000e+01,nan
1.800000000000000000e+01,-5.343879720339320127e-02
1.900000000000000000e+01,nan
2.000000000000000000e+01,nan
2.100000000000000000e+01,8.819317999698990385e-02
2.200000000000000000e+01,-2.353105985010939954e-02
2.300000000000000000e+01,nan
2.400000000000000000e+01,nan
2.500000000000000000e+01,9.493713937824989346e-02
2.600000000000000000e+01,nan
2.700000000000000000e+01,nan
2.800000000000000000e+01,nan
2.900000000000000000e+01,6.658447875625277124e-02
3.000000000000000000e+01,nan
3.100000000000000000e+01,nan
3.200000000000000000e+01,-5.567764647600299995e-03
3.300000000000000000e+01,-6.533066488739100452e-02
3.400000000000000000e+01,4.805319062212520115e-02
3.500000000000000000e+01,3.530996165426299876e-02
3.600000000000000000e+01,nan
3.700000000000000000e+01,-4.121421037711300167e-02
3.800000000000000000e+01,-5.646373970782059964e-02
3.900000000000000000e+01,3.286011498539054970e-02
4.000000000000000000e+01,nan
4.100000000000000000e+01,7.127090631266597143e-03
4.200000000000000000e+01,4.769067608585705192e-02
4.300000000000000000e+01,2.292719362483490106e-02
4.400000000000000000e+01,nan
4.500000000000000000e+01,-1.215720191734000026e-02
4.600000000000000000e+01,nan
4.700000000000000000e+01,6.642477240667579719e-02
4.800000000000000000e+01,4.996152951102800222e-02
4.900000000000000000e+01,nan
5.000000000000000000e+01,nan
5.100000000000000000e+01,1.890832422972834048e-01
5.200000000000000000e+01,nan
5.300000000000000000e+01,nan
5.400000000000000000e+01,6.183415298735559507e-01
5.500000000000000000e+01,5.532192368007200489e-01
5.600000000000000000e+01,nan
5.700000000000000000e+01,2.292437008713210100e-01
5.800000000000000000e+01,nan
5.900000000000000000e+01,7.877994559777580230e-01
6.000000000000000000e+01,nan
6.100000000000000000e+01,8.023306438143694708e-01
6.200000000000000000e+01,nan
6.300000000000000000e+01,6.916589343927199707e-01
6.400000000000000000e+01,7.904291610307601079e-01
6.500000000000000000e+01,nan
6.600000000000000000e+01,nan
6.700000000000000000e+01,3.804378563080850206e-01
6.800000000000000000e+01,nan
6.900000000000000000e+01,8.838189680480059707e-01
7.000000000000000000e+01,nan
7.100000000000000000e+01,7.386396774968400081e-01
7.200000000000000000e+01,7.298235291868100383e-01
7.300000000000000000e+01,6.308638548405669511e-01
7.400000000000000000e+01,6.057556391011780228e-01
7.500000000000000000e+01,nan
7.600000000000000000e+01,8.297585894310459675e-01
7.700000000000000000e+01,nan
7.800000000000000000e+01,6.152499055138730411e-01
7.900000000000000000e+01,8.820442522934639484e-01
8.000000000000000000e+01,nan
8.100000000000000000e+01,8.533646088538290320e-01
8.200000000000000000e+01,7.355341922227880413e-01
8.300000000000000000e+01,8.381413848680779877e-01
8.400000000000000000e+01,nan
8.500000000000000000e+01,nan
8.600000000000000000e+01,6.725254935322955152e-01
8.700000000000000000e+01,nan
8.800000000000000000e+01,7.198749384756863989e-01
8.900000000000000000e+01,nan
9.000000000000000000e+01,nan
9.100000000000000000e+01,nan
9.200000000000000000e+01,8.614077596514979618e-01
9.300000000000000000e+01,nan
9.400000000000000000e+01,5.390076754056679631e-01
9.500000000000000000e+01,7.121026480445735718e-01
9.600000000000000000e+01,8.431412204997179582e-01
9.700000000000000000e+01,9.276643130588909658e-01
9.800000000000000000e+01,nan
9.900000000000000000e+01,7.647263810658290195e-01
1.000000000000000000e+02,nan
1.010000000000000000e+02,7.646421457559470225e-01
1.020000000000000000e+02,8.742376193683509822e-01
1.030000000000000000e+02,9.468552092010680266e-01
1.040000000000000000e+02,8.178911132392144845e-01
1.050000000000000000e+02,8.746981432035989545e-01
1.060000000000000000e+02,9.180449613996920499e-01
1.070000000000000000e+02,nan
1.080000000000000000e+02,nan
1.090000000000000000e+02,nan
1.100000000000000000e+02,nan
1.110000000000000000e+02,nan
1.120000000000000000e+02,nan
1.130000000000000000e+02,nan
1.140000000000000000e+02,nan
1.150000000000000000e+02,nan
1.160000000000000000e+02,7.682433561479240502e-01
1.170000000000000000e+02,nan
1.180000000000000000e+02,nan
1.190000000000000000e+02,9.971747157122089478e-01
1.200000000000000000e+02,nan
1.210000000000000000e+02,9.478089337520286817e-01
1.220000000000000000e+02,9.091467401568289475e-01
1.230000000000000000e+02,8.330775998720140185e-01
1.240000000000000000e+02,7.721636105890530288e-01
1.250000000000000000e+02,nan
1.260000000000000000e+02,nan
1.270000000000000000e+02,7.907754973956020450e-01
1.280000000000000000e+02,9.991613306040429965e-01
1.290000000000000000e+02,7.650848664627534212e-01
1.300000000000000000e+02,8.248217146160889968e-01
1.310000000000000000e+02,8.676483503514980100e-01
1.320000000000000000e+02,nan
1.330000000000000000e+02,6.295035988332270405e-01
1.340000000000000000e+02,nan
