x,y
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,4.249108955264091492e-02
1.200000000000000000e+01,1.963698863983154297e-01
1.300000000000000000e+01,3.255192339420318604e-01
1.400000000000000000e+01,4.339133501052856445e-01
1.500000000000000000e+01,5.248878002166748047e-01
1.600000000000000000e+01,6.012420058250427246e-01
1.700000000000000000e+01,6.653255224227905273e-01
1.800000000000000000e+01,7.191103696823120117e-01
1.900000000000000000e+01,7.642515897750854492e-01
2.000000000000000000e+01,8.021382093429565430e-01
2.100000000000000000e+01,8.339362740516662598e-01
2.200000000000000000e+01,8.606240153312683105e-01
2.300000000000000000e+01,8.830229043960571289e-01
2.400000000000000000e+01,9.018220901489257812e-01
2.500000000000000000e+01,9.176000356674194336e-01
2.600000000000000000e+01,9.308423995971679688e-01
2.700000000000000000e+01,9.419564604759216309e-01
2.800000000000000000e+01,9.512846469879150391e-01
2.900000000000000000e+01,9.591135382652282715e-01
3.000000000000000000e+01,9.656842947006225586e-01
3.100000000000000000e+01,9.711991548538208008e-01
3.200000000000000000e+01,9.758275747299194336e-01
3.300000000000000000e+01,9.797123074531555176e-01
3.400000000000000000e+01,9.829726815223693848e-01
3.500000000000000000e+01,9.857091307640075684e-01
3.600000000000000000e+01,9.880058169364929199e-01
3.700000000000000000e+01,9.899333715438842773e-01
3.800000000000000000e+01,9.915511608123779297e-01
3.900000000000000000e+01,9.929088950157165527e-01
4.000000000000000000e+01,9.940484762191772461e-01
4.100000000000000000e+01,9.950050115585327148e-01
4.200000000000000000e+01,9.958077669143676758e-01
4.300000000000000000e+01,9.964814186096191406e-01
4.400000000000000000e+01,9.970468282699584961e-01
4.500000000000000000e+01,9.975215196609497070e-01
4.600000000000000000e+01,9.979197978973388672e-01
4.700000000000000000e+01,9.982541799545288086e-01
4.800000000000000000e+01,9.985346794128417969e-01
4.900000000000000000e+01,9.987701773643493652e-01
5.000000000000000000e+01,9.989677667617797852e-01
5.100000000000000000e+01,3.712115287780761719e-01
5.200000000000000000e+01,3.115331828594207764e-01
5.300000000000000000e+01,2.614490985870361328e-01
5.400000000000000000e+01,2.194168418645858765e-01
5.500000000000000000e+01,1.841419786214828491e-01
5.600000000000000000e+01,1.545381247997283936e-01
5.700000000000000000e+01,1.296935677528381348e-01
5.800000000000000000e+01,1.088431999087333679e-01
5.900000000000000000e+01,9.134486317634582520e-02
6.000000000000000000e+01,7.665967196226119995e-02
6.100000000000000000e+01,6.433536857366561890e-02
6.200000000000000000e+01,5.399239808320999146e-02
6.300000000000000000e+01,4.531223326921463013e-02
6.400000000000000000e+01,3.802754729986190796e-02
6.500000000000000000e+01,3.191399574279785156e-02
6.600000000000000000e+01,2.678329125046730042e-02
6.700000000000000000e+01,2.247743867337703705e-02
6.800000000000000000e+01,1.886382140219211578e-02
6.900000000000000000e+01,1.583115011453628540e-02
7.000000000000000000e+01,1.328603364527225494e-02
7.100000000000000000e+01,1.115007977932691574e-02
7.200000000000000000e+01,9.357526898384094238e-03
7.300000000000000000e+01,7.853156886994838715e-03
7.400000000000000000e+01,6.590614095330238342e-03
7.500000000000000000e+01,5.531069822609424591e-03
7.600000000000000000e+01,4.641865380108356476e-03
7.700000000000000000e+01,3.895602189004421234e-03
7.800000000000000000e+01,3.269327804446220398e-03
7.900000000000000000e+01,2.743735909461975098e-03
