x,y
-2.000000000000000000e+00,1.290720608085393906e-02
-1.979899497487437099e+00,1.298726350069046021e-02
-1.959798994974874420e+00,1.306589506566524506e-02
-1.939698492462311519e+00,1.314300112426280975e-02
-1.919597989949748840e+00,1.321846432983875275e-02
-1.899497487437185939e+00,1.329216174781322479e-02
-1.879396984924623037e+00,1.336396671831607819e-02
-1.859296482412060358e+00,1.343373488634824753e-02
-1.839195979899497457e+00,1.350131817162036896e-02
-1.819095477386934778e+00,1.356655359268188477e-02
-1.798994974874371877e+00,1.362927071750164032e-02
-1.778894472361808976e+00,1.368928607553243637e-02
-1.758793969849246297e+00,1.374640129506587982e-02
-1.738693467336683396e+00,1.380041427910327911e-02
-1.718592964824120717e+00,1.385109871625900269e-02
-1.698492462311557816e+00,1.389822270721197128e-02
-1.678391959798994915e+00,1.394153200089931488e-02
-1.658291457286432236e+00,1.398076210170984268e-02
-1.638190954773869334e+00,1.401562709361314774e-02
-1.618090452261306655e+00,1.404582709074020386e-02
-1.597989949748743754e+00,1.407104358077049255e-02
-1.577889447236180853e+00,1.409093663096427917e-02
-1.557788944723617952e+00,1.410514302551746368e-02
-1.537688442211055273e+00,1.411328371614217758e-02
-1.517587939698492594e+00,1.411495078355073929e-02
-1.497487437185929693e+00,1.410971581935882568e-02
-1.477386934673366792e+00,1.409711968153715134e-02
-1.457286432160803891e+00,1.407668180763721466e-02
-1.437185929648241212e+00,1.404788717627525330e-02
-1.417085427135678533e+00,1.401019375771284103e-02
-1.396984924623115631e+00,1.396302785724401474e-02
-1.376884422110552730e+00,1.390577573329210281e-02
-1.356783919597989829e+00,1.383779756724834442e-02
-1.336683417085427150e+00,1.375841163098812103e-02
-1.316582914572864471e+00,1.366689521819353104e-02
-1.296482412060301570e+00,1.356248371303081512e-02
-1.276381909547738669e+00,1.344437710940837860e-02
-1.256281407035175768e+00,1.331172138452529907e-02
-1.236180904522613089e+00,1.316362433135509491e-02
-1.216080402010050188e+00,1.299913600087165833e-02
-1.195979899497487509e+00,1.281726080924272537e-02
-1.175879396984924607e+00,1.261695008724927902e-02
-1.155778894472361706e+00,1.239710114896297455e-02
-1.135678391959799027e+00,1.215655263513326645e-02
-1.115577889447236126e+00,1.189409568905830383e-02
-1.095477386934673447e+00,1.160844787955284119e-02
-1.075376884422110546e+00,1.129827927798032761e-02
-1.055276381909547645e+00,1.096220035105943680e-02
-1.035175879396984966e+00,1.059875637292861938e-02
-1.015075376884422065e+00,1.020644232630729675e-02
-9.949748743718593857e-01,9.783694520592689514e-03
-9.748743718592964846e-01,9.328894317150115967e-03
-9.547738693467335835e-01,8.840376511216163635e-03
-9.346733668341709045e-01,8.316429331898689270e-03
-9.145728643216080034e-01,7.755302824079990387e-03
-8.944723618090451023e-01,7.155229337513446808e-03
-8.743718592964824232e-01,6.514409091323614120e-03
-8.542713567839195221e-01,5.831047892570495605e-03
-8.341708542713568431e-01,5.103373900055885315e-03
-8.140703517587939420e-01,4.329635761678218842e-03
-7.939698492462310409e-01,3.508149646222591400e-03
-7.738693467336683618e-01,2.637321129441261292e-03
-7.537688442211054607e-01,1.715690246783196926e-03
-7.336683417085427816e-01,7.419467438012361526e-04
-7.135678391959798805e-01,-2.849902375601232052e-04
-6.934673366834169794e-01,-1.365927862934768200e-03
-6.733668341708543004e-01,-2.501342212781310081e-03
-6.532663316582913993e-01,-3.691292367875576019e-03
-6.331658291457287202e-01,-4.935323260724544525e-03
-6.130653266331658191e-01,-6.232404150068759918e-03
-5.929648241206029180e-01,-7.580772973597049713e-03
-5.728643216080402389e-01,-8.977848105132579803e-03
-5.527638190954773378e-01,-1.042006444185972214e-02
-5.326633165829146588e-01,-1.190274581313133240e-02
-5.125628140703517577e-01,-1.341993361711502075e-02
-4.924623115577888566e-01,-1.496419496834278107e-02
-4.723618090452261775e-01,-1.652645319700241089e-02
-4.522613065326632764e-01,-1.809579879045486450e-02
-4.321608040201003753e-01,-1.965926773846149445e-02
-4.120603015075376963e-01,-2.120169065892696381e-02
-3.919597989949747951e-01,-2.270543947815895081e-02
-3.718592964824121161e-01,-2.415033057332038879e-02
-3.517587939698492150e-01,-2.551342174410820007e-02
-3.316582914572863139e-01,-2.676894702017307281e-02
-3.115577889447236348e-01,-2.788823470473289490e-02
-2.914572864321607337e-01,-2.883972041308879852e-02
-2.713567839195980547e-01,-2.958905510604381561e-02
-2.512562814070351536e-01,-3.009925037622451782e-02
-2.311557788944722525e-01,-3.033097460865974426e-02
-2.110552763819095734e-01,-3.024291247129440308e-02
-1.909547738693466723e-01,-2.979230880737304688e-02
-1.708542713567839932e-01,-2.893551811575889587e-02
-1.507537688442210921e-01,-2.762875333428382874e-02
-1.306532663316581910e-01,-2.582886442542076111e-02
-1.105527638190955120e-01,-2.349416352808475494e-02
-9.045226130653261087e-02,-2.058533392846584320e-02
-7.035175879396993182e-02,-1.706625334918498993e-02
-5.025125628140703071e-02,-1.290482562035322189e-02
-3.015075376884412961e-02,-8.073678240180015564e-03
-1.005025125628145055e-02,-2.550725825130939484e-03
1.005025125628122851e-02,3.680389840155839920e-03
3.015075376884412961e-02,1.063013263046741486e-02
5.025125628140703071e-02,1.830303296446800232e-02
7.035175879396993182e-02,2.669787220656871796e-02
9.045226130653283292e-02,3.580813854932785034e-02
1.105527638190952899e-01,4.562249779701232910e-02
1.306532663316581910e-01,5.612548068165779114e-02
1.507537688442210921e-01,6.729832291603088379e-02
1.708542713567839932e-01,7.911971211433410645e-02
1.909547738693468943e-01,9.156657755374908447e-02
2.110552763819097954e-01,1.046149283647537231e-01
2.311557788944722525e-01,1.182405129075050354e-01
2.512562814070351536e-01,1.324194520711898804e-01
2.713567839195980547e-01,1.471285820007324219e-01
2.914572864321609558e-01,1.623459160327911377e-01
3.115577889447238569e-01,1.780508607625961304e-01
3.316582914572863139e-01,1.942241340875625610e-01
3.517587939698492150e-01,2.108476161956787109e-01
3.718592964824121161e-01,2.279044985771179199e-01
3.919597989949750172e-01,2.453785240650177002e-01
4.120603015075379183e-01,2.632537484169006348e-01
4.321608040201003753e-01,2.815137505531311035e-01
4.522613065326632764e-01,3.001415133476257324e-01
4.723618090452261775e-01,3.191180825233459473e-01
4.924623115577890786e-01,3.384221792221069336e-01
5.125628140703519797e-01,3.580291867256164551e-01
5.326633165829144367e-01,3.779104948043823242e-01
5.527638190954773378e-01,3.980320692062377930e-01
5.728643216080402389e-01,4.183543920516967773e-01
5.929648241206031400e-01,4.388308525085449219e-01
6.130653266331660411e-01,4.594071805477142334e-01
6.331658291457284982e-01,4.800211191177368164e-01
6.532663316582913993e-01,5.006008148193359375e-01
6.733668341708543004e-01,5.210657119750976562e-01
6.934673366834172015e-01,5.413250923156738281e-01
7.135678391959801026e-01,5.612788200378417969e-01
7.336683417085425596e-01,5.808174610137939453e-01
7.537688442211054607e-01,5.998235344886779785e-01
7.738693467336683618e-01,6.181716322898864746e-01
7.939698492462312629e-01,6.357308030128479004e-01
8.140703517587941640e-01,6.523663997650146484e-01
8.341708542713566210e-01,6.679423451423645020e-01
8.542713567839195221e-01,6.823234558105468750e-01
8.743718592964824232e-01,6.953798532485961914e-01
8.944723618090453243e-01,7.069884538650512695e-01
9.145728643216082254e-01,7.170377373695373535e-01
9.346733668341706824e-01,7.254309654235839844e-01
9.547738693467335835e-01,7.320873737335205078e-01
9.748743718592964846e-01,7.369470596313476562e-01
9.949748743718593857e-01,7.399714589118957520e-01
1.015075376884422287e+00,7.411458492279052734e-01
1.035175879396985188e+00,7.404785752296447754e-01
1.055276381909547645e+00,7.380022406578063965e-01
1.075376884422110546e+00,7.337715625762939453e-01
1.095477386934673447e+00,7.278628349304199219e-01
1.115577889447236348e+00,7.203700542449951172e-01
1.135678391959799249e+00,7.114040851593017578e-01
1.155778894472361706e+00,7.010872960090637207e-01
1.175879396984924607e+00,6.895524263381958008e-01
1.195979899497487509e+00,6.769374012947082520e-01
1.216080402010050410e+00,6.633833646774291992e-01
1.236180904522613311e+00,6.490314006805419922e-01
1.256281407035175768e+00,6.340190172195434570e-01
1.276381909547738669e+00,6.184797286987304688e-01
1.296482412060301570e+00,6.025394201278686523e-01
1.316582914572864471e+00,5.863159298896789551e-01
1.336683417085427372e+00,5.699183940887451172e-01
1.356783919597989829e+00,5.534452199935913086e-01
1.376884422110552730e+00,5.369847416877746582e-01
1.396984924623115631e+00,5.206161737442016602e-01
1.417085427135678533e+00,5.044078826904296875e-01
1.437185929648241434e+00,4.884185492992401123e-01
1.457286432160803891e+00,4.726985096931457520e-01
1.477386934673366792e+00,4.572897553443908691e-01
1.497487437185929693e+00,4.422260522842407227e-01
1.517587939698492594e+00,4.275346100330352783e-01
1.537688442211055495e+00,4.132364392280578613e-01
1.557788944723617952e+00,3.993469178676605225e-01
1.577889447236180853e+00,3.858766555786132812e-01
1.597989949748743754e+00,3.728317320346832275e-01
1.618090452261306655e+00,3.602150082588195801e-01
1.638190954773869557e+00,3.480260074138641357e-01
1.658291457286432014e+00,3.362617790699005127e-01
1.678391959798994915e+00,3.249169290065765381e-01
1.698492462311557816e+00,3.139846324920654297e-01
1.718592964824120717e+00,3.034560978412628174e-01
1.738693467336683618e+00,2.933221161365509033e-01
1.758793969849246075e+00,2.835717797279357910e-01
1.778894472361808976e+00,2.741942405700683594e-01
1.798994974874371877e+00,2.651774585247039795e-01
1.819095477386934778e+00,2.565098702907562256e-01
1.839195979899497679e+00,2.481790184974670410e-01
1.859296482412060136e+00,2.401728034019470215e-01
1.879396984924623037e+00,2.324789911508560181e-01
1.899497487437185939e+00,2.250856161117553711e-01
1.919597989949748840e+00,2.179807424545288086e-01
1.939698492462311741e+00,2.111526429653167725e-01
1.959798994974874642e+00,2.045900225639343262e-01
1.979899497487437099e+00,1.982818692922592163e-01
2.000000000000000000e+00,1.922173053026199341e-01
