x,y
-2.000000000000000000e+00,5.400446057319641113e-02
-1.979899497487437099e+00,5.487099289894104004e-02
-1.959798994974874420e+00,5.575639754533767700e-02
-1.939698492462311519e+00,5.666132271289825439e-02
-1.919597989949748840e+00,5.758640542626380920e-02
-1.899497487437185939e+00,5.853234231472015381e-02
-1.879396984924623037e+00,5.949982255697250366e-02
-1.859296482412060358e+00,6.048958376049995422e-02
-1.839195979899497457e+00,6.150236353278160095e-02
-1.819095477386934778e+00,6.253894418478012085e-02
-1.798994974874371877e+00,6.360013037919998169e-02
-1.778894472361808976e+00,6.468674540519714355e-02
-1.758793969849246297e+00,6.579966843128204346e-02
-1.738693467336683396e+00,6.693977862596511841e-02
-1.718592964824120717e+00,6.810802221298217773e-02
-1.698492462311557816e+00,6.930537521839141846e-02
-1.678391959798994915e+00,7.053279876708984375e-02
-1.658291457286432236e+00,7.179136574268341064e-02
-1.638190954773869334e+00,7.308216392993927002e-02
-1.618090452261306655e+00,7.440631091594696045e-02
-1.597989949748743754e+00,7.576499134302139282e-02
-1.577889447236180853e+00,7.715940475463867188e-02
-1.557788944723617952e+00,7.859086990356445312e-02
-1.537688442211055273e+00,8.006064593791961670e-02
-1.517587939698492594e+00,8.157015591859817505e-02
-1.497487437185929693e+00,8.312083780765533447e-02
-1.477386934673366792e+00,8.471418172121047974e-02
-1.457286432160803891e+00,8.635175228118896484e-02
-1.437185929648241212e+00,8.803521096706390381e-02
-1.417085427135678533e+00,8.976621180772781372e-02
-1.396984924623115631e+00,9.154655784368515015e-02
-1.376884422110552730e+00,9.337811917066574097e-02
-1.356783919597989829e+00,9.526281058788299561e-02
-1.336683417085427150e+00,9.720267355442047119e-02
-1.316582914572864471e+00,9.919981658458709717e-02
-1.296482412060301570e+00,1.012564599514007568e-01
-1.276381909547738669e+00,1.033749133348464966e-01
-1.256281407035175768e+00,1.055575832724571228e-01
-1.236180904522613089e+00,1.078070104122161865e-01
-1.216080402010050188e+00,1.101258397102355957e-01
-1.195979899497487509e+00,1.125168055295944214e-01
-1.175879396984924607e+00,1.149828657507896423e-01
-1.155778894472361706e+00,1.175269857048988342e-01
-1.135678391959799027e+00,1.201523765921592712e-01
-1.115577889447236126e+00,1.228623092174530029e-01
-1.095477386934673447e+00,1.256603300571441650e-01
-1.075376884422110546e+00,1.285499930381774902e-01
-1.055276381909547645e+00,1.315351426601409912e-01
-1.035175879396984966e+00,1.346197277307510376e-01
-1.015075376884422065e+00,1.378079950809478760e-01
-9.949748743718593857e-01,1.411042064428329468e-01
-9.748743718592964846e-01,1.445129662752151489e-01
-9.547738693467335835e-01,1.480390578508377075e-01
-9.346733668341709045e-01,1.516874283552169800e-01
-9.145728643216080034e-01,1.554633527994155884e-01
-8.944723618090451023e-01,1.593722701072692871e-01
-8.743718592964824232e-01,1.634198427200317383e-01
-8.542713567839195221e-01,1.676120758056640625e-01
-8.341708542713568431e-01,1.719551384449005127e-01
-8.140703517587939420e-01,1.764555126428604126e-01
-7.939698492462310409e-01,1.811199486255645752e-01
-7.738693467336683618e-01,1.859554648399353027e-01
-7.537688442211054607e-01,1.909693628549575806e-01
-7.336683417085427816e-01,1.961692422628402710e-01
-7.135678391959798805e-01,2.015629112720489502e-01
-6.934673366834169794e-01,2.071585655212402344e-01
-6.733668341708543004e-01,2.129645794630050659e-01
-6.532663316582913993e-01,2.189896404743194580e-01
-6.331658291457287202e-01,2.252426445484161377e-01
-6.130653266331658191e-01,2.317327111959457397e-01
-5.929648241206029180e-01,2.384692132472991943e-01
-5.728643216080402389e-01,2.454616725444793701e-01
-5.527638190954773378e-01,2.527197003364562988e-01
-5.326633165829146588e-01,2.602530419826507568e-01
-5.125628140703517577e-01,2.680714726448059082e-01
-4.924623115577888566e-01,2.761846780776977539e-01
-4.723618090452261775e-01,2.846023142337799072e-01
-4.522613065326632764e-01,2.933337092399597168e-01
-4.321608040201003753e-01,3.023879528045654297e-01
-4.120603015075376963e-01,3.117737174034118652e-01
-3.919597989949747951e-01,3.214990496635437012e-01
-3.718592964824121161e-01,3.315713107585906982e-01
-3.517587939698492150e-01,3.419970273971557617e-01
-3.316582914572863139e-01,3.527815937995910645e-01
-3.115577889447236348e-01,3.639292716979980469e-01
-2.914572864321607337e-01,3.754426836967468262e-01
-2.713567839195980547e-01,3.873228728771209717e-01
-2.512562814070351536e-01,3.995691537857055664e-01
-2.311557788944722525e-01,4.121783971786499023e-01
-2.110552763819095734e-01,4.251456260681152344e-01
-1.909547738693466723e-01,4.384628534317016602e-01
-1.708542713567839932e-01,4.521197676658630371e-01
-1.507537688442210921e-01,4.661028981208801270e-01
-1.306532663316581910e-01,4.803958833217620850e-01
-1.105527638190955120e-01,4.949792027473449707e-01
-9.045226130653261087e-02,5.098302364349365234e-01
-7.035175879396993182e-02,5.249230861663818359e-01
-5.025125628140703071e-02,5.402284860610961914e-01
-3.015075376884412961e-02,5.557144284248352051e-01
-1.005025125628145055e-02,5.713457465171813965e-01
1.005025125628122851e-02,5.870846509933471680e-01
3.015075376884412961e-02,6.028907299041748047e-01
5.025125628140703071e-02,6.187211275100708008e-01
7.035175879396993182e-02,6.345314979553222656e-01
9.045226130653283292e-02,6.502755284309387207e-01
1.105527638190952899e-01,6.659054756164550781e-01
1.306532663316581910e-01,6.813731789588928223e-01
1.507537688442210921e-01,6.966292858123779297e-01
1.708542713567839932e-01,7.116246223449707031e-01
1.909547738693468943e-01,7.263095974922180176e-01
2.110552763819097954e-01,7.406352758407592773e-01
2.311557788944722525e-01,7.545530200004577637e-01
2.512562814070351536e-01,7.680149078369140625e-01
2.713567839195980547e-01,7.809740304946899414e-01
2.914572864321609558e-01,7.933846116065979004e-01
3.115577889447238569e-01,8.052019476890563965e-01
3.316582914572863139e-01,8.163825273513793945e-01
3.517587939698492150e-01,8.268842697143554688e-01
3.718592964824121161e-01,8.366669416427612305e-01
3.919597989949750172e-01,8.456910848617553711e-01
4.120603015075379183e-01,8.539196252822875977e-01
4.321608040201003753e-01,8.613165020942687988e-01
4.522613065326632764e-01,8.678480386734008789e-01
4.723618090452261775e-01,8.734821081161499023e-01
4.924623115577890786e-01,8.781887888908386230e-01
5.125628140703519797e-01,8.819405436515808105e-01
5.326633165829144367e-01,8.847122192382812500e-01
