x,y
-2.000000000000000000e+00,1.778701335191726685e+00
-1.979899497487437099e+00,1.751287506677996486e+00
-1.959798994974874420e+00,1.723574656562589569e+00
-1.939698492462311519e+00,1.695549522812042964e+00
-1.919597989949748840e+00,1.667198485765025939e+00
-1.899497487437185939e+00,1.638507493626532252e+00
-1.879396984924623037e+00,1.609462271084138418e+00
-1.859296482412060358e+00,1.580048006383617976e+00
-1.839195979899497457e+00,1.550249917573066183e+00
-1.819095477386934778e+00,1.520053014084322474e+00
-1.798994974874371877e+00,1.489442156337613454e+00
-1.778894472361808976e+00,1.458402323962455949e+00
-1.758793969849246297e+00,1.426918854216235433e+00
-1.738693467336683396e+00,1.394977263170271042e+00
-1.718592964824120717e+00,1.362563722546975331e+00
-1.698492462311557816e+00,1.329665178929142044e+00
-1.678391959798994915e+00,1.296269920004073040e+00
-1.658291457286432236e+00,1.262367306342676132e+00
-1.638190954773869334e+00,1.227948635666813670e+00
-1.618090452261306655e+00,1.193007589884139907e+00
-1.597989949748743754e+00,1.157540115878809672e+00
-1.577889447236180853e+00,1.121545915627599310e+00
-1.557788944723617952e+00,1.085028148176681917e+00
-1.537688442211055273e+00,1.047994562129878515e+00
-1.517587939698492594e+00,1.010457972485815592e+00
-1.497487437185929693e+00,9.724374527308210503e-01
-1.477386934673366792e+00,9.339588712807276316e-01
-1.457286432160803891e+00,8.950554875273200039e-01
-1.437185929648241212e+00,8.557692035358754890e-01
-1.417085427135678533e+00,8.161516965334141283e-01
-1.396984924623115631e+00,7.762647169319230045e-01
-1.376884422110552730e+00,7.361808035840939901e-01
-1.356783919597989829e+00,6.959845354808633644e-01
-1.336683417085427150e+00,6.557729489839256853e-01
-1.316582914572864471e+00,6.156550609885749203e-01
-1.296482412060301570e+00,5.757528225980212966e-01
-1.276381909547738669e+00,5.361999270304962373e-01
-1.256281407035175768e+00,4.971420480378307971e-01
-1.236180904522613089e+00,4.587346345335994169e-01
-1.216080402010050188e+00,4.211414800816444259e-01
-1.195979899497487509e+00,3.845331135706686609e-01
-1.175879396984924607e+00,3.490826268890994122e-01
-1.155778894472361706e+00,3.149643040182601439e-01
-1.135678391959799027e+00,2.823484950329191445e-01
-1.115577889447236126e+00,2.513979206133127864e-01
-1.095477386934673447e+00,2.222641553711053319e-01
-1.075376884422110546e+00,1.950831575010290031e-01
-1.055276381909547645e+00,1.699710964557512582e-01
-1.035175879396984966e+00,1.470212535043458058e-01
-1.015075376884422065e+00,1.263014587325665961e-01
-9.949748743718593857e-01,1.078506935780971787e-01
-9.748743718592964846e-01,9.167986569093100613e-02
-9.547738693467335835e-01,7.776972277080584917e-02
-9.346733668341709045e-01,6.607246189261206659e-02
-9.145728643216080034e-01,5.651345804109042525e-02
-8.944723618090451023e-01,4.899346948269012181e-02
-8.743718592964824232e-01,4.339191602103076306e-02
-8.542713567839195221e-01,3.957075329881210024e-02
-8.341708542713568431e-01,3.737804907650210673e-02
-8.140703517587939420e-01,3.665293041785155914e-02
-7.939698492462310409e-01,3.722850431748958577e-02
-7.738693467336683618e-01,3.893656646786025632e-02
-7.537688442211054607e-01,4.161076030539501147e-02
-7.336683417085427816e-01,4.508937842881866054e-02
-7.135678391959798805e-01,4.921792559887294694e-02
-6.934673366834169794e-01,5.385150292410911810e-02
-6.733668341708543004e-01,5.885546351197978865e-02
-6.532663316582913993e-01,6.410708139889198520e-02
-6.331658291457287202e-01,6.949555155020870068e-02
-6.130653266331658191e-01,7.492234748811577028e-02
-5.929648241206029180e-01,8.030056564053089652e-02
-5.728643216080402389e-01,8.555558099219551238e-02
-5.527638190954773378e-01,9.062278210817265034e-02
-5.326633165829146588e-01,9.544798836636192441e-02
-5.125628140703517577e-01,9.998619825995747057e-02
-4.924623115577888566e-01,1.041998608627510148e-01
-4.723618090452261775e-01,1.080591738523550838e-01
-4.522613065326632764e-01,1.115399377429904249e-01
-4.321608040201003753e-01,1.146232578622634612e-01
-4.120603015075376963e-01,1.172941734443357920e-01
-3.919597989949747951e-01,1.195411211881205471e-01
-3.718592964824121161e-01,1.213548623736779852e-01
-3.517587939698492150e-01,1.227279166180883507e-01
-3.316582914572863139e-01,1.236539658290056742e-01
-3.115577889447236348e-01,1.241271389489198018e-01
-2.914572864321607337e-01,1.241416990307706580e-01
-2.713567839195980547e-01,1.236917899182095049e-01
-2.512562814070351536e-01,1.227711680246956760e-01
-2.311557788944722525e-01,1.213730458713055960e-01
-2.110552763819095734e-01,1.194903603076336029e-01
-1.909547738693466723e-01,1.171158321164360583e-01
-1.708542713567839932e-01,1.142422267839537930e-01
-1.507537688442210921e-01,1.108628313370685348e-01
-1.306532663316581910e-01,1.069719311804626649e-01
-1.105527638190955120e-01,1.025653390878409343e-01
-9.045226130653261087e-02,9.764102011937736414e-02
-7.035175879396993182e-02,9.219968301155168078e-02
-5.025125628140703071e-02,8.624532406953111519e-02
-3.015075376884412961e-02,7.978584370271635251e-02
-1.005025125628145055e-02,7.283325410967500524e-02
1.005025125628122851e-02,6.540417753571858839e-02
3.015075376884412961e-02,5.751987793787050052e-02
5.025125628140703071e-02,4.920625353428587090e-02
7.035175879396993182e-02,4.049371014438074567e-02
9.045226130653283292e-02,3.141671415399649447e-02
1.105527638190952899e-01,2.201355409682115294e-02
1.306532663316581910e-01,1.232552109052198475e-02
1.507537688442210921e-01,2.396417098428749171e-03
1.708542713567839932e-01,-7.728190128527767655e-03
1.909547738693468943e-01,-1.800164505464962872e-02
2.110552763819097954e-01,-2.837699412101502006e-02
2.311557788944722525e-01,-3.880762649540914211e-02
2.512562814070351536e-01,-4.924787011877373999e-02
2.713567839195980547e-01,-5.965363245513577439e-02
2.914572864321609558e-01,-6.998296673573456417e-02
3.115577889447238569e-01,-8.019634017992283148e-02
3.316582914572863139e-01,-9.025725984393639934e-02
3.517587939698492150e-01,-1.001323322255407433e-01
3.718592964824121161e-01,-1.097919785197656317e-01
3.919597989949750172e-01,-1.192102856072949635e-01
4.120603015075379183e-01,-1.283657958160095980e-01
4.321608040201003753e-01,-1.372411641942794525e-01
4.522613065326632764e-01,-1.458240525806369092e-01
4.723618090452261775e-01,-1.541069805921622127e-01
4.924623115577890786e-01,-1.620879216709329995e-01
5.125628140703519797e-01,-1.697707501188596702e-01
5.326633165829144367e-01,-1.771652112953625569e-01
5.527638190954773378e-01,-1.842879348963348818e-01
5.728643216080402389e-01,-1.911621369309162155e-01
5.929648241206031400e-01,-1.978187522097449857e-01
6.130653266331660411e-01,-2.042964641472804210e-01
6.331658291457284982e-01,-2.106420921919931466e-01
6.532663316582913993e-01,-2.169108898495908377e-01
6.733668341708543004e-01,-2.231666042876603306e-01
6.934673366834172015e-01,-2.294817147542485003e-01
7.135678391959801026e-01,-2.359371345546379395e-01
7.336683417085425596e-01,-2.426216448072211485e-01
7.537688442211054607e-01,-2.496312685947321697e-01
7.738693467336683618e-01,-2.570685259061842309e-01
7.939698492462312629e-01,-2.650404368812715461e-01
8.140703517587941640e-01,-2.736579257639211171e-01
8.341708542713566210e-01,-2.830325128445072558e-01
8.542713567839195221e-01,-2.932755395994712799e-01
8.743718592964824232e-01,-3.044940559708293470e-01
8.944723618090453243e-01,-3.167895686686339474e-01
9.145728643216082254e-01,-3.302543456829973856e-01
9.346733668341706824e-01,-3.449696281447480750e-01
9.547738693467335835e-01,-3.610025308839039937e-01
9.748743718592964846e-01,-3.784042542903267581e-01
9.949748743718593857e-01,-3.972087134068935654e-01
1.015075376884422287e+00,-4.174308093947982634e-01
1.035175879396985188e+00,-4.390664891381961255e-01
1.055276381909547645e+00,-4.620927452442034067e-01
1.075376884422110546e+00,-4.864683312986364250e-01
1.095477386934673447e+00,-5.121350731681939550e-01
1.115577889447236348e+00,-5.390201935816052448e-01
1.135678391959799249e+00,-5.670375638271698548e-01
1.155778894472361706e+00,-5.960916376593123900e-01
1.175879396984924607e+00,-6.260785837868350079e-01
1.195979899497487509e+00,-6.568902197794699305e-01
1.216080402010050410e+00,-6.884156213932901558e-01
1.236180904522613311e+00,-7.205442220122373342e-01
1.256281407035175768e+00,-7.531674219735302600e-01
1.276381909547738669e+00,-7.861807343348785615e-01
1.296482412060301570e+00,-8.194850365720203200e-01
1.316582914572864471e+00,-8.529874050437507016e-01
1.336683417085427372e+00,-8.866025455033961222e-01
1.356783919597989829e+00,-9.202529123081033546e-01
1.376884422110552730e+00,-9.538691852559995077e-01
1.396984924623115631e+00,-9.873894351211625064e-01
1.417085427135678533e+00,-1.020760375351163152e+00
1.437185929648241434e+00,-1.053935752741655740e+00
1.457286432160803891e+00,-1.086876854075858212e+00
1.477386934673366792e+00,-1.119551045810756928e+00
1.497487437185929693e+00,-1.151932072100327886e+00
1.517587939698492594e+00,-1.183999250132834025e+00
1.537688442211055495e+00,-1.215736725072765090e+00
1.557788944723617952e+00,-1.247132784607422273e+00
1.577889447236180853e+00,-1.278180067563176703e+00
1.597989949748743754e+00,-1.308874043987025004e+00
1.618090452261306655e+00,-1.339213491983749282e+00
1.638190954773869557e+00,-1.369199037402119679e+00
