BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null10,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.475957684218884,0.951960717327893,NaN
Null10,2,1,0,0,0,0,0,2,7.34788079488412e-16,2,0.337098811753094,0.76501233689487,NaN
Null10,3,-1,0,0,0,0,0,3,7.34788079488412e-16,2,0.332191409543157,1.204778669402,NaN
Null10,4,-1,0,0,0,0,0,4,7.34788079488412e-16,2,0.308259296230972,0.933278069831431,NaN
Null10,5,-1,0,0,0,0,0,5,7.34788079488412e-16,2,0.305183636955917,0.91782492492348,NaN
Null10,6,1,0,0,0,0,0,6,7.34788079488412e-16,2,0.314376968890429,0.647156448103487,NaN
Null10,7,-1,0,0,0,0,0,7,7.34788079488412e-16,2,0.271650299429893,0.882168736308813,NaN
Null10,8,1,0,0,0,0,0,8,7.34788079488412e-16,2,0.29329742770642,0.799320746213198,NaN
Null10,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.266186524182558,0.753093944862485,NaN
Null10,10,1,0,0,0,0,0,10,7.34788079488412e-16,2,0.277701898477972,0.800116052851081,NaN
Triplet4,1,1,-30,-1.4,2,0,0,11,7.34788079488412e-16,2,0.28608797583729,0.766371331177652,0.0379098375061931
Triplet4,2,-1,-0.15,0,1,0,0,12,7.34788079488412e-16,2,0.264246042817831,1.60493129398674,NaN
Triplet4,3,1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.325738986954093,0.92937589623034,-0.0631971022129032
Null8,1,-1,0,0,0,0,0,14,7.34788079488412e-16,2,0.294595227576792,1.17715088929981,NaN
Null8,2,1,0,0,0,0,0,15,7.34788079488412e-16,2,0.312132944352925,0.771986512467265,NaN
Null8,3,-1,0,0,0,0,0,16,7.34788079488412e-16,2,0.281884697265923,0.90128146391362,NaN
Null8,4,1,0,0,0,0,0,17,7.34788079488412e-16,2,0.309220882132649,0.74671149533242,NaN
Null8,5,1,0,0,0,0,0,18,7.34788079488412e-16,2,0.336225972510874,1.21250646095723,NaN
Null8,6,1,0,0,0,0,0,19,7.34788079488412e-16,2,0.315420717932284,0.647256409749389,NaN
Null8,7,-1,0,0,0,0,0,20,7.34788079488412e-16,2,0.279915202409029,0.840691102668643,NaN
Null8,8,-1,0,0,0,0,0,21,7.34788079488412e-16,2,0.23279922734946,0.959816264919937,NaN
Triplet3,1,1,-30,-1.4,2,0,0,22,7.34788079488412e-16,2,0.286157461814582,0.721569353714585,0.130813832113277
Triplet3,2,1,0.15,0,1,0,0,23,7.34788079488412e-16,2,0.2881552381441,2.15319244377315,NaN
Triplet3,3,1,-30,-1.4,2,0,0,24,7.34788079488412e-16,2,0.285989476367831,0.963997600600123,0.094095589702617
Null12,1,1,0,0,0,0,0,25,7.34788079488412e-16,2,0.28098723385483,0.855423058383167,NaN
Null12,2,-1,0,0,0,0,0,26,7.34788079488412e-16,2,0.298567862249911,1.00261412747204,NaN
Null12,3,1,0,0,0,0,0,27,7.34788079488412e-16,2,0.279989320784807,1.0962304584682,NaN
Null12,4,-1,0,0,0,0,0,28,7.34788079488412e-16,2,0.35591140948236,0.936883770860732,NaN
Null12,5,-1,0,0,0,0,0,29,7.34788079488412e-16,2,0.288415870629251,0.989719034172595,NaN
Null12,6,1,0,0,0,0,0,30,7.34788079488412e-16,2,0.28811988607049,0.86983781773597,NaN
Null12,7,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.312455017119646,0.689952846616507,NaN
Null12,8,1,0,0,0,0,0,32,7.34788079488412e-16,2,0.332957459613681,2.3377622179687,NaN
Null12,9,-1,0,0,0,0,0,33,7.34788079488412e-16,2,0.274623801931739,0.985457727685571,NaN
Null12,10,1,0,0,0,0,0,34,7.34788079488412e-16,2,0.267418006435037,0.685704463161528,NaN
Null12,11,-1,0,0,0,0,0,35,7.34788079488412e-16,2,0.299523839727044,0.763089653104544,NaN
Null12,12,-1,0,0,0,0,0,36,7.34788079488412e-16,2,0.331010883674026,0.930144627578557,NaN
Triplet2,1,1,-30,-1.4,2,0,0,37,7.34788079488412e-16,2,0.273790460079908,0.663827178068459,0.0155150536092889
Triplet2,2,-1,0.15,0,1,0,0,38,7.34788079488412e-16,2,0.26930948253721,1.51285267062485,NaN
