BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.785934167914093,1.44680262822658,NaN
Null,2,0,0,0,0,0,2,7.34788079488412e-16,2,0.393955854699016,1.49939900822937,NaN
Null,3,0,0,0,0,0,3,7.34788079488412e-16,2,0.493013870902359,1.35949161741883,NaN
Null,4,-30,-1.4,2,0,0,4,7.34788079488412e-16,2,0.506592620164156,1.03069713059813,0.0317301801037813
Null,5,0,0,0,0,0,5,7.34788079488412e-16,2,0.513922521844506,1.41466994490474,NaN
Null,6,0,0,0,0,0,6,7.34788079488412e-16,2,0.571208097971976,1.37006662786007,NaN
Null,7,0,0,0,0,0,7,7.34788079488412e-16,2,0.470805225893855,0.913767117075622,NaN
Null,8,0,0,0,0,0,8,7.34788079488412e-16,2,0.384201751090586,1.27188803441823,NaN
Null,9,0,0,0,0,0,9,7.34788079488412e-16,2,0.470955656841397,1.52448461018503,NaN
Null,10,0,0,0,0,0,10,7.34788079488412e-16,2,0.293364030309021,1.20082987938076,NaN
Null,1,0,0,0,0,0,11,7.34788079488412e-16,2,0.372972598299384,1.24281833600253,NaN
Null,2,0,0,0,0,0,12,7.34788079488412e-16,2,0.362536314874887,1.52628148905933,NaN
Null,3,0,0,0,0,0,13,7.34788079488412e-16,2,0.352912894450128,1.18613521382213,NaN
Null,4,0,0,0,0,0,14,7.34788079488412e-16,2,0.296744698658586,1.41884445864707,NaN
Null,5,0,0,0,0,0,15,7.34788079488412e-16,2,0.300721482373774,1.08277395181358,NaN
Null,6,0,0,0,0,0,16,7.34788079488412e-16,2,0.277902093715966,1.42000060528517,NaN
Null,7,0,0,0,0,0,17,7.34788079488412e-16,2,0.299649205990136,1.05593706388026,NaN
Null,8,0,0,0,0,0,18,7.34788079488412e-16,2,0.307310689240694,1.02209941856563,NaN
Null,9,-30,-1.4,2,0,0,19,7.34788079488412e-16,2,0.300916286185384,0.660740461200476,-0.080610113836643
Null,10,0,0,0,0,0,20,7.34788079488412e-16,2,0.283074764534831,1.16415306739509,NaN
Null,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.304908429272473,1.17673536576331,NaN
Null,2,-30,-1.4,2,0,0,22,7.34788079488412e-16,2,0.329870663583279,1.48168280534446,-0.0119022543899857
Null,3,0,0,0,0,0,23,7.34788079488412e-16,2,0.274449501186609,1.2456616461277,NaN
Null,4,0,0,0,0,0,24,7.34788079488412e-16,2,0.397947997786105,1.05347945913672,NaN
Null,5,0,0,0,0,0,25,7.34788079488412e-16,2,0.321552600711584,1.29567632451653,NaN
Null,6,0,0,0,0,0,26,7.34788079488412e-16,2,0.632866892963648,1.03583834972233,NaN
Null,7,0,0,0,0,0,27,7.34788079488412e-16,2,0.705831640399992,1.42637745290995,NaN
Null,8,0,0,0,0,0,28,7.34788079488412e-16,2,0.359460897743702,0.983538686297834,NaN
Null,9,0,0,0,0,0,29,7.34788079488412e-16,2,0.289346287027001,1.12677042651922,NaN
Null,10,0,0,0,0,0,30,7.34788079488412e-16,2,0.27566806320101,1.01612631883472,NaN
Null,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.317691139876842,1.28843078110367,NaN
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.277660233899951,1.18405600171536,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.309255315922201,1.00333970785141,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.290447820909321,1.34882176481187,NaN
Null,5,0,0,0,0,0,35,7.34788079488412e-16,2,0.250762393698096,1.2653136998415,NaN
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.247570677660406,1.38462159223855,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.266424741595984,0.98559205327183,NaN
Null,8,-30,-1.4,2,0,0,38,7.34788079488412e-16,2,0.454289299435914,0.843587652780116,-0.00407445427851204
Null,9,0,0,0,0,0,39,7.34788079488412e-16,2,0.294679628685117,0.970050389878452,NaN
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.357160551473498,1.13906795345247,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.300792918540537,1.05232404451817,NaN
Null,2,0,0,0,0,0,42,7.34788079488412e-16,2,0.29251167178154,1.17440478689969,NaN
Null,3,0,0,0,0,0,43,7.34788079488412e-16,2,0.329883342608809,1.14039696101099,NaN
Null,4,-30,-1.4,2,0,0,44,7.34788079488412e-16,2,0.289187810383737,0.870860960334539,0.0855586265430782
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.292888357304037,0.969867534004152,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.272611418738961,1.42422095406801,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.314461633563042,0.929206866770983,NaN
Null,8,0,0,0,0,0,48,7.34788079488412e-16,2,0.302962095476687,0.795685100369155,NaN
Null,9,0,0,0,0,0,49,7.34788079488412e-16,2,0.247338082641363,1.13837577775121,NaN
Null,10,0,0,0,0,0,50,7.34788079488412e-16,2,0.29245949536562,0.971103649586439,NaN
FieldA,1,-0.15,0,1,0,0,51,7.34788079488412e-16,2,0.267428263090551,1.62401830032468,NaN
FieldA,2,-0.15,0,1,0,0,52,7.34788079488412e-16,2,0.267419243231416,1.77738887351006,NaN
FieldA,3,-0.15,0,1,0,0,53,7.34788079488412e-16,2,0.305109084583819,1.93680788390338,NaN
FieldA,4,-30,-1.4,2,0,0,54,7.34788079488412e-16,2,0.28100457508117,0.886881954036653,-0.293305301923797
FieldA,5,-0.15,0,1,0,0,55,7.34788079488412e-16,2,0.312191762961447,2.64169427473098,NaN
FieldA,6,-0.15,0,1,0,0,56,7.34788079488412e-16,2,0.367606586776674,1.67826966196299,NaN
FieldA,7,-0.15,0,1,0,0,57,7.34788079488412e-16,2,0.326882773078978,2.14275801647455,NaN
FieldA,8,-0.15,0,1,0,0,58,7.34788079488412e-16,2,0.336283839307725,1.56111265998334,NaN
FieldA,9,-0.15,0,1,0,0,59,7.34788079488412e-16,2,0.323803454637527,1.54015939310193,NaN
FieldA,10,-0.15,0,1,0,0,60,7.34788079488412e-16,2,0.352782212197781,1.13605787605047,NaN
FieldA,1,-0.15,0,1,0,0,61,7.34788079488412e-16,2,0.326978590339422,1.07240983657539,NaN
FieldA,2,-30,-1.4,2,0,0,62,7.34788079488412e-16,2,0.335296653211117,0.708857322111726,-0.681128065302264
FieldA,3,-0.15,0,1,0,0,63,7.34788079488412e-16,2,0.304895995184779,1.31349468417466,NaN
FieldA,4,-0.15,0,1,0,0,64,7.34788079488412e-16,2,0.300897757522762,1.31120872218162,NaN
FieldA,5,-0.15,0,1,0,0,65,7.34788079488412e-16,2,0.296715686097741,1.25797160901129,NaN
FieldA,6,-0.15,0,1,0,0,66,7.34788079488412e-16,2,0.288123580627143,1.18744447175413,NaN
FieldA,7,-0.15,0,1,0,0,67,7.34788079488412e-16,2,0.307087359018624,1.36563196964562,NaN
FieldA,8,-0.15,0,1,0,0,68,7.34788079488412e-16,2,0.292491922155023,1.49418318364769,NaN
FieldA,9,-0.15,0,1,0,0,69,7.34788079488412e-16,2,0.349890139885247,2.06739442329854,NaN
FieldA,10,-0.15,0,1,0,0,70,7.34788079488412e-16,2,0.281410762108862,1.59222889970988,NaN
FieldA,1,-0.15,0,1,0,0,71,7.34788079488412e-16,2,0.287213926203549,1.97332183178514,NaN
FieldA,2,-0.15,0,1,0,0,72,7.34788079488412e-16,2,0.322661448270082,1.40564800240099,NaN
FieldA,3,-0.15,0,1,0,0,73,7.34788079488412e-16,2,0.337279072031379,1.46720488555729,NaN
FieldA,4,-0.15,0,1,0,0,74,7.34788079488412e-16,2,0.429399233311415,1.33013934269547,NaN
FieldA,5,-0.15,0,1,0,0,75,7.34788079488412e-16,2,0.647618123330176,1.1413712259382,NaN
FieldA,6,-0.15,0,1,0,0,76,7.34788079488412e-16,2,0.460527420043945,1.05062688421458,NaN
FieldA,7,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.340548317879438,1.35637499578297,NaN
FieldA,8,-0.15,0,1,0,0,78,7.34788079488412e-16,2,0.382173740305007,1.23532800748944,NaN
FieldA,9,-0.15,0,1,0,0,79,7.34788079488412e-16,2,0.383258938789368,1.16333728004247,NaN
FieldA,10,-30,-1.4,2,0,0,80,7.34788079488412e-16,2,0.37606605887413,1.02942761220038,-0.710391216996341
FieldA,1,-0.15,0,1,0,0,81,7.34788079488412e-16,2,0.285228337161243,1.5911398017779,NaN
FieldA,2,-0.15,0,1,0,0,82,7.34788079488412e-16,2,0.313232099637389,1.24050165340304,NaN
FieldA,3,-0.15,0,1,0,0,83,7.34788079488412e-16,2,0.295576605014503,1.69241502508521,NaN
FieldA,4,-30,-1.4,2,0,0,84,7.34788079488412e-16,2,0.316643732599914,0.833173069171607,-0.755043133577632
FieldA,5,-0.15,0,1,0,0,85,7.34788079488412e-16,2,0.253708592616022,1.38457868248224,NaN
FieldA,6,-0.15,0,1,0,0,86,7.34788079488412e-16,2,0.273873622529209,1.48660459648818,NaN
FieldA,7,-0.15,0,1,0,0,87,7.34788079488412e-16,2,0.266464727930725,1.51936582103372,NaN
FieldA,8,-0.15,0,1,0,0,88,7.34788079488412e-16,2,0.313228687271476,1.34375978354365,NaN
FieldA,9,-0.15,0,1,0,0,89,7.34788079488412e-16,2,0.2915915325284,1.51700525451452,NaN
FieldA,10,-0.15,0,1,0,0,90,7.34788079488412e-16,2,0.302869934588671,1.18935837969184,NaN
FieldA,1,-0.15,0,1,0,0,91,7.34788079488412e-16,2,0.286449825391173,1.07529922854155,NaN
FieldA,2,-0.15,0,1,0,0,92,7.34788079488412e-16,2,0.293576632626355,1.00336774624884,NaN
FieldA,3,-0.15,0,1,0,0,93,7.34788079488412e-16,2,0.244631549343467,1.1632482893765,NaN
FieldA,4,-0.15,0,1,0,0,94,7.34788079488412e-16,2,0.310143028385937,1.48997161071748,NaN
FieldA,5,-0.15,0,1,0,0,95,7.34788079488412e-16,2,0.321648417972028,1.63228467479348,NaN
FieldA,6,-30,-1.4,2,0,0,96,7.34788079488412e-16,2,0.310055256821215,0.789630325511098,-0.939767055893794
FieldA,7,-0.15,0,1,0,0,97,7.34788079488412e-16,2,0.292531907558441,1.08496117126197,NaN
FieldA,8,-0.15,0,1,0,0,98,7.34788079488412e-16,2,0.271430403925478,1.65910254511982,NaN
FieldA,9,-0.15,0,1,0,0,99,7.34788079488412e-16,2,0.196378642693162,0.889581417664886,NaN
FieldA,10,-0.15,0,1,0,0,100,7.34788079488412e-16,2,0.204758389852941,1.02016917522997,NaN
FieldA,1,-0.15,0,1,0,0,101,7.34788079488412e-16,2,0.388611054047942,1.45747516304255,NaN
FieldA,2,-0.15,0,1,0,0,102,7.34788079488412e-16,2,0.300814373418689,0.966637295670807,NaN
FieldA,3,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.330172256566584,1.55555208865553,NaN
FieldA,4,-0.15,0,1,0,0,104,7.34788079488412e-16,2,0.298768565058708,1.00769195891917,NaN
FieldA,5,-0.15,0,1,0,0,105,7.34788079488412e-16,2,0.295620491728187,1.28004957176745,NaN
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.28010930493474,1.45329674892128,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.287271465174854,1.16010289732367,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.268351084552705,1.32387708406895,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.276775203645229,1.07132195681334,NaN
FieldA,10,-30,-1.4,2,0,0,110,7.34788079488412e-16,2,0.262859022244811,1.26580717135221,-0.80553435397053
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.513849134556949,1.60288046766073,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.296760302037001,1.49608514457941,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.278880259022117,1.44195349235088,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.292138398624957,1.30263539031148,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.244425286538899,1.50040691904724,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.271784659475088,1.14664629660547,NaN
FieldA,2,-0.15,0,1,0,0,117,7.34788079488412e-16,2,0.264132929034531,1.34282574709505,NaN
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.272355905734003,1.30216288659722,NaN
FieldA,4,-0.15,0,1,0,0,119,7.34788079488412e-16,2,0.240320746786892,1.16936401743442,NaN
FieldA,5,-30,-1.4,2,0,0,120,7.34788079488412e-16,2,0.26751384139061,0.886387020349503,-0.903798634705636
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.258059868589044,1.02537451591343,NaN
FieldA,7,-0.15,0,1,0,0,122,7.34788079488412e-16,2,0.27564855851233,1.78446033596992,NaN
FieldA,8,-0.15,0,1,0,0,123,7.34788079488412e-16,2,0.348948301747441,1.02106395736337,NaN
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.25073581840843,1.15585329104215,NaN
FieldA,10,-0.15,0,1,0,0,125,7.34788079488412e-16,2,0.25250587798655,1.40038853511214,NaN
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.265311993658543,0.961732571944594,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.338491294533014,1.31869904976338,NaN
FieldA,3,-0.15,0,1,0,0,128,7.34788079488412e-16,2,0.296395075507462,1.21853828150779,NaN
FieldA,4,-0.15,0,1,0,0,129,7.34788079488412e-16,2,0.376097266562283,1.23725971300155,NaN
FieldA,5,-0.15,0,1,0,0,130,7.34788079488412e-16,2,0.237042479217052,1.37740920763463,NaN
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.244240722618997,1.04628243576735,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.225696540437639,1.26977737154812,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.262946793809533,0.94816430658102,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.310125473886728,1.56957603339106,NaN
FieldA,10,-30,-1.4,2,0,0,135,7.34788079488412e-16,2,0.298766857944429,1.42514987010509,-0.80701579462315
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.243405672721565,1.09026013594121,NaN
FieldA,2,-0.15,0,1,0,0,137,7.34788079488412e-16,2,0.299785739742219,1.16946446709335,NaN
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.268433979712427,1.02846675738692,NaN
FieldA,4,-0.15,0,1,0,0,139,7.34788079488412e-16,2,0.2225157963112,1.0784926507622,NaN
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.269969982095063,1.34136776439846,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.256828871555626,1.17151758912951,NaN
