BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.321707664057612,0.717879751697183,NaN
Null,2,0,0,0,0,0,2,7.34788079488412e-16,2,0.285294653847814,1.28185205813497,NaN
Null,3,0,0,0,0,0,3,7.34788079488412e-16,2,0.382513611577451,1.04604350216687,NaN
Null,4,0,0,0,0,0,4,7.34788079488412e-16,2,0.277710946276784,0.878780882805586,NaN
Null,5,0,0,0,0,0,5,7.34788079488412e-16,2,0.325903388671577,0.782744890078902,NaN
Null,6,0,0,0,0,0,6,7.34788079488412e-16,2,0.319886648096144,0.983129817061126,NaN
Null,7,0,0,0,0,0,7,7.34788079488412e-16,2,0.25714314263314,0.743174785748124,NaN
Null,8,0,0,0,0,0,8,7.34788079488412e-16,2,0.292795953340828,1.15759506914765,NaN
Null,9,-30,-1.4,2,0,0,9,7.34788079488412e-16,2,0.322608785703778,0.869582909159362,-0.0407528284500536
Null,10,0,0,0,0,0,10,7.34788079488412e-16,2,0.318698805756867,0.778803215362132,NaN
Null,1,0,0,0,0,0,11,7.34788079488412e-16,2,0.258078397251666,0.985827086493373,NaN
Null,2,0,0,0,0,0,12,7.34788079488412e-16,2,0.273733919486403,0.976140030659735,NaN
Null,3,0,0,0,0,0,13,7.34788079488412e-16,2,0.276434845291078,1.0649121934548,NaN
Null,4,0,0,0,0,0,14,7.34788079488412e-16,2,0.276027195155621,0.818246294744313,NaN
Null,5,0,0,0,0,0,15,7.34788079488412e-16,2,0.307856579311192,0.742261230014265,NaN
Null,6,0,0,0,0,0,16,7.34788079488412e-16,2,0.284063413739204,1.01553117856383,NaN
Null,7,-30,-1.4,2,0,0,17,7.34788079488412e-16,2,0.262136369943619,0.947954385541379,0.0250125466570936
Null,8,0,0,0,0,0,18,7.34788079488412e-16,2,0.279648017138243,1.01691626291722,NaN
Null,9,0,0,0,0,0,19,7.34788079488412e-16,2,0.288308875635266,0.644990340806544,NaN
Null,10,0,0,0,0,0,20,7.34788079488412e-16,2,0.271538411267102,0.744031777605414,NaN
Null,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.264108791947365,0.712027826346457,NaN
Null,2,-30,-1.4,2,0,0,22,7.34788079488412e-16,2,0.288447603583336,0.731552123092115,-0.0881931799969899
Null,3,0,0,0,0,0,23,7.34788079488412e-16,2,0.268845774233341,0.818132679909468,NaN
Null,4,0,0,0,0,0,24,7.34788079488412e-16,2,0.313452260568738,0.971977220848203,NaN
Null,5,0,0,0,0,0,25,7.34788079488412e-16,2,0.291360644623637,0.710791465826333,NaN
Null,6,0,0,0,0,0,26,7.34788079488412e-16,2,0.285201518796384,0.989716097712517,NaN
Null,7,0,0,0,0,0,27,7.34788079488412e-16,2,0.303903201594949,0.840419099666178,NaN
Null,8,0,0,0,0,0,28,7.34788079488412e-16,2,0.300775852054358,1.00317196641117,NaN
Null,9,0,0,0,0,0,29,7.34788079488412e-16,2,0.33649034705013,0.630274461582303,NaN
Null,10,0,0,0,0,0,30,7.34788079488412e-16,2,0.26333372015506,0.802872373722494,NaN
Null,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.289617159403861,0.899630529806018,NaN
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.274540442042053,0.893455312587321,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.260140541940928,0.788012159056962,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.26757406257093,1.06588621530682,NaN
Null,5,0,0,0,0,0,35,7.34788079488412e-16,2,0.268386924639344,0.699456742964685,NaN
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.334350670687854,0.773596410639584,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.310056232847273,0.804739956744015,NaN
Null,8,0,0,0,0,0,38,7.34788079488412e-16,2,0.2819152045995,0.822269645519555,NaN
Null,9,-30,-1.4,2,0,0,39,7.34788079488412e-16,2,0.264290674589574,0.620991642586887,0.0564637397078206
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.248575175181031,1.17207859642804,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.266074631363153,1.28294993471354,NaN
Null,2,0,0,0,0,0,42,7.34788079488412e-16,2,0.31552366912365,0.749444357119501,NaN
Null,3,-30,-1.4,2,0,0,43,7.34788079488412e-16,2,0.226407246664166,0.658855565823615,-0.00395238442410187
Null,4,0,0,0,0,0,44,7.34788079488412e-16,2,0.247639675624669,0.662016074173152,NaN
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.296743236482143,0.927914674393833,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.258227853104472,0.702233981341124,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.276936606504023,0.749701576307416,NaN
Null,8,0,0,0,0,0,48,7.34788079488412e-16,2,0.267572843469679,0.866294401697814,NaN
