BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
FieldA,3,0.15,0,1,0,0,73,7.34788079488412e-16,2,0.300669550895691,1.4461206914857,NaN
FieldA,4,0.15,0,1,0,0,74,7.34788079488412e-16,2,0.35457762889564,1.02481375355273,NaN
FieldA,5,-30,-1.4,2,0,0,75,7.34788079488412e-16,2,0.267743022181094,0.953944551758468,0.570826253274376
FieldA,6,0.15,0,1,0,0,76,7.34788079488412e-16,2,0.310054525732994,0.830037917941809,NaN
FieldA,7,0.15,0,1,0,0,77,7.34788079488412e-16,2,0.336290909908712,1.03802581317723,NaN
FieldA,8,0.15,0,1,0,0,78,7.34788079488412e-16,2,0.316653241403401,1.11361956223845,NaN
FieldA,9,0.15,0,1,0,0,79,7.34788079488412e-16,2,0.342456131242216,1.23330755438656,NaN
FieldA,10,0.15,0,1,0,0,80,7.34788079488412e-16,2,0.31120896525681,1.2370941657573,NaN
FieldA,1,0.15,0,1,0,0,81,7.34788079488412e-16,2,0.357280016876757,1.24321525823325,NaN
FieldA,2,0.15,0,1,0,0,82,7.34788079488412e-16,2,0.455731678754091,1.23683450929821,NaN
FieldA,3,0.15,0,1,0,0,83,7.34788079488412e-16,2,0.315729445777833,1.19625673722476,NaN
FieldA,4,0.15,0,1,0,0,84,7.34788079488412e-16,2,0.355218848213553,1.10559675376862,NaN
FieldA,5,0.15,0,1,0,0,85,7.34788079488412e-16,2,0.324827698990703,1.11630854196846,NaN
FieldA,6,0.15,0,1,0,0,86,7.34788079488412e-16,2,0.444919927977026,1.6519774440676,NaN
FieldA,7,0.15,0,1,0,0,87,7.34788079488412e-16,2,0.399862637743354,1.11109125334769,NaN
FieldA,8,-30,-1.4,2,0,0,88,7.34788079488412e-16,2,0.329004406929016,0.869518300518394,0.423818285625438
FieldA,9,0.15,0,1,0,0,89,7.34788079488412e-16,2,0.284260168671608,2.60480559058487,NaN
FieldA,10,0.15,0,1,0,0,90,7.34788079488412e-16,2,0.382287844084203,1.35429968498647,NaN
FieldA,1,0.15,0,1,0,0,91,7.34788079488412e-16,2,0.269452861510217,1.29368878528476,NaN
FieldA,2,0.15,0,1,0,0,92,7.34788079488412e-16,2,0.305220019072294,1.19310939591378,NaN
FieldA,3,0.15,0,1,0,0,93,7.34788079488412e-16,2,0.294094241224229,1.40992003958672,NaN
FieldA,4,0.15,0,1,0,0,94,7.34788079488412e-16,2,0.318528871051967,1.08600004483014,NaN
FieldA,5,0.15,0,1,0,0,95,7.34788079488412e-16,2,0.268477865494788,1.4702551914379,NaN
FieldA,6,-30,-1.4,2,0,0,96,7.34788079488412e-16,2,0.281001161783934,0.944827768020332,0.456453412167356
FieldA,7,0.15,0,1,0,0,97,7.34788079488412e-16,2,0.309912871569395,1.75524947047234,NaN
FieldA,8,0.15,0,1,0,0,98,7.34788079488412e-16,2,0.355744989588857,1.04135162383318,NaN
FieldA,9,0.15,0,1,0,0,99,7.34788079488412e-16,2,0.347877732478082,1.21211364679039,NaN
FieldA,10,0.15,0,1,0,0,100,7.34788079488412e-16,2,0.402038154192269,1.28160020243376,NaN
FieldA,1,0.15,0,1,0,0,101,7.34788079488412e-16,2,0.409410477615893,1.61641801241785,NaN
FieldA,2,0.15,0,1,0,0,102,7.34788079488412e-16,2,0.423386393114924,1.21487869415432,NaN
FieldA,3,0.15,0,1,0,0,103,7.34788079488412e-16,2,0.309325777925551,1.38943318091333,NaN
FieldA,4,0.15,0,1,0,0,104,7.34788079488412e-16,2,0.329083644784987,1.15851350035518,NaN
FieldA,5,0.15,0,1,0,0,105,7.34788079488412e-16,2,0.401105823926628,1.14827250968665,NaN
FieldA,6,-30,-1.4,2,0,0,106,7.34788079488412e-16,2,0.332190270535648,0.78295237198472,0.558500923870571
FieldA,7,0.15,0,1,0,0,107,7.34788079488412e-16,2,0.401175553910434,1.29233539663255,NaN
FieldA,8,0.15,0,1,0,0,108,7.34788079488412e-16,2,0.32800820004195,1.29981426522136,NaN
FieldA,9,0.15,0,1,0,0,109,7.34788079488412e-16,2,0.294620139524341,1.06810488551855,NaN
FieldA,10,0.15,0,1,0,0,110,7.34788079488412e-16,2,0.342581937089562,1.39782365504652,NaN
PostRest,1,0.15,0,1,0,0,111,7.34788079488412e-16,2,0.413658133707941,1.1111658597365,NaN
PostRest,2,0.15,0,1,0,0,112,7.34788079488412e-16,2,0.370788061991334,1.30520880408585,NaN
PostRest,3,0.15,0,1,0,0,113,7.34788079488412e-16,2,0.429412154480815,1.29951169714332,NaN
PostRest,4,0.15,0,1,0,0,114,7.34788079488412e-16,2,0.394431283697486,1.09970655106008,NaN
PostRest,5,0.15,0,1,0,0,115,7.34788079488412e-16,2,0.289356283843517,1.61116195935756,NaN
FieldA,1,0.15,0,1,0,0,116,7.34788079488412e-16,2,0.413682514801621,1.34661942906678,NaN
FieldA,2,0.15,0,1,0,0,117,7.34788079488412e-16,2,0.387272781692445,1.00476770289242,NaN
FieldA,3,0.15,0,1,0,0,118,7.34788079488412e-16,2,0.331336935982108,1.13042026013136,NaN
FieldA,4,0.15,0,1,0,0,119,7.34788079488412e-16,2,0.352939469739795,0.827201432548463,NaN
FieldA,5,0.15,0,1,0,0,120,7.34788079488412e-16,2,0.32361011300236,0.821763252839446,NaN
FieldA,6,0.15,0,1,0,0,121,7.34788079488412e-16,2,0.383621484041214,1.02377926837653,NaN
FieldA,7,0.15,0,1,0,0,122,7.34788079488412e-16,2,0.296039112843573,1.32775366213173,NaN
FieldA,8,0.15,0,1,0,0,123,7.34788079488412e-16,2,0.376990342512727,1.3018983528018,NaN
FieldA,9,0.15,0,1,0,0,124,7.34788079488412e-16,2,0.337387079373002,1.06716548465192,NaN
FieldA,10,-30,-1.4,2,0,0,125,7.34788079488412e-16,2,0.333077250979841,0.8919244306162,0.90295923824402
FieldA,1,0.15,0,1,0,0,126,7.34788079488412e-16,2,0.328908101655543,0.731680367141962,NaN
FieldA,2,0.15,0,1,0,0,127,7.34788079488412e-16,2,0.387367623858154,0.984493689611554,NaN
FieldA,3,0.15,0,1,0,0,128,7.34788079488412e-16,2,0.316403091885149,0.841479429043829,NaN
FieldA,4,0.15,0,1,0,0,129,7.34788079488412e-16,2,0.295339866541326,0.785392909310758,NaN
FieldA,5,0.15,0,1,0,0,130,7.34788079488412e-16,2,0.371786463074386,1.1498965267092,NaN
FieldA,6,0.15,0,1,0,0,131,7.34788079488412e-16,2,0.341517950408161,0.92179090064019,NaN
FieldA,7,0.15,0,1,0,0,132,7.34788079488412e-16,2,0.421132126823068,1.25795746780932,NaN
FieldA,8,-30,-1.4,2,0,0,133,7.34788079488412e-16,2,0.36781089939177,0.789216336794198,0.759747347563252
FieldA,9,0.15,0,1,0,0,134,7.34788079488412e-16,2,0.323603773489594,1.25392168294638,NaN
FieldA,10,0.15,0,1,0,0,135,7.34788079488412e-16,2,0.364399511367083,1.33979226462543,NaN
FieldA,1,0.15,0,1,0,0,136,7.34788079488412e-16,2,0.355890057981014,1.48574199620634,NaN
FieldA,2,0.15,0,1,0,0,137,7.34788079488412e-16,2,0.321749111637473,0.926066595129669,NaN
FieldA,3,-30,-1.4,2,0,0,138,7.34788079488412e-16,2,0.339412164874375,0.613617612980306,0.823662075579066
FieldA,4,0.15,0,1,0,0,139,7.34788079488412e-16,2,0.327770485542715,1.75939375162125,NaN
FieldA,5,0.15,0,1,0,0,140,7.34788079488412e-16,2,0.374036097899079,1.03999433387071,NaN
FieldA,6,0.15,0,1,0,0,141,7.34788079488412e-16,2,0.378033360466361,1.04405401274562,NaN
FieldA,7,0.15,0,1,0,0,142,7.34788079488412e-16,2,0.426863609813154,1.11608545575291,NaN
FieldA,8,0.15,0,1,0,0,143,7.34788079488412e-16,2,0.324703600257635,1.01725174486637,NaN
FieldA,9,0.15,0,1,0,0,144,7.34788079488412e-16,2,0.401042920537293,1.27919087279588,NaN
FieldA,10,0.15,0,1,0,0,145,7.34788079488412e-16,2,0.299990783445537,1.1213456550613,NaN
FieldA,1,0.15,0,1,0,0,146,7.34788079488412e-16,2,0.317593859508634,0.793806545436382,NaN
FieldA,2,-30,-1.4,2,0,0,147,7.34788079488412e-16,2,0.284987941384315,0.980130955576897,0.691797212144713
FieldA,3,0.15,0,1,0,0,148,7.34788079488412e-16,2,0.3083451744169,1.2829240905121,NaN
FieldA,4,0.15,0,1,0,0,149,7.34788079488412e-16,2,0.881383066065609,1.25488253682852,NaN
FieldA,5,0.15,0,1,0,0,150,7.34788079488412e-16,2,0.259962073527277,1.67160779982805,NaN
FieldA,6,0.15,0,1,0,0,151,7.34788079488412e-16,2,0.29174440074712,1.55670555308461,NaN
FieldA,7,0.15,0,1,0,0,152,7.34788079488412e-16,2,0.387150876224041,0.72478908021003,NaN
FieldA,8,0.15,0,1,0,0,153,7.34788079488412e-16,2,0.294702547602355,1.0251248544082,NaN
FieldA,9,0.15,0,1,0,0,154,7.34788079488412e-16,2,0.268465675413609,1.3437868449837,NaN
FieldA,10,0.15,0,1,0,0,155,7.34788079488412e-16,2,0.429953900165856,0.755021996796131,NaN
FieldA,1,0.15,0,1,0,0,156,7.34788079488412e-16,2,0.301942969672382,1.09643535222858,NaN
FieldA,2,0.15,0,1,0,0,157,7.34788079488412e-16,2,0.313315970823169,1.0491998642683,NaN
FieldA,3,0.15,0,1,0,0,158,7.34788079488412e-16,2,0.336268479004502,1.19771106354892,NaN
FieldA,4,0.15,0,1,0,0,159,7.34788079488412e-16,2,0.311301613226533,1.28515178151429,NaN
FieldA,5,0.15,0,1,0,0,160,7.34788079488412e-16,2,0.316535481251776,1.23427645489573,NaN
FieldA,6,0.15,0,1,0,0,161,7.34788079488412e-16,2,0.394171870313585,1.15662275440991,NaN
FieldA,7,-30,-1.4,2,0,0,162,7.34788079488412e-16,2,0.38098151050508,1.22902332711965,0.667875231982963
FieldA,8,0.15,0,1,0,0,163,7.34788079488412e-16,2,0.357135194353759,0.825791480019689,NaN
FieldA,9,0.15,0,1,0,0,164,7.34788079488412e-16,2,0.279090180061758,0.629584235139191,NaN
FieldA,10,0.15,0,1,0,0,165,7.34788079488412e-16,2,0.30197929777205,0.975712875835598,NaN
FieldA,1,0.15,0,1,0,0,166,7.34788079488412e-16,2,0.292427312582731,1.01311136502773,NaN
FieldA,2,0.15,0,1,0,0,167,7.34788079488412e-16,2,0.3289017630741,0.807346773333848,NaN
FieldA,3,0.15,0,1,0,0,168,7.34788079488412e-16,2,0.302798742428422,0.997186433523893,NaN
FieldA,4,0.15,0,1,0,0,169,7.34788079488412e-16,2,0.336097568273544,0.966934987343848,NaN
FieldA,5,0.15,0,1,0,0,170,7.34788079488412e-16,2,0.280148558318615,1.05429134704173,NaN
FieldA,6,0.15,0,1,0,0,171,7.34788079488412e-16,2,0.28920317068696,0.658963087014854,NaN
FieldA,7,-30,-1.4,2,0,0,172,7.34788079488412e-16,2,0.425073557533324,0.874042192474008,0.717737723103859
FieldA,8,0.15,0,1,0,0,173,7.34788079488412e-16,2,0.290674807503819,1.16504663135856,NaN
FieldA,9,0.15,0,1,0,0,174,7.34788079488412e-16,2,0.317480731755495,1.07246981374919,NaN
FieldA,10,0.15,0,1,0,0,175,7.34788079488412e-16,2,0.317852297797799,1.45375145412982,NaN
FieldB,1,-0.15,0,1,0,0,176,7.34788079488412e-16,2,0.303734241984785,1.88436437305063,NaN
FieldB,2,-0.15,0,1,0,0,177,7.34788079488412e-16,2,0.360199641436338,1.4316417966038,NaN
FieldB,3,-0.15,0,1,0,0,178,7.34788079488412e-16,2,0.307050543837249,1.1619775518775,NaN
FieldB,4,-0.15,0,1,0,0,179,7.34788079488412e-16,2,0.306085299700499,1.11513215955347,NaN
FieldB,5,-0.15,0,1,0,0,180,7.34788079488412e-16,2,0.32605455070734,1.56005647592247,NaN
FieldB,6,-0.15,0,1,0,0,181,7.34788079488412e-16,2,0.34682837408036,1.59679009672254,NaN
FieldB,7,-0.15,0,1,0,0,182,7.34788079488412e-16,2,0.336633706465364,1.18478645663708,NaN
FieldB,8,-0.15,0,1,0,0,183,7.34788079488412e-16,2,0.34641024004668,1.2334279967472,NaN
FieldB,9,-0.15,0,1,0,0,184,7.34788079488412e-16,2,0.349932318553329,1.10697184223682,NaN
FieldB,10,-0.15,0,1,0,0,185,7.34788079488412e-16,2,0.268382291309536,0.793509828858078,NaN
FieldB,11,-0.15,0,1,0,0,186,7.34788079488412e-16,2,0.399979910813272,0.789571323432028,NaN
FieldB,12,-0.15,0,1,0,0,187,7.34788079488412e-16,2,0.373762299306691,0.858442991040647,NaN
FieldB,13,-0.15,0,1,0,0,188,7.34788079488412e-16,2,0.326890087686479,1.04920352250338,NaN
FieldB,14,-0.15,0,1,0,0,189,7.34788079488412e-16,2,0.316573270596564,1.68075530324131,NaN
FieldB,15,-0.15,0,1,0,0,190,7.34788079488412e-16,2,0.395831484347582,1.04519357997924,NaN
Clamp150,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.290403447113931,0.62328028678894,0.077239972438372
Clamp150,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.326932023279369,0.812430453486741,0.188992642086804
Clamp150,3,-30,-1.4,2,0,0,193,7.34788079488412e-16,2,0.47813780978322,0.77601427398622,0.284482410237346
Clamp150,4,-30,-1.4,2,0,0,194,7.34788079488412e-16,2,0.331822849810123,0.77378414478153,0.14176583609992
Clamp150,5,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.332105182111263,0.629449165426195,0.0981498779579215
Clamp150,6,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.272564850747585,1.28526051994413,0.298626780254955
Clamp150,7,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.336647604592144,1.11710896994919,0.24905764480989
Clamp150,8,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.29886438138783,0.841833684593439,0.17948513439568
Clamp150,9,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.303759598173201,0.758363167755306,0.277044227040262
Clamp150,10,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.365761189721525,1.02304393798113,0.0883861301488155
Clamp150,11,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.306991785764694,0.573178812861443,0.120479191096683
Clamp150,12,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.312518712133169,0.522026030346751,0.159182480078527
Clamp150,13,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.340339617803693,0.651548339053988,0.216661379454657
Clamp150,14,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.400059635750949,0.83823358733207,0.0732681186724374
Clamp150,15,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.310339539311826,0.758922711014748,0.041434961765885
Clamp150,16,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.392643913626671,0.569035019725561,0.208117114185161
Clamp150,17,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.332405799068511,1.13158957194537,-0.0291967067621929
Clamp150,18,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.305974123068154,0.778185157105327,0.153587256435727
Clamp150,19,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.286384240724146,0.674216321669519,0.0418340108393071
Clamp150,20,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.359427738934755,0.838396940380335,0.128030038008601
Clamp150,21,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.608981079421937,0.492923661135137,0.0929310151240156
Clamp150,22,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.340517111122608,1.07837757095695,0.141444625063657
Clamp150,23,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.341132731176913,0.869985439814627,0.206420297909838
Clamp150,24,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.398955908603966,0.562541630119085,0.145999642817021
Clamp150,25,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.351222804747522,0.626388131640851,0.127909539864352
Clamp150,26,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.467566210776567,0.606329158879817,0.220635644228555
Clamp150,27,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.347762897610664,0.74574966263026,0.122466685665306
Clamp150,28,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.353152072057128,0.973286479711533,0.0648618151561545
Clamp150,29,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.35524786170572,0.765110119245946,0.117531552112455
Clamp150,30,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.324234997853637,0.947539664804935,0.0896670013457327
Clamp150,31,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.0731098148971796,0.897196331992745,0.0784664976844625
Clamp150,32,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.459453680552542,0.741377661935985,0.0879612046921972
Clamp150,33,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.312504327856004,1.07328779622912,0.146934657135434
Clamp150,34,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.389667238108814,0.482222112827003,0.319251839396731
Clamp150,35,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.298440639860928,0.521311668679118,0.214418503995136
Clamp150,36,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.336221911944449,0.53155972994864,0.231535409468654
Clamp150,37,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.331194307655096,0.598123005591333,0.218880307743503
Clamp150,38,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.367650715634227,0.911470670253038,0.0958492282064369
Clamp150,39,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.346779124811292,1.14122835360467,0.0783455785314498
Clamp150,40,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.314468217082322,0.565774793736637,0.156309798983504
Clamp150,41,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.312402415089309,0.526091317646205,0.0935615613962508
Clamp150,42,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.39098649378866,1.28388226311654,0.0197674869384805
Clamp150,43,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.347729983739555,0.805043987929821,0.0840189850281986
Clamp150,44,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.320612469688058,0.780000077560544,-0.0422988438408226
Clamp150,45,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.335130618885159,0.766261389479041,0.0442149304875466
Clamp150,46,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.351147222332656,0.599118480458856,0.00934733105610628
Clamp150,47,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.382462656125426,0.756652109324932,0.131012582158646
Clamp150,48,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.317511452361941,0.819742799736559,0.106881409479584
Clamp150,49,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.412497598677874,0.824686289764941,0.0176164537450266
Clamp150,50,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.278805165551603,0.990753265097737,0.176044283570345
Clamp150,51,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.326917150989175,0.575236324220896,0.0858647755466175
Clamp150,52,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.283217880874872,0.635758478194475,0.0975924577216319
Clamp150,53,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.382338312454522,0.669002203270793,0.0550357142234737
Clamp150,54,-30,-1.4,2,0,0,244,7.34788079488412e-16,2,0.317551680840552,0.696276973932981,0.132322280715118
Clamp150,55,-30,-1.4,2,0,0,245,7.34788079488412e-16,2,0.357311225496233,0.722274180501699,-0.00503887347261784
Clamp150,56,-30,-1.4,2,0,0,246,7.34788079488412e-16,2,0.287342413328588,0.628607532940805,0.0129003459526436
Clamp150,57,-30,-1.4,2,0,0,247,7.34788079488412e-16,2,0.338314288295805,0.810985879972577,-0.037812988253657
Clamp150,58,-30,-1.4,2,0,0,248,7.34788079488412e-16,2,0.351976908743382,0.852001289837062,0.052553907737865
