BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.275913092307746,1.20072845555842,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.279950340278447,1.07019360456616,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.329054632224143,0.868677643127739,NaN
Null,5,-30,-1.4,2,0,0,35,7.34788079488412e-16,2,0.284074385650456,0.499104241840541,-0.0480531906221252
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.279949365183711,0.705977194942534,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.284071703441441,0.814619379118085,NaN
Null,8,0,0,0,0,0,38,7.34788079488412e-16,2,0.279745296575129,0.865649768151343,NaN
Null,9,0,0,0,0,0,39,7.34788079488412e-16,2,0.279415665194392,1.00104253180325,NaN
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.417801195755601,0.609772729687393,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.288168929517269,1.1066673239693,NaN
Null,2,0,0,0,0,0,42,7.34788079488412e-16,2,0.285191277973354,1.06285760831088,NaN
Null,3,0,0,0,0,0,43,7.34788079488412e-16,2,0.275854334235191,0.993884759955108,NaN
Null,4,0,0,0,0,0,44,7.34788079488412e-16,2,0.298889251425862,0.594248621724546,NaN
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.284904801286757,1.12476655188948,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.280927774496377,0.57625959534198,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.282876547425985,0.994068348780274,NaN
Null,8,-30,-1.4,2,0,0,48,7.34788079488412e-16,2,0.283162293024361,0.570366221480072,-0.0664247724066758
Null,9,0,0,0,0,0,49,7.34788079488412e-16,2,0.263259845785797,1.02450972236693,NaN
Null,10,0,0,0,0,0,50,7.34788079488412e-16,2,0.285091560333967,0.986606790684164,NaN
FieldA,1,-0.15,0,1,0,0,51,7.34788079488412e-16,2,0.263384920544922,1.15016471873969,NaN
FieldA,2,-30,-1.4,2,0,0,52,7.34788079488412e-16,2,0.2882823003456,1.02216817252338,0.0151136852128822
FieldA,3,-0.15,0,1,0,0,53,7.34788079488412e-16,2,0.250052906572819,1.41142532229424,NaN
FieldA,4,-0.15,0,1,0,0,54,7.34788079488412e-16,2,0.278134444728494,1.1798551576212,NaN
FieldA,5,-0.15,0,1,0,0,55,7.34788079488412e-16,2,0.334162449464202,1.45446898695081,NaN
FieldA,6,-0.15,0,1,0,0,56,7.34788079488412e-16,2,0.297736761160195,1.04712455440313,NaN
FieldA,7,-0.15,0,1,0,0,57,7.34788079488412e-16,2,0.262360918335617,0.976199275813997,NaN
FieldA,8,-0.15,0,1,0,0,58,7.34788079488412e-16,2,0.283163024112582,0.894842835143209,NaN
FieldA,9,-0.15,0,1,0,0,59,7.34788079488412e-16,2,0.293621737509966,1.0045402282849,NaN
FieldA,10,-0.15,0,1,0,0,60,7.34788079488412e-16,2,0.312647932209074,0.792183015495539,NaN
FieldA,1,-0.15,0,1,0,0,61,7.34788079488412e-16,2,0.272766969166696,1.01804046984762,NaN
FieldA,2,-0.15,0,1,0,0,62,7.34788079488412e-16,2,0.271544750779867,0.93572049215436,NaN
FieldA,3,-0.15,0,1,0,0,63,7.34788079488412e-16,2,0.298692251555622,1.01163655985147,NaN
FieldA,4,-0.15,0,1,0,0,64,7.34788079488412e-16,2,0.258233704604208,1.12432842608541,NaN
FieldA,5,-0.15,0,1,0,0,65,7.34788079488412e-16,2,0.265474370680749,0.593069801107049,NaN
FieldA,6,-0.15,0,1,0,0,66,7.34788079488412e-16,2,0.302689027972519,0.819694525562227,NaN
FieldA,7,-0.15,0,1,0,0,67,7.34788079488412e-16,2,0.30397439468652,1.06708112731576,NaN
FieldA,8,-30,-1.4,2,0,0,68,7.34788079488412e-16,2,0.293680739589036,0.786985231563449,-0.380437856308085
FieldA,9,-0.15,0,1,0,0,69,7.34788079488412e-16,2,0.265223734080791,0.737183888442814,NaN
FieldA,10,-0.15,0,1,0,0,70,7.34788079488412e-16,2,0.260164679028094,1.1337653324008,NaN
FieldA,1,-0.15,0,1,0,0,71,7.34788079488412e-16,2,0.27266968972981,1.01487167272717,NaN
FieldA,2,-0.15,0,1,0,0,72,7.34788079488412e-16,2,0.272477567195892,0.883452036418021,NaN
FieldA,3,-30,-1.4,2,0,0,73,7.34788079488412e-16,2,0.268366200849414,0.601438819430768,-0.761956504352828
FieldA,4,-0.15,0,1,0,0,74,7.34788079488412e-16,2,0.281017740257084,0.875985601916909,NaN
FieldA,5,-0.15,0,1,0,0,75,7.34788079488412e-16,2,0.255803651176393,0.9721993310377,NaN
FieldA,6,-0.15,0,1,0,0,76,7.34788079488412e-16,2,0.260321449488401,0.815287417732179,NaN
FieldA,7,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.280109792016447,0.957371788099408,NaN
FieldA,8,-0.15,0,1,0,0,78,7.34788079488412e-16,2,0.244487213902175,0.704791546799242,NaN
FieldA,9,-0.15,0,1,0,0,79,7.34788079488412e-16,2,0.264340410940349,0.77702291496098,NaN
FieldA,10,-0.15,0,1,0,0,80,7.34788079488412e-16,2,0.338542737998068,0.662078489549458,NaN
FieldA,1,-0.15,0,1,0,0,81,7.34788079488412e-16,2,0.282079776749015,0.572122872807086,NaN
FieldA,2,-0.15,0,1,0,0,82,7.34788079488412e-16,2,0.282014436088502,0.832271947525442,NaN
FieldA,3,-0.15,0,1,0,0,83,7.34788079488412e-16,2,0.293566879816353,0.920270502567291,NaN
FieldA,4,-0.15,0,1,0,0,84,7.34788079488412e-16,2,0.322976206429303,0.771611066535115,NaN
FieldA,5,-0.15,0,1,0,0,85,7.34788079488412e-16,2,0.310126692987978,0.787406779825687,NaN
FieldA,6,-0.15,0,1,0,0,86,7.34788079488412e-16,2,0.306169657967985,0.882165695540607,NaN
FieldA,7,-30,-1.4,2,0,0,87,7.34788079488412e-16,2,0.298691765405238,0.583648742176592,-0.711052221452976
FieldA,8,-0.15,0,1,0,0,88,7.34788079488412e-16,2,0.273779755458236,1.10471928212792,NaN
FieldA,9,-0.15,0,1,0,0,89,7.34788079488412e-16,2,0.242162242531776,0.708161244168878,NaN
FieldA,10,-0.15,0,1,0,0,90,7.34788079488412e-16,2,0.297663130797446,1.12443204503506,NaN
FieldA,1,-0.15,0,1,0,0,91,7.34788079488412e-16,2,0.298713220283389,0.87387615814805,NaN
FieldA,2,-0.15,0,1,0,0,92,7.34788079488412e-16,2,0.224657422862947,0.925099401734769,NaN
FieldA,3,-0.15,0,1,0,0,93,7.34788079488412e-16,2,0.313372290693223,0.885449327528477,NaN
FieldA,4,-0.15,0,1,0,0,94,7.34788079488412e-16,2,0.292438284493983,0.885674119926989,NaN
FieldA,5,-30,-1.4,2,0,0,95,7.34788079488412e-16,2,0.30999406054616,0.865732907317579,-0.539007675405668
FieldA,6,-0.15,0,1,0,0,96,7.34788079488412e-16,2,0.273688082583249,1.11493345443159,NaN
FieldA,7,-0.15,0,1,0,0,97,7.34788079488412e-16,2,0.285143247805536,1.00536479335278,NaN
FieldA,8,-0.15,0,1,0,0,98,7.34788079488412e-16,2,0.298664946109056,1.03581689484417,NaN
FieldA,9,-0.15,0,1,0,0,99,7.34788079488412e-16,2,0.303877601400018,0.822627315297723,NaN
FieldA,10,-0.15,0,1,0,0,100,7.34788079488412e-16,2,0.355037697590888,0.765397815033793,NaN
FieldA,1,-0.15,0,1,0,0,101,7.34788079488412e-16,2,0.342595346271992,1.32260537147522,NaN
FieldA,2,-0.15,0,1,0,0,102,7.34788079488412e-16,2,0.302793622948229,0.720538984984159,NaN
FieldA,3,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.272015547379851,0.97494316753,NaN
FieldA,4,-30,-1.4,2,0,0,104,7.34788079488412e-16,2,0.285117159597576,0.560686237178743,-0.870530086162806
FieldA,5,-0.15,0,1,0,0,105,7.34788079488412e-16,2,0.28404488414526,1.03064276091754,NaN
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.27690174151212,0.783336129039526,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.272765018045902,1.04506606701761,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.328231286257505,1.13893215171993,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.297734810970724,0.973212604410946,NaN
FieldA,10,-0.15,0,1,0,0,110,7.34788079488412e-16,2,0.266507150605321,0.862078197300434,NaN
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.354843624867499,0.971052693203092,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.269371916539967,0.830178352072835,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.25995622202754,1.26324521657079,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.25390144623816,0.683946531265974,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.29369683098048,0.657609210349619,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.294499698095024,1.15570871066302,NaN
FieldA,2,-30,-1.4,2,0,0,117,7.34788079488412e-16,2,0.344372964464128,0.677878346294165,-0.768243356147924
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.285984392277896,0.833290341310203,NaN
FieldA,4,-0.15,0,1,0,0,119,7.34788079488412e-16,2,0.285211514681578,0.886619858443737,NaN
FieldA,5,-0.15,0,1,0,0,120,7.34788079488412e-16,2,0.249807146377861,0.695499463938177,NaN
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.258093025535345,1.08870682213455,NaN
FieldA,7,-0.15,0,1,0,0,122,7.34788079488412e-16,2,0.272495608776808,0.594312744215131,NaN
FieldA,8,-0.15,0,1,0,0,123,7.34788079488412e-16,2,0.257198000326753,1.15375189296901,NaN
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.251490897499025,1.10476267989725,NaN
FieldA,10,-0.15,0,1,0,0,125,7.34788079488412e-16,2,0.258521156385541,0.847168733365834,NaN
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.29655696451664,0.949229999445379,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.269368746317923,0.820807761512697,NaN
FieldA,3,-0.15,0,1,0,0,128,7.34788079488412e-16,2,0.269361432641745,0.941982017830014,NaN
FieldA,4,-0.15,0,1,0,0,129,7.34788079488412e-16,2,0.289593998342752,0.806211106479168,NaN
FieldA,5,-30,-1.4,2,0,0,130,7.34788079488412e-16,2,0.314418966881931,0.595293347723782,-0.761190177186171
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.26243649981916,0.70050463732332,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.281961528584361,0.932409797795117,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.284005630761385,1.10669438634068,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.261394456028938,0.622386479750276,NaN
FieldA,10,-0.15,0,1,0,0,135,7.34788079488412e-16,2,0.275715118274093,0.999157636426389,NaN
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.280018851161003,0.656866077333689,NaN
FieldA,2,-30,-1.4,2,0,0,137,7.34788079488412e-16,2,0.290287149138749,0.824934976175427,-1.05920135617049
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.297807222232223,1.06502044573426,NaN
FieldA,4,-0.15,0,1,0,0,139,7.34788079488412e-16,2,0.376273297704756,1.08686288818717,NaN
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.279025813564658,1.11210940405726,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.306892798282206,1.17352682724595,NaN
FieldA,7,-0.15,0,1,0,0,142,7.34788079488412e-16,2,0.274435847997665,0.94924097135663,NaN
FieldA,8,-0.15,0,1,0,0,143,7.34788079488412e-16,2,0.322680221870542,0.987784636206925,NaN
FieldA,9,-0.15,0,1,0,0,144,7.34788079488412e-16,2,0.306712379679084,1.17595054209232,NaN
FieldA,10,-0.15,0,1,0,0,145,7.34788079488412e-16,2,0.282264584675431,0.937412044964731,NaN
FieldA,1,-0.15,0,1,0,0,146,7.34788079488412e-16,2,0.269821989350021,0.893636463209987,NaN
FieldA,2,-0.15,0,1,0,0,147,7.34788079488412e-16,2,0.298841707408428,0.947025226429105,NaN
FieldA,3,-0.15,0,1,0,0,148,7.34788079488412e-16,2,0.294429480098188,0.74656106159091,NaN
FieldA,4,-0.15,0,1,0,0,149,7.34788079488412e-16,2,0.298641296103597,0.877083477564156,NaN
FieldA,5,-0.15,0,1,0,0,150,7.34788079488412e-16,2,0.298802454024553,0.667156562209129,NaN
FieldA,6,-0.15,0,1,0,0,151,7.34788079488412e-16,2,0.331179434433579,0.826979077421129,NaN
FieldA,7,-30,-1.4,2,0,0,152,7.34788079488412e-16,2,0.2923115035519,0.591203679330647,-0.876684281231059
FieldA,8,-0.15,0,1,0,0,153,7.34788079488412e-16,2,0.304719720967114,0.612100139260292,NaN
FieldA,9,-0.15,0,1,0,0,154,7.34788079488412e-16,2,0.269548921845853,1.12252276949584,NaN
FieldA,10,-0.15,0,1,0,0,155,7.34788079488412e-16,2,0.313064359128475,0.728741726838052,NaN
FieldA,1,-0.15,0,1,0,0,156,7.34788079488412e-16,2,0.281993955373764,1.0388979203999,NaN
FieldA,2,-0.15,0,1,0,0,157,7.34788079488412e-16,2,0.288571703247726,0.837287360802293,NaN
FieldA,3,-0.15,0,1,0,0,158,7.34788079488412e-16,2,0.248644660227001,0.714119471609592,NaN
FieldA,4,-0.15,0,1,0,0,159,7.34788079488412e-16,2,0.261036787182093,1.09322437644005,NaN
FieldA,5,-0.15,0,1,0,0,160,7.34788079488412e-16,2,0.266139240004122,1.03274464607239,NaN
FieldA,6,-0.15,0,1,0,0,161,7.34788079488412e-16,2,0.268696562387049,1.07105059642345,NaN
FieldA,7,-0.15,0,1,0,0,162,7.34788079488412e-16,2,0.268635367043316,1.37298966478556,NaN
FieldA,8,-30,-1.4,2,0,0,163,7.34788079488412e-16,2,0.277805057354271,0.802943321876228,-0.90170297700432
FieldA,9,-0.15,0,1,0,0,164,7.34788079488412e-16,2,0.264315054751933,0.796583296731114,NaN
FieldA,10,-0.15,0,1,0,0,165,7.34788079488412e-16,2,0.258113262243569,0.983670343644917,NaN
FieldA,1,-0.15,0,1,0,0,166,7.34788079488412e-16,2,0.267307578586042,0.946120691485703,NaN
FieldA,2,-0.15,0,1,0,0,167,7.34788079488412e-16,2,0.250853090547025,0.991805060766637,NaN
FieldA,3,-30,-1.4,2,0,0,168,7.34788079488412e-16,2,0.261220619082451,0.762028849683702,-0.69784662740875
FieldA,4,-0.15,0,1,0,0,169,7.34788079488412e-16,2,0.266396216116846,0.644230140373111,NaN
FieldA,5,-0.15,0,1,0,0,170,7.34788079488412e-16,2,0.30475848633796,0.814033502712846,NaN
FieldA,6,-0.15,0,1,0,0,171,7.34788079488412e-16,2,0.260276100598276,0.907280310057104,NaN
FieldA,7,-0.15,0,1,0,0,172,7.34788079488412e-16,2,0.278946087695658,0.634866133332253,NaN
FieldA,8,-0.15,0,1,0,0,173,7.34788079488412e-16,2,0.280811234377325,1.20607301220298,NaN
FieldA,9,-0.15,0,1,0,0,174,7.34788079488412e-16,2,0.271520125679672,1.04622879717499,NaN
FieldA,10,-0.15,0,1,0,0,175,7.34788079488412e-16,2,0.279961556196213,0.931447235867381,NaN
FieldB,1,0.15,0,1,0,0,176,7.34788079488412e-16,2,0.274593106471002,2.130705030635,NaN
FieldB,2,0.15,0,1,0,0,177,7.34788079488412e-16,2,0.26537197176367,1.47017229534686,NaN
FieldB,3,0.15,0,1,0,0,178,7.34788079488412e-16,2,0.267431677319109,1.40228074416518,NaN
FieldB,4,0.15,0,1,0,0,179,7.34788079488412e-16,2,0.290032856166363,0.969205345027149,NaN
FieldB,5,0.15,0,1,0,0,180,7.34788079488412e-16,2,0.280293624848127,1.29153716284782,NaN
FieldB,6,0.15,0,1,0,0,181,7.34788079488412e-16,2,0.27161374874413,1.39605530165136,NaN
FieldB,7,0.15,0,1,0,0,182,7.34788079488412e-16,2,0.301067448221147,1.31337058451027,NaN
FieldB,8,0.15,0,1,0,0,183,7.34788079488412e-16,2,0.274642110802233,1.27066191472113,NaN
FieldB,9,0.15,0,1,0,0,184,7.34788079488412e-16,2,0.292661126703024,0.879923862405121,NaN
FieldB,10,0.15,0,1,0,0,185,7.34788079488412e-16,2,0.27098642475903,1.05193955637515,NaN
FieldB,11,0.15,0,1,0,0,186,7.34788079488412e-16,2,0.245533403009176,1.09943275153637,NaN
FieldB,12,0.15,0,1,0,0,187,7.34788079488412e-16,2,0.294592589139938,1.33644792344421,NaN
FieldB,13,0.15,0,1,0,0,188,7.34788079488412e-16,2,0.249589424580336,1.62162896152586,NaN
FieldB,14,0.15,0,1,0,0,189,7.34788079488412e-16,2,0.286205528303981,1.02815980091691,NaN
FieldB,15,0.15,0,1,0,0,190,7.34788079488412e-16,2,0.27684030123055,1.61525284592062,NaN
Clamp2,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.255998210981488,0.514689547009766,0.393807772062659
Clamp2,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.260845152661204,0.636618883349001,0.19430301483635
FieldA2,1,-0.15,0,1,0,0,193,7.34788079488412e-16,2,0.280007149092853,0.954333184286952,NaN
FieldA2,2,-0.15,0,1,0,0,194,7.34788079488412e-16,2,0.276529688388109,0.886702266521752,NaN
Clamp146,1,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.267544073984027,0.793531771749258,-0.0607657662227056
Clamp146,2,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.26950357388705,0.583728955127299,-0.196235955585665
Clamp146,3,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.321245156228542,0.539505006745458,-0.286124448701777
Clamp146,4,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.303022072650492,1.0701801944524,-0.374120599743423
Clamp146,5,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.297738956287503,0.555554769933224,-0.252141828461424
Clamp146,6,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.295688514597714,1.01708376035094,-0.329165477445822
Clamp146,7,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.254846940748394,0.501330713741481,-0.204919047795579
Clamp146,8,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.293153867125511,0.618417742662132,-0.238904135658637
Clamp146,9,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.265032343566418,0.898043815977871,-0.201026237707952
Clamp146,10,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.265368313528597,0.574199888855219,-0.318558814767388
Clamp146,11,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.282035646960139,0.531611418351531,-0.174581861638335
Clamp146,12,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.285894426517189,0.620498659089208,-0.222217874115219
Clamp146,13,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.275648070499301,0.517657444812357,-0.139339733469589
Clamp146,14,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.277002922259271,0.475009240210056,-0.17219203011705
Clamp146,15,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.284080237150192,0.880021630786359,-0.284928314730676
Clamp146,16,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.294449715875089,0.579483737237751,-0.124357684612781
Clamp146,17,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.292651617899537,0.600268776528537,-0.255488152936931
Clamp146,18,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.259923063218594,0.570251143537462,-0.124682901984552
Clamp146,19,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.261069945059717,0.507394755259156,-0.0161428999982629
Clamp146,20,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.267379014752805,0.587901030667126,-0.14009067480024
Clamp146,21,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.269432868808508,0.60768230445683,-0.146783252562479
Clamp146,22,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.264233622699976,1.01480048056692,-0.0311040070427045
Clamp146,23,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.268346452154219,0.665171217173338,-0.101023064606805
Clamp146,24,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.286251608282328,0.634964144788682,-0.0505637099687254
Clamp146,25,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.277763121761382,0.739143876358867,0.00385866673912834
Clamp146,26,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.278000105172396,0.545967919752002,-0.128840418500744
Clamp146,27,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.269349973648787,0.915901429019868,-0.0933109965549277
Clamp146,28,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.275465213693678,0.632855189964175,-0.108477336840364
Clamp146,29,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.260891232639551,0.662100675515831,0.0312139320283648
Clamp146,30,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.306916935369372,0.521300452761352,0.0260082288775439
Clamp146,31,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.277373026125133,0.50569393672049,-0.0162277549617287
Clamp146,32,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.262296065688133,0.461503634229302,-0.00735867115715332
Clamp146,33,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.266465702094138,0.564896834082901,-0.0246048884434024
Clamp146,34,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.349940851330757,0.546047890558839,-0.108259767334431
Clamp146,35,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.294454836286604,0.781014814972878,-0.058666442434801
Clamp146,36,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.372740492224693,0.526068643666804,-0.14100716337931
Clamp146,37,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.289164892397821,0.725852822884917,-0.171493613259114
Clamp146,38,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.300772438757122,0.644021926447749,-0.0299831767925781
Clamp146,39,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.249629652127624,0.508784959092736,-0.0512056937016327
Clamp146,40,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.262350435368717,0.60146563872695,-0.0540737712502167
Clamp146,41,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.250706561841071,0.542035753838718,-0.0425126858644966
Clamp146,42,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.289150996133685,0.852154158987105,-0.0610050094627629
Clamp146,43,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.305247325450182,0.741191635839641,-0.0172758211248225
Clamp146,44,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.285073518753052,0.65778280235827,-0.117665522667426
Clamp146,45,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.313139452598989,0.669327445328236,-0.11260024051994
Clamp146,46,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.330194199457765,0.564794190227985,-0.155785873322547
Clamp146,47,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.299755507148802,0.459563395008445,-0.0512924667061119
Clamp146,48,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.279924741014838,0.505322126671672,-0.086900965896847
Clamp146,49,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.333222074434161,0.484409819357097,-0.0692562141462978
Clamp146,50,-30,-1.4,2,0,0,244,7.34788079488412e-16,2,0.279907186515629,0.831975962966681,-0.0739059872816325
Clamp146,51,-30,-1.4,2,0,0,245,7.34788079488412e-16,2,0.254132578149438,0.839403874240816,-0.0284157874910319
Clamp146,52,-30,-1.4,2,0,0,246,7.34788079488412e-16,2,0.324010936543345,0.838356710970402,-0.104184620897774
