BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null8,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.552015574648976,1.29913130635396,NaN
Null8,2,-1,0,0,0,0,0,2,7.34788079488412e-16,2,0.486572669818997,0.868975950405002,NaN
Null8,3,1,0,0,0,0,0,3,7.34788079488412e-16,2,0.40236690454185,0.85945981554687,NaN
Null8,4,-1,0,0,0,0,0,4,7.34788079488412e-16,2,0.379227171652019,0.930903851054609,NaN
Null8,5,-1,0,0,0,0,0,5,7.34788079488412e-16,2,0.353120276238769,1.08273291122168,NaN
Null8,6,1,0,0,0,0,0,6,7.34788079488412e-16,2,0.360870010219514,1.14177191117778,NaN
Null8,7,1,0,0,0,0,0,7,7.34788079488412e-16,2,0.372636509127915,0.960996060166508,NaN
Null8,8,-1,0,0,0,0,0,8,7.34788079488412e-16,2,0.308989019133151,1.2249305145815,NaN
Triplet3,1,1,-30,-1.4,2,0,0,9,7.34788079488412e-16,2,0.407457406166941,0.987019085325301,0.0337941679894082
Triplet3,2,1,-0.15,0,1,0,0,10,7.34788079488412e-16,2,0.384349369443953,1.6739879460074,NaN
Triplet3,3,1,-30,-1.4,2,0,0,11,7.34788079488412e-16,2,0.479531202465296,0.834095319733024,0.103521872013564
Null10,1,1,0,0,0,0,0,12,7.34788079488412e-16,2,0.355058075860143,0.856437550392002,NaN
Null10,2,1,0,0,0,0,0,13,7.34788079488412e-16,2,0.362273378763348,0.891740703955293,NaN
Null10,3,-1,0,0,0,0,0,14,7.34788079488412e-16,2,0.30175225995481,0.960686909034848,NaN
Null10,4,1,0,0,0,0,0,15,7.34788079488412e-16,2,0.364797296468168,0.961674826219678,NaN
Null10,5,-1,0,0,0,0,0,16,7.34788079488412e-16,2,0.325896975584328,0.95401749573648,NaN
Null10,6,1,0,0,0,0,0,17,7.34788079488412e-16,2,0.331276392564178,0.710625957231969,NaN
