BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null12,1,-1,0,0,0,0,0,1,7.34788079488412e-16,2,0.510546718724072,1.09847253235057,NaN
Null12,2,-1,0,0,0,0,0,2,7.34788079488412e-16,2,0.454905450809747,1.23372180340812,NaN
Null12,3,-1,0,0,0,0,0,3,7.34788079488412e-16,2,0.817649869713932,0.927564146462828,NaN
Null12,4,-1,0,0,0,0,0,4,7.34788079488412e-16,2,0.446128058712929,0.753442836459726,NaN
Null12,5,1,0,0,0,0,0,5,7.34788079488412e-16,2,0.407725353259593,0.960936814080924,NaN
Null12,6,1,0,0,0,0,0,6,7.34788079488412e-16,2,0.538651878945529,1.05106203490868,NaN
Null12,7,1,0,0,0,0,0,7,7.34788079488412e-16,2,0.423654902260751,1.18503715656698,NaN
Null12,8,1,0,0,0,0,0,8,7.34788079488412e-16,2,0.490428519900888,1.02331283688545,NaN
Null12,9,1,0,0,0,0,0,9,7.34788079488412e-16,2,0.555497176479548,1.1263014562428,NaN
Null12,10,-1,0,0,0,0,0,10,7.34788079488412e-16,2,0.455289694480598,1.25586971780285,NaN
Null12,11,-1,0,0,0,0,0,11,7.34788079488412e-16,2,0.413058933801949,0.920441490598023,NaN
Null12,12,1,0,0,0,0,0,12,7.34788079488412e-16,2,0.390697686001658,0.95058051077649,NaN
Triplet3,1,-1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.460404821205884,0.73062347015366,-0.055485815620782
Triplet3,2,-1,-0.15,0,1,0,0,14,7.34788079488412e-16,2,0.47110075224191,2.05024478491396,NaN
Triplet3,3,-1,-30,-1.4,2,0,0,15,7.34788079488412e-16,2,0.48878134181723,1.01236578309909,-0.0166988916697372
Null8,1,1,0,0,0,0,0,16,7.34788079488412e-16,2,0.381807897705585,0.967950243037194,NaN
Null8,2,-1,0,0,0,0,0,17,7.34788079488412e-16,2,0.78201294131577,1.03009464684874,NaN
Null8,3,1,0,0,0,0,0,18,7.34788079488412e-16,2,0.409204546362162,0.936429309658706,NaN
Null8,4,-1,0,0,0,0,0,19,7.34788079488412e-16,2,0.385506246238947,0.79761456605047,NaN
Null8,5,-1,0,0,0,0,0,20,7.34788079488412e-16,2,0.487693950999528,0.764129989780486,NaN
Null8,6,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.399890041910112,0.989313090685755,NaN
Null8,7,1,0,0,0,0,0,22,7.34788079488412e-16,2,0.481392445508391,1.16724953427911,NaN
Null8,8,-1,0,0,0,0,0,23,7.34788079488412e-16,2,0.440722798462957,0.853741503320634,NaN
Triplet1,1,-1,-30,-1.4,2,0,0,24,7.34788079488412e-16,2,0.450365470722318,0.810750787612051,-0.0200077320778917
