BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
FieldA,5,-30,-1.4,2,0,0,105,7.34788079488412e-16,2,0.274851543828845,0.821629645302892,-0.603500230858099
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.287256103940308,1.2058540713042,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.254786475561559,1.1097780931741,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.340183823369443,0.785394372418523,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.291446221992373,1.26125085167587,NaN
FieldA,10,-0.15,0,1,0,0,110,7.34788079488412e-16,2,0.279034590348601,1.09108494408429,NaN
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.271515980362892,1.11652260739356,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.334760515019298,1.09046664182097,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.254823291674256,0.87491088733077,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.265304679051042,0.977110638283193,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.372579333372414,0.799513891339302,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.326943726278841,0.89871209859848,NaN
FieldA,2,-0.15,0,1,0,0,117,7.34788079488412e-16,2,0.272681635804474,1.02317193802446,NaN
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.278981439769268,0.826654079370201,NaN
FieldA,4,-0.15,0,1,0,0,119,7.34788079488412e-16,2,0.308326400816441,0.769416533410549,NaN
FieldA,5,-0.15,0,1,0,0,120,7.34788079488412e-16,2,0.314507713541389,1.10062839556485,NaN
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.285132276825607,1.23724142741412,NaN
FieldA,7,-0.15,0,1,0,0,122,7.34788079488412e-16,2,0.28056522924453,1.31467106565833,NaN
FieldA,8,-0.15,0,1,0,0,123,7.34788079488412e-16,2,0.310383913107216,0.867738975211978,NaN
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.377758586779237,1.27715822961181,NaN
FieldA,10,-30,-1.4,2,0,0,125,7.34788079488412e-16,2,0.257013192400336,0.840453232638538,-0.772163610589053
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.314513077959418,0.916686984710395,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.307064197026193,0.879107587039471,NaN
FieldA,3,-30,-1.4,2,0,0,128,7.34788079488412e-16,2,0.296599144116044,0.752765292301774,-0.790775497395602
FieldA,4,-0.15,0,1,0,0,129,7.34788079488412e-16,2,0.281007256358862,1.14948863256723,NaN
FieldA,5,-0.15,0,1,0,0,130,7.34788079488412e-16,2,0.311338916420937,0.946871383115649,NaN
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.274666248820722,0.894824793562293,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.310145466588438,1.45864642597735,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.267417293041945,0.801832768134773,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.267045482993126,0.800903364084661,NaN
FieldA,10,-0.15,0,1,0,0,135,7.34788079488412e-16,2,0.276569915935397,1.02758977375925,NaN
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.296357285231352,1.09418888855726,NaN
FieldA,2,-0.15,0,1,0,0,137,7.34788079488412e-16,2,0.325101741589606,1.16300594247878,NaN
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.288213789463043,0.884403626434505,NaN
FieldA,4,-30,-1.4,2,0,0,139,7.34788079488412e-16,2,0.309026623144746,0.925789140164852,-0.804746615776939
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.272450991906226,0.838705847039819,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.27488031424582,0.96858021710068,NaN
FieldA,7,-0.15,0,1,0,0,142,7.34788079488412e-16,2,0.299627751111984,0.734945713542402,NaN
FieldA,8,-0.15,0,1,0,0,143,7.34788079488412e-16,2,0.278836616314948,0.943817175924778,NaN
FieldA,9,-0.15,0,1,0,0,144,7.34788079488412e-16,2,0.257874085567892,0.995209866203368,NaN
FieldA,10,-0.15,0,1,0,0,145,7.34788079488412e-16,2,0.167035875841975,1.0420552585274,NaN
FieldA,1,-0.15,0,1,0,0,146,7.34788079488412e-16,2,0.270666059106588,0.875904900021851,NaN
FieldA,2,-0.15,0,1,0,0,147,7.34788079488412e-16,2,0.307916068471968,0.793423519469798,NaN
FieldA,3,-0.15,0,1,0,0,148,7.34788079488412e-16,2,0.262157580815256,1.04328137915581,NaN
FieldA,4,-0.15,0,1,0,0,149,7.34788079488412e-16,2,0.269752991385758,1.01333030685782,NaN
FieldA,5,-0.15,0,1,0,0,150,7.34788079488412e-16,2,0.296479920856655,0.867585862986743,NaN
FieldA,6,-30,-1.4,2,0,0,151,7.34788079488412e-16,2,0.322849426418543,0.61190265417099,-0.872878653484032
FieldA,7,-0.15,0,1,0,0,152,7.34788079488412e-16,2,0.307141728699207,0.774664054624736,NaN
FieldA,8,-0.15,0,1,0,0,153,7.34788079488412e-16,2,0.273809256963432,0.848736918531358,NaN
FieldA,9,-0.15,0,1,0,0,154,7.34788079488412e-16,2,0.327929206192493,1.04509654361755,NaN
FieldA,10,-0.15,0,1,0,0,155,7.34788079488412e-16,2,0.308165485970676,1.06397669576108,NaN
FieldA,1,-0.15,0,1,0,0,156,7.34788079488412e-16,2,0.294684993103147,0.839388514868915,NaN
FieldA,2,-0.15,0,1,0,0,157,7.34788079488412e-16,2,0.351811848580837,1.07032453082502,NaN
FieldA,3,-0.15,0,1,0,0,158,7.34788079488412e-16,2,0.274599688127637,0.891764246858656,NaN
FieldA,4,-30,-1.4,2,0,0,159,7.34788079488412e-16,2,0.263305438682437,1.08073813933879,-0.728675291243421
FieldA,5,-0.15,0,1,0,0,160,7.34788079488412e-16,2,0.26081882044673,1.06107462663203,NaN
FieldA,6,-0.15,0,1,0,0,161,7.34788079488412e-16,2,0.364244935102761,0.937929166480899,NaN
FieldA,7,-0.15,0,1,0,0,162,7.34788079488412e-16,2,0.274563848040998,1.12918292544782,NaN
FieldA,8,-0.15,0,1,0,0,163,7.34788079488412e-16,2,0.269507231190801,0.796486504375935,NaN
FieldA,9,-0.15,0,1,0,0,164,7.34788079488412e-16,2,0.407134267501533,1.36184974666685,NaN
FieldA,10,-0.15,0,1,0,0,165,7.34788079488412e-16,2,0.285290509462357,1.2630157917738,NaN
FieldA,1,-0.15,0,1,0,0,166,7.34788079488412e-16,2,0.330152263864875,0.804878441616893,NaN
FieldA,2,-30,-1.4,2,0,0,167,7.34788079488412e-16,2,0.309889710508287,0.974379478953779,-0.884488657985091
FieldA,3,-0.15,0,1,0,0,168,7.34788079488412e-16,2,0.299618486315012,0.769288777373731,NaN
FieldA,4,-0.15,0,1,0,0,169,7.34788079488412e-16,2,0.290284223854542,0.912629012018442,NaN
FieldA,5,-0.15,0,1,0,0,170,7.34788079488412e-16,2,0.293709021992981,0.966348624788225,NaN
FieldA,6,-0.15,0,1,0,0,171,7.34788079488412e-16,2,0.248687814921141,1.09925793949515,NaN
FieldA,7,-0.15,0,1,0,0,172,7.34788079488412e-16,2,0.282975289970636,1.00415793433785,NaN
FieldA,8,-0.15,0,1,0,0,173,7.34788079488412e-16,2,0.249571138992906,0.886488445103168,NaN
FieldA,9,-0.15,0,1,0,0,174,7.34788079488412e-16,2,0.314594998024404,1.17844496108592,NaN
FieldA,10,-0.15,0,1,0,0,175,7.34788079488412e-16,2,0.311005872674286,0.817579962313175,NaN
FieldB,1,0.15,0,1,0,0,176,7.34788079488412e-16,2,0.27916356548667,1.77272674068809,NaN
FieldB,2,0.15,0,1,0,0,177,7.34788079488412e-16,2,0.388687122613192,1.57298912946135,NaN
FieldB,3,0.15,0,1,0,0,178,7.34788079488412e-16,2,0.332119810394943,1.68802522774786,NaN
FieldB,4,0.15,0,1,0,0,179,7.34788079488412e-16,2,0.359318024478853,1.4783794246614,NaN
FieldB,5,0.15,0,1,0,0,180,7.34788079488412e-16,2,0.347855788655579,0.996966029517353,NaN
FieldB,6,0.15,0,1,0,0,181,7.34788079488412e-16,2,0.318724893964827,1.72868296783417,NaN
FieldB,7,0.15,0,1,0,0,182,7.34788079488412e-16,2,0.48106986656785,1.02425762359053,NaN
FieldB,8,0.15,0,1,0,0,183,7.34788079488412e-16,2,0.481337326578796,1.13283739145845,NaN
FieldB,9,0.15,0,1,0,0,184,7.34788079488412e-16,2,0.437803848646581,0.875844435766339,NaN
FieldB,10,0.15,0,1,0,0,185,7.34788079488412e-16,2,0.313156275078654,0.974134206771851,NaN
FieldB,11,0.15,0,1,0,0,186,7.34788079488412e-16,2,0.384665234014392,1.28304136265069,NaN
FieldB,12,0.15,0,1,0,0,187,7.34788079488412e-16,2,0.388415031135082,1.08044776134193,NaN
FieldB,13,0.15,0,1,0,0,188,7.34788079488412e-16,2,0.317851565778255,1.22215105686337,NaN
FieldB,14,0.15,0,1,0,0,189,7.34788079488412e-16,2,0.312334392219782,1.09309345018119,NaN
FieldB,15,0.15,0,1,0,0,190,7.34788079488412e-16,2,0.319517764262855,1.1754814516753,NaN
Clamp2,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.341743475757539,0.657560448162258,0.498097587936038
Clamp2,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.272584355436265,0.578664292581379,-0.05547597545848
FieldA2,1,-0.15,0,1,0,0,193,7.34788079488412e-16,2,0.302024645730853,1.2569797905162,NaN
FieldA2,2,-0.15,0,1,0,0,194,7.34788079488412e-16,2,0.29240585770458,1.62470730673522,NaN
Clamp146,1,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.287087144330144,0.632753521203995,-0.252054137914891
Clamp146,2,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.289504031650722,0.590789934620261,-0.392657653271594
Clamp146,3,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.301701597869396,0.542067937552929,-0.320313352037878
Clamp146,4,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.385562943294644,0.545836019329727,-0.391648648470737
Clamp146,5,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.281809878535569,0.583794052712619,-0.401325673158237
Clamp146,6,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.284997693262994,0.678422774188221,-0.55576605863565
Clamp146,7,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.327072945423424,0.894771398976445,-0.542197479776496
Clamp146,8,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.315590473823249,0.820400599390268,-0.44657915911073
Clamp146,9,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.345937980338931,0.82462411839515,-0.308538453820884
Clamp146,10,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.378977392800152,0.628577300347388,-0.31322466236212
Clamp146,11,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.34136557020247,0.674418684095144,-0.356577230085655
Clamp146,12,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.372166319750249,1.00809083227068,-0.253370209918419
Clamp146,13,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.3177001606673,0.70042491145432,-0.329543709919302
Clamp146,14,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.394926218315959,0.651024147868156,-0.199917064956524
Clamp146,15,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.353099652566016,0.528185400180519,-0.395038668468021
Clamp146,16,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.319510936737061,0.625212968327105,-0.266071565406753
Clamp146,17,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.293708533979952,0.737933116033673,-0.245025522174174
Clamp146,18,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.304927690885961,0.707894028164446,-0.213395657855865
Clamp146,19,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.252744080498815,0.855929798446596,-0.297027727478944
Clamp146,20,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.240138133056462,0.574141374789178,-0.240268077758373
Clamp146,21,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.310376110486686,0.654340450651944,-0.439972662542791
Clamp146,22,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.305950960144401,0.445625513792038,-0.315061835031515
Clamp146,23,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.436513849534094,0.802879931405187,-0.219405514394979
Clamp146,24,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.316423327662051,0.706786156632006,-0.341441033704516
Clamp146,25,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.298770759254694,0.835057963617146,-0.374096479484191
Clamp146,26,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.402052538469434,0.786189436912537,-0.236912695928778
Clamp146,27,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.293610765598714,0.620155619457364,-0.298614366931808
Clamp146,28,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.288171367719769,0.848557231016457,-0.270576721847935
Clamp146,29,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.287320957519114,0.57695347815752,-0.34490977850271
Clamp146,30,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.282146580517292,0.880902027711272,-0.159535895800529
Clamp146,31,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.262068347074091,0.922948266379535,-0.232549641199104
Clamp146,32,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.252765780314803,0.476137104444206,-0.288174935595167
Clamp146,33,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.253061277791858,0.69621114525944,-0.308534163835213
Clamp146,34,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.270378120243549,0.560537025332451,-0.212168574666382
Clamp146,35,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.310374891385436,0.647048584185541,-0.189707503545616
Clamp146,36,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.360665317624807,0.491372542455792,-0.208127253812059
Clamp146,37,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.269992900080979,0.846920290961862,-0.389827861867848
Clamp146,38,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.279938882216811,0.974984128028154,-0.273259500973342
Clamp146,39,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.269355581142008,0.774624313227832,-0.310375263929017
Clamp146,40,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.280875843018293,0.872589573264122,-0.268101550550062
Clamp146,41,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.241333045996726,0.831037537194788,-0.273340083849045
Clamp146,42,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.303055230528116,0.601391764357686,-0.243147931193408
Clamp146,43,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.272496339865029,0.663154910318553,-0.360853158121868
Clamp146,44,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.345764632336795,0.651629772037268,-0.32269439619183
Clamp146,45,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.229836189188063,0.662904029712081,-0.287922466977205
Clamp146,46,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.283201302401721,0.562423382885754,-0.253868811472808
Clamp146,47,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.281086007133126,0.836280670017004,-0.392669935615745
Clamp146,48,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.277971579693258,0.601347147487104,-0.34358806513407
Clamp146,49,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.27048344630748,0.752896217629313,-0.326814089329027
Clamp146,50,-30,-1.4,2,0,0,244,7.34788079488412e-16,2,0.258041094057262,0.864492402411997,-0.26332162398222
Clamp146,51,-30,-1.4,2,0,0,245,7.34788079488412e-16,2,0.331950117833912,0.704495562240481,-0.366903170574454
Clamp146,52,-30,-1.4,2,0,0,246,7.34788079488412e-16,2,0.290207424201071,0.830837613902986,-0.387112624591975
