BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,7,0,0,0,0,0,27,7.34788079488412e-16,2,0.275774608366191,0.674604223109782,NaN
Null,8,0,0,0,0,0,28,7.34788079488412e-16,2,0.254833044484258,0.892724126577377,NaN
Null,9,0,0,0,0,0,29,7.34788079488412e-16,2,0.280856582336128,0.683985053561628,NaN
Null,10,0,0,0,0,0,30,7.34788079488412e-16,2,0.240283931605518,0.912518078461289,NaN
Null,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.273528874851763,1.04622465185821,NaN
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.270471499301493,1.21639324165881,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.31233000382781,0.626391544938087,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.307018117047846,1.02329652477056,NaN
Null,5,-30,-1.4,2,0,0,35,7.34788079488412e-16,2,0.255701738409698,1.01507549826056,-0.0157982794168345
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.288990324363112,1.23211873695254,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.271554746665061,1.46065322495997,NaN
Null,8,0,0,0,0,0,38,7.34788079488412e-16,2,0.305471874773502,0.808966645970941,NaN
Null,9,0,0,0,0,0,39,7.34788079488412e-16,2,0.288229637779295,1.00023625232279,NaN
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.259078262373805,0.974011082202196,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.235812701284885,0.618068849667907,NaN
Null,2,0,0,0,0,0,42,7.34788079488412e-16,2,0.279660694301128,0.673709684982896,NaN
Null,3,0,0,0,0,0,43,7.34788079488412e-16,2,0.239223601296544,1.02115099690855,NaN
Null,4,0,0,0,0,0,44,7.34788079488412e-16,2,0.264282140880823,0.859477232210338,NaN
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.24328547436744,0.830131052061915,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.242382403463125,0.819623333401978,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.262414312921464,0.901023903861642,NaN
Null,8,0,0,0,0,0,48,7.34788079488412e-16,2,0.252804301679134,0.797627290710807,NaN
Null,9,0,0,0,0,0,49,7.34788079488412e-16,2,0.257966244593263,0.813359369523823,NaN
Null,10,-30,-1.4,2,0,0,50,7.34788079488412e-16,2,0.251890989020467,0.58071546535939,0.0535444074742237
FieldA,1,-0.15,0,1,0,0,51,7.34788079488412e-16,2,0.262155874632299,1.77425518538803,NaN
FieldA,2,-30,-1.4,2,0,0,52,7.34788079488412e-16,2,0.267438990995288,0.952321752905846,-0.102807615595186
FieldA,3,-0.15,0,1,0,0,53,7.34788079488412e-16,2,0.273390391841531,1.49337397888303,NaN
FieldA,4,-0.15,0,1,0,0,54,7.34788079488412e-16,2,0.292306139133871,1.15845815557986,NaN
FieldA,5,-0.15,0,1,0,0,55,7.34788079488412e-16,2,0.260896840132773,1.24166462663561,NaN
FieldA,6,-0.15,0,1,0,0,56,7.34788079488412e-16,2,0.291351379826665,1.31958968751132,NaN
FieldA,7,-0.15,0,1,0,0,57,7.34788079488412e-16,2,0.273807062767446,1.22671127784997,NaN
FieldA,8,-0.15,0,1,0,0,58,7.34788079488412e-16,2,0.242454814724624,0.89481357857585,NaN
FieldA,9,-0.15,0,1,0,0,59,7.34788079488412e-16,2,0.261320094577968,1.30801773816347,NaN
FieldA,10,-0.15,0,1,0,0,60,7.34788079488412e-16,2,0.267372918315232,1.2664893520996,NaN
FieldA,1,-0.15,0,1,0,0,61,7.34788079488412e-16,2,0.271388955414295,1.17990830820054,NaN
FieldA,2,-0.15,0,1,0,0,62,7.34788079488412e-16,2,0.2475058240816,1.0900155948475,NaN
FieldA,3,-0.15,0,1,0,0,63,7.34788079488412e-16,2,0.290439531207085,1.10248013213277,NaN
FieldA,4,-0.15,0,1,0,0,64,7.34788079488412e-16,2,0.248720972798765,0.761274989694357,NaN
FieldA,5,-0.15,0,1,0,0,65,7.34788079488412e-16,2,0.260044967755675,0.836410376243293,NaN
FieldA,6,-0.15,0,1,0,0,66,7.34788079488412e-16,2,0.245264479890466,1.00445245578885,NaN
FieldA,7,-0.15,0,1,0,0,67,7.34788079488412e-16,2,0.241128488443792,1.42642840929329,NaN
FieldA,8,-0.15,0,1,0,0,68,7.34788079488412e-16,2,0.259059244766831,1.23092358093709,NaN
FieldA,9,-0.15,0,1,0,0,69,7.34788079488412e-16,2,0.25699271261692,1.17456887103617,NaN
FieldA,10,-30,-1.4,2,0,0,70,7.34788079488412e-16,2,0.267353901639581,1.06302534975111,-1.08609228399576
FieldA,1,-0.15,0,1,0,0,71,7.34788079488412e-16,2,0.246422820724547,1.35115648806095,NaN
FieldA,2,-30,-1.4,2,0,0,72,7.34788079488412e-16,2,0.233834183774889,0.878202565014362,-1.02781156040935
FieldA,3,-0.15,0,1,0,0,73,7.34788079488412e-16,2,0.269289752468467,1.07026528473943,NaN
FieldA,4,-0.15,0,1,0,0,74,7.34788079488412e-16,2,0.257972584106028,0.962763643823564,NaN
FieldA,5,-0.15,0,1,0,0,75,7.34788079488412e-16,2,0.265981739386916,1.13934540934861,NaN
FieldA,6,-0.15,0,1,0,0,76,7.34788079488412e-16,2,0.269687406718731,1.00338871404529,NaN
FieldA,7,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.259022672660649,0.991961831226945,NaN
FieldA,8,-0.15,0,1,0,0,78,7.34788079488412e-16,2,0.250761661678553,0.946099968627095,NaN
FieldA,9,-0.15,0,1,0,0,79,7.34788079488412e-16,2,0.267129841260612,1.28948525805026,NaN
FieldA,10,-0.15,0,1,0,0,80,7.34788079488412e-16,2,0.271330441348255,1.20495221856982,NaN
FieldA,1,-0.15,0,1,0,0,81,7.34788079488412e-16,2,0.261186242103577,1.05981998052448,NaN
FieldA,2,-0.15,0,1,0,0,82,7.34788079488412e-16,2,0.276415828615427,1.11437415424734,NaN
FieldA,3,-30,-1.4,2,0,0,83,7.34788079488412e-16,2,0.236918623559177,0.904365805909038,-0.797472690995828
FieldA,4,-0.15,0,1,0,0,84,7.34788079488412e-16,2,0.26115722861141,1.41799185425043,NaN
FieldA,5,-0.15,0,1,0,0,85,7.34788079488412e-16,2,0.236084304749966,1.47635385207832,NaN
FieldA,6,-0.15,0,1,0,0,86,7.34788079488412e-16,2,0.245605083182454,1.21147803403437,NaN
FieldA,7,-0.15,0,1,0,0,87,7.34788079488412e-16,2,0.24947970919311,0.863538618199527,NaN
FieldA,8,-0.15,0,1,0,0,88,7.34788079488412e-16,2,0.283816191367805,1.05996675416827,NaN
FieldA,9,-0.15,0,1,0,0,89,7.34788079488412e-16,2,0.269542827270925,0.946953790262341,NaN
FieldA,10,-0.15,0,1,0,0,90,7.34788079488412e-16,2,0.268416425213218,0.839563813991845,NaN
FieldA,1,-0.15,0,1,0,0,91,7.34788079488412e-16,2,0.273601287044585,1.03578300587833,NaN
FieldA,2,-0.15,0,1,0,0,92,7.34788079488412e-16,2,0.260066667571664,0.718505610711873,NaN
FieldA,3,-0.15,0,1,0,0,93,7.34788079488412e-16,2,0.267447768710554,1.03788440302014,NaN
FieldA,4,-0.15,0,1,0,0,94,7.34788079488412e-16,2,0.273635420016944,1.03885720483959,NaN
FieldA,5,-0.15,0,1,0,0,95,7.34788079488412e-16,2,0.28209538012743,0.804949389770627,NaN
FieldA,6,-0.15,0,1,0,0,96,7.34788079488412e-16,2,0.284096328541636,1.34806034620851,NaN
FieldA,7,-30,-1.4,2,0,0,97,7.34788079488412e-16,2,0.293545668944716,1.24665980413556,-0.966409507195446
FieldA,8,-0.15,0,1,0,0,98,7.34788079488412e-16,2,0.266285283491015,0.70180048700422,NaN
FieldA,9,-0.15,0,1,0,0,99,7.34788079488412e-16,2,0.275759979151189,0.887578763067722,NaN
FieldA,10,-0.15,0,1,0,0,100,7.34788079488412e-16,2,0.252657528035343,1.13700897898525,NaN
FieldA,1,-0.15,0,1,0,0,101,7.34788079488412e-16,2,0.244168066419661,0.891825444065034,NaN
FieldA,2,-0.15,0,1,0,0,102,7.34788079488412e-16,2,0.263303243555129,0.694311622530222,NaN
FieldA,3,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.257987943477929,1.09317537024617,NaN
FieldA,4,-0.15,0,1,0,0,104,7.34788079488412e-16,2,0.288224030286074,0.885455422103405,NaN
FieldA,5,-30,-1.4,2,0,0,105,7.34788079488412e-16,2,0.345622734166682,0.772725277580321,-0.761354634138499
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.261082867160439,1.2925262991339,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.263177924789488,1.08483243919909,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.275663674809039,1.21431451849639,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.237920437939465,0.970699899829924,NaN
FieldA,10,-0.15,0,1,0,0,110,7.34788079488412e-16,2,0.241348161362112,0.67549339774996,NaN
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.490808609873056,1.28431795164943,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.312406804412603,1.13188141305,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.240507016889751,0.925878130830824,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.256965893320739,1.0209527797997,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.238991494290531,1.17153368145227,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.260222217999399,1.00333995185792,NaN
FieldA,2,-0.15,0,1,0,0,117,7.34788079488412e-16,2,0.244559625163674,1.39483771566302,NaN
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.232901367358863,1.40017447061837,NaN
FieldA,4,-30,-1.4,2,0,0,119,7.34788079488412e-16,2,0.229997591115534,0.671284263953567,-0.880833637881464
FieldA,5,-0.15,0,1,0,0,120,7.34788079488412e-16,2,0.25686739385128,0.851984954439104,NaN
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.229981987737119,0.889486819505692,NaN
FieldA,7,-0.15,0,1,0,0,122,7.34788079488412e-16,2,0.266381587833166,1.30511420592666,NaN
FieldA,8,-0.15,0,1,0,0,123,7.34788079488412e-16,2,0.256072573363781,1.10973737761378,NaN
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.271422845311463,1.12976343650371,NaN
FieldA,10,-0.15,0,1,0,0,125,7.34788079488412e-16,2,0.25384122505784,1.03267881739885,NaN
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.248506176285446,0.809336261823773,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.245517554692924,0.914701639674604,NaN
FieldA,3,-0.15,0,1,0,0,128,7.34788079488412e-16,2,0.23801991250366,0.903403976932168,NaN
FieldA,4,-30,-1.4,2,0,0,129,7.34788079488412e-16,2,0.263274230062962,0.902106420136988,-1.01944981604574
FieldA,5,-0.15,0,1,0,0,130,7.34788079488412e-16,2,0.299587522633374,0.70594769436866,NaN
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.250706560909748,1.29059410654008,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.286283547058702,0.883254062384367,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.245380046777427,0.977397602982819,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.247631630860269,0.982661214657128,NaN
FieldA,10,-0.15,0,1,0,0,135,7.34788079488412e-16,2,0.266203362494707,0.847067064605653,NaN
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.232946472242475,0.85202323179692,NaN
FieldA,2,-0.15,0,1,0,0,137,7.34788079488412e-16,2,0.196587831713259,0.898938842117786,NaN
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.236994448117912,1.06217152718455,NaN
FieldA,4,-0.15,0,1,0,0,139,7.34788079488412e-16,2,0.270432489924133,1.01097949128598,NaN
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.234088964760303,0.839294647797942,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.254830849356949,1.36672570090741,NaN
FieldA,7,-0.15,0,1,0,0,142,7.34788079488412e-16,2,0.237358212471008,0.88327186089009,NaN
FieldA,8,-0.15,0,1,0,0,143,7.34788079488412e-16,2,0.256938098929822,0.846672335639596,NaN
FieldA,9,-30,-1.4,2,0,0,144,7.34788079488412e-16,2,0.211040151305497,0.653664365410805,-1.06224417520967
FieldA,10,-0.15,0,1,0,0,145,7.34788079488412e-16,2,0.239144119434059,1.11101762391627,NaN
FieldA,1,-0.15,0,1,0,0,146,7.34788079488412e-16,2,0.220410253852606,0.921986436471343,NaN
FieldA,2,-0.15,0,1,0,0,147,7.34788079488412e-16,2,0.244443572126329,0.711919818073511,NaN
FieldA,3,-0.15,0,1,0,0,148,7.34788079488412e-16,2,0.222312946803868,0.868747129105031,NaN
FieldA,4,-0.15,0,1,0,0,149,7.34788079488412e-16,2,0.239360867068172,0.609953881241381,NaN
FieldA,5,-0.15,0,1,0,0,150,7.34788079488412e-16,2,0.262031043879688,1.11937762144953,NaN
FieldA,6,-0.15,0,1,0,0,151,7.34788079488412e-16,2,0.243431761860847,0.969947502017021,NaN
FieldA,7,-30,-1.4,2,0,0,152,7.34788079488412e-16,2,0.241338652558625,0.838483980856836,-0.819481750421892
FieldA,8,-0.15,0,1,0,0,153,7.34788079488412e-16,2,0.207168449647725,0.900008679367602,NaN
FieldA,9,-0.15,0,1,0,0,154,7.34788079488412e-16,2,0.259170178323984,0.831220882944763,NaN
FieldA,10,-0.15,0,1,0,0,155,7.34788079488412e-16,2,0.260207345709205,0.798752229660749,NaN
FieldA,1,-0.15,0,1,0,0,156,7.34788079488412e-16,2,0.194294799119234,0.87612384185195,NaN
FieldA,2,-0.15,0,1,0,0,157,7.34788079488412e-16,2,0.25480037368834,1.19034800399095,NaN
FieldA,3,-30,-1.4,2,0,0,158,7.34788079488412e-16,2,0.242276589386165,0.719347730278969,-0.848897849557418
FieldA,4,-0.15,0,1,0,0,159,7.34788079488412e-16,2,0.256843987852335,0.734199898317456,NaN
FieldA,5,-0.15,0,1,0,0,160,7.34788079488412e-16,2,0.228835349902511,1.0316711505875,NaN
FieldA,6,-0.15,0,1,0,0,161,7.34788079488412e-16,2,0.239049278199673,0.791535699740052,NaN
FieldA,7,-0.15,0,1,0,0,162,7.34788079488412e-16,2,0.252785040996969,0.996186325326562,NaN
FieldA,8,-0.15,0,1,0,0,163,7.34788079488412e-16,2,0.275821663439274,0.925175226293504,NaN
FieldA,9,-0.15,0,1,0,0,164,7.34788079488412e-16,2,0.265433167107403,1.21321810502559,NaN
FieldA,10,-0.15,0,1,0,0,165,7.34788079488412e-16,2,0.241086552850902,0.669339636340737,NaN
FieldA,1,-0.15,0,1,0,0,166,7.34788079488412e-16,2,0.233991685323417,1.04724670387805,NaN
FieldA,2,-30,-1.4,2,0,0,167,7.34788079488412e-16,2,0.281321527436376,0.97097101714462,-1.08618646805395
FieldA,3,-0.15,0,1,0,0,168,7.34788079488412e-16,2,0.241518096998334,0.950058221817017,NaN
FieldA,4,-0.15,0,1,0,0,169,7.34788079488412e-16,2,0.241356695070863,1.22058287169784,NaN
FieldA,5,-0.15,0,1,0,0,170,7.34788079488412e-16,2,0.241221867501736,1.32299229875207,NaN
FieldA,6,-0.15,0,1,0,0,171,7.34788079488412e-16,2,0.266335263848305,0.749659154564142,NaN
FieldA,7,-0.15,0,1,0,0,172,7.34788079488412e-16,2,0.242230753414333,0.768570757471025,NaN
FieldA,8,-0.15,0,1,0,0,173,7.34788079488412e-16,2,0.331023152917624,0.976339222863317,NaN
FieldA,9,-0.15,0,1,0,0,174,7.34788079488412e-16,2,0.263121849857271,1.20171149633825,NaN
FieldA,10,-0.15,0,1,0,0,175,7.34788079488412e-16,2,0.300768293440342,1.07555620372295,NaN
FieldB,1,0.15,0,1,0,0,176,7.34788079488412e-16,2,0.150600406341255,1.48142314795405,NaN
FieldB,2,0.15,0,1,0,0,177,7.34788079488412e-16,2,0.308043825440109,1.19977808371186,NaN
FieldB,3,0.15,0,1,0,0,178,7.34788079488412e-16,2,0.307078825309873,1.60702816117555,NaN
FieldB,4,0.15,0,1,0,0,179,7.34788079488412e-16,2,0.305912926793098,1.258365849033,NaN
FieldB,5,0.15,0,1,0,0,180,7.34788079488412e-16,2,0.30818035826087,1.39494157768786,NaN
FieldB,6,0.15,0,1,0,0,181,7.34788079488412e-16,2,0.264316517859697,1.31663007941097,NaN
FieldB,7,0.15,0,1,0,0,182,7.34788079488412e-16,2,0.283176921308041,1.24977374449372,NaN
FieldB,8,0.15,0,1,0,0,183,7.34788079488412e-16,2,0.257846778258681,1.45862594526261,NaN
FieldB,9,0.15,0,1,0,0,184,7.34788079488412e-16,2,0.322763848118484,1.04111000802368,NaN
FieldB,10,0.15,0,1,0,0,185,7.34788079488412e-16,2,0.299775255843997,0.918972457759082,NaN
FieldB,11,0.15,0,1,0,0,186,7.34788079488412e-16,2,0.305834419094026,1.86274062748998,NaN
FieldB,12,0.15,0,1,0,0,187,7.34788079488412e-16,2,0.273486208170652,0.881407690234482,NaN
FieldB,13,0.15,0,1,0,0,188,7.34788079488412e-16,2,0.245393699035048,1.23271485231817,NaN
FieldB,14,0.15,0,1,0,0,189,7.34788079488412e-16,2,0.251552580855787,1.4397806590423,NaN
FieldB,15,0.15,0,1,0,0,190,7.34788079488412e-16,2,0.263308607041836,0.978259227238595,NaN
Clamp150,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.250728990882635,1.04001018125564,0.354578173590763
Clamp150,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.262074197642505,0.684873010031879,0.101474133001515
Clamp150,3,-30,-1.4,2,0,0,193,7.34788079488412e-16,2,0.274808146059513,0.960676143877208,-0.00502220148155714
Clamp150,4,-30,-1.4,2,0,0,194,7.34788079488412e-16,2,0.234000218100846,0.93451046384871,0.0111888319221524
Clamp150,5,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.211953951977193,0.721420601941645,-0.170796793854648
Clamp150,6,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.31021739076823,0.961594088003039,-0.123891346807411
Clamp150,7,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.262141489423811,0.924067109823227,-0.406046297487006
Clamp150,8,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.285083514638245,0.967871461063623,-0.338795789489852
Clamp150,9,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.317584838718176,0.85618750564754,-0.441408381027139
Clamp150,10,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.257603700272739,0.682996891438961,-0.288069215019181
Clamp150,11,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.303905639797449,0.980413042940199,-0.455510687892579
Clamp150,12,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.261868666857481,0.836234834045172,-0.563975621502218
Clamp150,13,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.259742887690663,0.628693597391248,-0.404319411442323
Clamp150,14,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.264277265407145,1.03152779117227,-0.516934859949662
Clamp150,15,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.246527171693742,0.689110182225704,-0.453457547959127
Clamp150,16,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.258984151296318,0.837371475994587,-0.575626877572826
Clamp150,17,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.266334045678377,0.802968190982938,-0.4355510257296
Clamp150,18,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.261106272228062,1.0212343800813,-0.395909416910781
Clamp150,19,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.230851413682103,0.634771048091352,-0.494069101329979
Clamp150,20,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.241323781199753,1.07753691542894,-0.513018149409066
Clamp150,21,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.257006364874542,0.886399210430682,-0.445761805266568
Clamp150,22,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.248586390167475,0.559616886079311,-0.393568346996247
Clamp150,23,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.260518447495997,0.819193983450532,-0.348497877056253
Clamp150,24,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.243412256240845,0.699548902921379,-0.518257152930538
Clamp150,25,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.282912630587816,0.652559906244278,-0.329818045430186
Clamp150,26,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.234942543320358,0.701740997843444,-0.393372096352098
Clamp150,27,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.243259387090802,0.764454270713031,-0.389355165110242
Clamp150,28,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.233920492231846,0.614929798059165,-0.367886469306335
Clamp150,29,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.247512650676072,0.825907777063549,-0.302892444326699
Clamp150,30,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.265176923014224,0.581666811369359,-0.402413723880005
Clamp150,31,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.263104295358062,0.960707350634038,-0.35622944050229
Clamp150,32,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.229874467477202,0.941758200526237,-0.453673145956888
Clamp150,33,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.252814297564328,1.05968027748168,-0.364635069875779
Clamp150,34,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.271413336507976,0.600408479571342,-0.439655245627783
Clamp150,35,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.228795852512121,0.61810127645731,-0.386615189586599
Clamp150,36,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.259148723445833,0.569028437137604,-0.326221128104241
Clamp150,37,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.228736606426537,0.659848360344768,-0.421820154306653
Clamp150,38,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.262063226662576,0.818780725821853,-0.437895137468272
Clamp150,39,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.255928725004196,0.63479542825371,-0.349679530003886
Clamp150,40,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.198289380408823,0.719545217230916,-0.181300954324411
Clamp150,41,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.279768215492368,0.683105143718421,-0.352542715878071
Clamp150,42,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.271908027119935,0.868328995071352,-0.428398913647641
Clamp150,43,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.245411497540772,0.898868381045759,-0.356705291714035
Clamp150,44,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.249479710124433,0.875184686854482,-0.453832969636965
Clamp150,45,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.252855014055967,0.635717517696321,-0.343432571744091
Clamp150,46,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.0595654426142573,1.21746917441487,-0.37378438235828
Clamp150,47,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.268533941358328,0.55556598585099,-0.332082645933397
Clamp150,48,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.241093624383211,0.905343728139997,-0.347279997717237
Clamp150,49,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.297676539979875,0.910673168487847,-0.438285386811627
Clamp150,50,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.280097845941782,0.824729931540787,-0.377217396274077
Clamp150,51,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.239289186894894,0.535645984113216,-0.36785581337314
Clamp150,52,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.306521232239902,0.550245565362275,-0.368603450179497
Clamp150,53,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.26747434400022,0.783357828855515,-0.528039035435717
Clamp150,54,-30,-1.4,2,0,0,244,7.34788079488412e-16,2,0.30715050548315,0.805992408655584,-0.401530643611673
Clamp150,55,-30,-1.4,2,0,0,245,7.34788079488412e-16,2,0.273658094927669,0.819534342736006,-0.248094039180807
Clamp150,56,-30,-1.4,2,0,0,246,7.34788079488412e-16,2,0.292430970817804,0.571247107349336,-0.326934938154621
