BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,3,0,0,0,0,0,23,7.34788079488412e-16,2,0.203587370924652,0.993195509538054,NaN
Null,4,0,0,0,0,0,24,7.34788079488412e-16,2,0.248652218841016,0.791537162847817,NaN
Null,5,0,0,0,0,0,25,7.34788079488412e-16,2,0.241104107350111,0.916747936978936,NaN
Null,6,-30,-1.4,2,0,0,26,7.34788079488412e-16,2,0.227676277048886,0.542261278256774,0.0460961550891232
Null,7,0,0,0,0,0,27,7.34788079488412e-16,2,0.250771171413362,0.988773772493005,NaN
Null,8,0,0,0,0,0,28,7.34788079488412e-16,2,0.218139896169305,1.18406697362661,NaN
Null,9,0,0,0,0,0,29,7.34788079488412e-16,2,0.248665384948254,0.770472230389714,NaN
Null,10,0,0,0,0,0,30,7.34788079488412e-16,2,0.24316917732358,1.0327670769766,NaN
Null,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.248615647666156,0.858584888279438,NaN
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.252769680693746,0.621465122327209,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.244218535721302,0.965063503012061,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.211142064072192,1.00664552673697,NaN
Null,5,0,0,0,0,0,35,7.34788079488412e-16,2,0.249669149518013,0.785202249884605,NaN
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.24024760350585,1.04752318374813,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.197513821534812,0.930433231405914,NaN
Null,8,-30,-1.4,2,0,0,38,7.34788079488412e-16,2,0.241257464513183,0.718463675118983,0.041214210377113
Null,9,0,0,0,0,0,39,7.34788079488412e-16,2,0.242385572753847,0.78444717079401,NaN
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.227608741261065,0.766783630475402,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.203636133112013,0.965901233255863,NaN
Null,2,-30,-1.4,2,0,0,42,7.34788079488412e-16,2,0.260946820490062,0.791548621840775,0.0628018468792539
Null,3,0,0,0,0,0,43,7.34788079488412e-16,2,0.22965723183006,0.779118218459189,NaN
Null,4,0,0,0,0,0,44,7.34788079488412e-16,2,0.145087133161724,0.876054355874658,NaN
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.245336404070258,0.732279408723116,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.257757055573165,0.924301167950034,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.239178984425962,0.938740078359842,NaN
Null,8,0,0,0,0,0,48,7.34788079488412e-16,2,0.272050900384784,0.949915836565197,NaN
Null,9,0,0,0,0,0,49,7.34788079488412e-16,2,0.275608574040234,0.895201723091304,NaN
Null,10,0,0,0,0,0,50,7.34788079488412e-16,2,0.24129696097225,0.806163319386542,NaN
FieldA,1,-0.15,0,1,0,0,51,7.34788079488412e-16,2,0.233090807683766,1.42128621414304,NaN
FieldA,2,-0.15,0,1,0,0,52,7.34788079488412e-16,2,0.241361327469349,1.30535996519029,NaN
FieldA,3,-0.15,0,1,0,0,53,7.34788079488412e-16,2,0.239276264794171,0.818652481772006,NaN
FieldA,4,-0.15,0,1,0,0,54,7.34788079488412e-16,2,0.00830953009426594,1.12603777740151,NaN
FieldA,5,-0.15,0,1,0,0,55,7.34788079488412e-16,2,0.24769014492631,1.23621766921133,NaN
FieldA,6,-0.15,0,1,0,0,56,7.34788079488412e-16,2,0.249604539945722,0.705119227990508,NaN
FieldA,7,-0.15,0,1,0,0,57,7.34788079488412e-16,2,0.240207374095917,1.02910212613642,NaN
FieldA,8,-30,-1.4,2,0,0,58,7.34788079488412e-16,2,0.402123242616653,0.565238411538303,-0.229243700871321
FieldA,9,-0.15,0,1,0,0,59,7.34788079488412e-16,2,0.329014890827239,1.41500372067094,NaN
FieldA,10,-0.15,0,1,0,0,60,7.34788079488412e-16,2,0.255807064473629,1.34394800383598,NaN
FieldA,1,-0.15,0,1,0,0,61,7.34788079488412e-16,2,0.246299697086215,1.2636835873127,NaN
FieldA,2,-0.15,0,1,0,0,62,7.34788079488412e-16,2,0.27359982393682,1.18928377423435,NaN
FieldA,3,-0.15,0,1,0,0,63,7.34788079488412e-16,2,0.242307798005641,1.04958752263337,NaN
FieldA,4,-30,-1.4,2,0,0,64,7.34788079488412e-16,2,0.270605594851077,0.841640830971301,-0.785909494830372
FieldA,5,-0.15,0,1,0,0,65,7.34788079488412e-16,2,0.253792706876993,1.04726035613567,NaN
FieldA,6,-0.15,0,1,0,0,66,7.34788079488412e-16,2,0.267357070930302,0.951266056858003,NaN
FieldA,7,-0.15,0,1,0,0,67,7.34788079488412e-16,2,0.294450447894633,1.27491127792746,NaN
FieldA,8,-0.15,0,1,0,0,68,7.34788079488412e-16,2,0.224325841292739,1.06825946085155,NaN
FieldA,9,-0.15,0,1,0,0,69,7.34788079488412e-16,2,0.270506851375103,0.889531680382788,NaN
FieldA,10,-0.15,0,1,0,0,70,7.34788079488412e-16,2,0.380051131360233,0.988198136910796,NaN
FieldA,1,-0.15,0,1,0,0,71,7.34788079488412e-16,2,0.38627194147557,0.924136108718812,NaN
FieldA,2,-0.15,0,1,0,0,72,7.34788079488412e-16,2,0.272392964921892,0.971356724388897,NaN
FieldA,3,-0.15,0,1,0,0,73,7.34788079488412e-16,2,0.321459465660155,0.948103598318994,NaN
FieldA,4,-0.15,0,1,0,0,74,7.34788079488412e-16,2,0.339365840889513,1.02333894744515,NaN
FieldA,5,-30,-1.4,2,0,0,75,7.34788079488412e-16,2,0.283064524643123,0.857383392751217,-0.605755639101178
FieldA,6,-0.15,0,1,0,0,76,7.34788079488412e-16,2,0.282081238925457,1.1525152893737,NaN
FieldA,7,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.333273274824023,0.854130237363279,NaN
FieldA,8,-0.15,0,1,0,0,78,7.34788079488412e-16,2,0.277770680375397,1.07668089866638,NaN
FieldA,9,-0.15,0,1,0,0,79,7.34788079488412e-16,2,0.271512567065656,0.986772825010121,NaN
FieldA,10,-0.15,0,1,0,0,80,7.34788079488412e-16,2,0.265243483707309,1.22171146795154,NaN
FieldA,1,-0.15,0,1,0,0,81,7.34788079488412e-16,2,0.269588175229728,1.2510388744995,NaN
FieldA,2,-0.15,0,1,0,0,82,7.34788079488412e-16,2,0.279075062833726,0.95243707485497,NaN
FieldA,3,-0.15,0,1,0,0,83,7.34788079488412e-16,2,0.419697793200612,0.887772103771567,NaN
FieldA,4,-0.15,0,1,0,0,84,7.34788079488412e-16,2,0.400986113585532,1.19543119706213,NaN
FieldA,5,-0.15,0,1,0,0,85,7.34788079488412e-16,2,0.290193038992584,1.29908917471766,NaN
FieldA,6,-0.15,0,1,0,0,86,7.34788079488412e-16,2,0.336197286844254,0.912717270664871,NaN
FieldA,7,-0.15,0,1,0,0,87,7.34788079488412e-16,2,0.294479948468506,0.856470813043416,NaN
FieldA,8,-0.15,0,1,0,0,88,7.34788079488412e-16,2,0.296567448414862,0.902345353737473,NaN
FieldA,9,-30,-1.4,2,0,0,89,7.34788079488412e-16,2,0.291243128478527,0.759229424409568,-0.625154627450891
FieldA,10,-0.15,0,1,0,0,90,7.34788079488412e-16,2,0.267194449901581,0.835420264862478,NaN
FieldA,1,-0.15,0,1,0,0,91,7.34788079488412e-16,2,0.271499157883227,1.11849137209356,NaN
FieldA,2,-0.15,0,1,0,0,92,7.34788079488412e-16,2,0.302833120338619,1.51739535015076,NaN
FieldA,3,-0.15,0,1,0,0,93,7.34788079488412e-16,2,0.296592561528087,0.748992089182138,NaN
FieldA,4,-0.15,0,1,0,0,94,7.34788079488412e-16,2,0.289394805207849,0.892093391157687,NaN
FieldA,5,-0.15,0,1,0,0,95,7.34788079488412e-16,2,0.36659477557987,0.797827702015638,NaN
FieldA,6,-30,-1.4,2,0,0,96,7.34788079488412e-16,2,0.327109029516578,0.744646178558469,-0.602555999399755
FieldA,7,-0.15,0,1,0,0,97,7.34788079488412e-16,2,0.307918994687498,0.847027323208749,NaN
FieldA,8,-0.15,0,1,0,0,98,7.34788079488412e-16,2,0.282027114182711,1.11651968117803,NaN
FieldA,9,-0.15,0,1,0,0,99,7.34788079488412e-16,2,0.25886809732765,0.88559390604496,NaN
FieldA,10,-0.15,0,1,0,0,100,7.34788079488412e-16,2,0.284074385650456,0.840607320889831,NaN
FieldA,1,-0.15,0,1,0,0,101,7.34788079488412e-16,2,0.259983772411942,1.24469689000398,NaN
FieldA,2,-0.15,0,1,0,0,102,7.34788079488412e-16,2,0.257024163380265,0.946021461859345,NaN
FieldA,3,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.318542767316103,0.882319782860577,NaN
FieldA,4,-0.15,0,1,0,0,104,7.34788079488412e-16,2,0.283040631562471,0.873096209950745,NaN
FieldA,5,-30,-1.4,2,0,0,105,7.34788079488412e-16,2,0.324771135114133,0.631678563542664,-1.03228199562033
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.330131052993238,1.00562518183142,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.286275744438171,0.849083616398275,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.305122250691056,0.861484031192958,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.276628674939275,0.722849572077394,NaN
FieldA,10,-0.15,0,1,0,0,110,7.34788079488412e-16,2,0.273692715913057,0.734355449676514,NaN
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.456246117129922,0.881585671566427,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.302892122417688,1.04524648655206,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.385174065828323,1.05793118476868,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.281981033273041,0.92929610144347,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.326667245477438,0.863664424046874,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.42622921615839,0.742565016262233,NaN
FieldA,2,-0.15,0,1,0,0,117,7.34788079488412e-16,2,0.269601341336966,0.70902993902564,NaN
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.317395641468465,0.725747496820986,NaN
FieldA,4,-0.15,0,1,0,0,119,7.34788079488412e-16,2,0.286057535558939,0.788588037714362,NaN
FieldA,5,-0.15,0,1,0,0,120,7.34788079488412e-16,2,0.294603316113353,0.913538911379874,NaN
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.293523482047021,0.907603601925075,NaN
FieldA,7,-0.15,0,1,0,0,122,7.34788079488412e-16,2,0.328011369332671,1.47221664153039,NaN
FieldA,8,-30,-1.4,2,0,0,123,7.34788079488412e-16,2,0.272646283730865,0.594189375638962,-0.909146740156829
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.267471173778176,1.02434734534472,NaN
FieldA,10,-0.15,0,1,0,0,125,7.34788079488412e-16,2,0.265185699798167,0.784448877908289,NaN
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.234045566990972,0.958612780086696,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.27221888396889,0.9891173010692,NaN
FieldA,3,-0.15,0,1,0,0,128,7.34788079488412e-16,2,0.273551549762487,0.787684234790504,NaN
FieldA,4,-30,-1.4,2,0,0,129,7.34788079488412e-16,2,0.249580890871584,0.553582103922963,-0.999161330604043
FieldA,5,-0.15,0,1,0,0,130,7.34788079488412e-16,2,0.238268110901117,0.695390481501818,NaN
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.241290378384292,0.91795699018985,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.247502411715686,0.920098128728569,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.243217451497912,0.711311999708414,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.25971460621804,0.768435442820191,NaN
FieldA,10,-0.15,0,1,0,0,135,7.34788079488412e-16,2,0.248486672528088,0.943056489340961,NaN
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.245316411368549,1.13848914951086,NaN
FieldA,2,-0.15,0,1,0,0,137,7.34788079488412e-16,2,0.290205229073763,1.27722235117108,NaN
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.256077936850488,0.881121700629592,NaN
FieldA,4,-0.15,0,1,0,0,139,7.34788079488412e-16,2,0.253631548956037,0.648563130758703,NaN
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.231851765885949,1.03607240784913,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.231672564521432,0.776101800613105,NaN
FieldA,7,-0.15,0,1,0,0,142,7.34788079488412e-16,2,0.25916067045182,0.697698873467743,NaN
FieldA,8,-0.15,0,1,0,0,143,7.34788079488412e-16,2,0.283991978503764,1.14358038734645,NaN
FieldA,9,-0.15,0,1,0,0,144,7.34788079488412e-16,2,0.228712712414563,1.20379753410816,NaN
FieldA,10,-30,-1.4,2,0,0,145,7.34788079488412e-16,2,0.273708807304502,0.770838676951826,-0.846362576941754
FieldA,1,-0.15,0,1,0,0,146,7.34788079488412e-16,2,0.246047841385007,0.793613935820758,NaN
FieldA,2,-0.15,0,1,0,0,147,7.34788079488412e-16,2,0.241218942217529,0.957554644905031,NaN
FieldA,3,-0.15,0,1,0,0,148,7.34788079488412e-16,2,0.241333533078432,1.04332770314068,NaN
FieldA,4,-0.15,0,1,0,0,149,7.34788079488412e-16,2,0.221529829315841,0.976109066978097,NaN
FieldA,5,-0.15,0,1,0,0,150,7.34788079488412e-16,2,0.318656140007079,0.968255706131458,NaN
FieldA,6,-0.15,0,1,0,0,151,7.34788079488412e-16,2,0.285143247805536,1.02764755673707,NaN
FieldA,7,-0.15,0,1,0,0,152,7.34788079488412e-16,2,0.306985690258443,0.833370798267424,NaN
FieldA,8,-0.15,0,1,0,0,153,7.34788079488412e-16,2,0.288298391737044,0.885538561269641,NaN
FieldA,9,-0.15,0,1,0,0,154,7.34788079488412e-16,2,0.461525577120483,0.83346856571734,NaN
FieldA,10,-30,-1.4,2,0,0,155,7.34788079488412e-16,2,0.271705908700824,0.658826065249741,-0.973031454525795
FieldA,1,-0.15,0,1,0,0,156,7.34788079488412e-16,2,0.341615231707692,1.01503502577543,NaN
FieldA,2,-30,-1.4,2,0,0,157,7.34788079488412e-16,2,0.286066312342882,0.739438154734671,-0.904808553136681
FieldA,3,-0.15,0,1,0,0,158,7.34788079488412e-16,2,0.262232187204063,0.955513712018728,NaN
FieldA,4,-0.15,0,1,0,0,159,7.34788079488412e-16,2,0.266324048861861,1.03387543652207,NaN
FieldA,5,-0.15,0,1,0,0,160,7.34788079488412e-16,2,0.277836265042424,0.877203675918281,NaN
FieldA,6,-0.15,0,1,0,0,161,7.34788079488412e-16,2,0.33935828320682,0.818603232502937,NaN
FieldA,7,-0.15,0,1,0,0,162,7.34788079488412e-16,2,0.394687040708959,0.865832380950451,NaN
FieldA,8,-0.15,0,1,0,0,163,7.34788079488412e-16,2,0.235964838415384,0.907652120105922,NaN
FieldA,9,-0.15,0,1,0,0,164,7.34788079488412e-16,2,0.337173745967448,0.857400947250426,NaN
FieldA,10,-0.15,0,1,0,0,165,7.34788079488412e-16,2,0.302808983251452,1.18716750480235,NaN
FieldA,1,-0.15,0,1,0,0,166,7.34788079488412e-16,2,0.276625017635524,1.01645887549967,NaN
FieldA,2,-0.15,0,1,0,0,167,7.34788079488412e-16,2,0.265410980209708,0.934473648667336,NaN
FieldA,3,-30,-1.4,2,0,0,168,7.34788079488412e-16,2,0.294473365880549,1.03379961196333,-0.864180912642745
FieldA,4,-0.15,0,1,0,0,169,7.34788079488412e-16,2,0.345603230409324,1.35646886285394,NaN
FieldA,5,-0.15,0,1,0,0,170,7.34788079488412e-16,2,0.270402988418937,1.06828627921641,NaN
FieldA,6,-0.15,0,1,0,0,171,7.34788079488412e-16,2,0.275631248019636,0.930636080913246,NaN
FieldA,7,-0.15,0,1,0,0,172,7.34788079488412e-16,2,0.324705306440592,1.06006257142872,NaN
FieldA,8,-0.15,0,1,0,0,173,7.34788079488412e-16,2,0.25783946365118,0.898257880471647,NaN
FieldA,9,-0.15,0,1,0,0,174,7.34788079488412e-16,2,0.280900468118489,0.837448275648057,NaN
FieldA,10,-0.15,0,1,0,0,175,7.34788079488412e-16,2,0.263231319375336,0.77991620823741,NaN
FieldB,1,0.15,0,1,0,0,176,7.34788079488412e-16,2,0.251718859188259,1.74091198574752,NaN
FieldB,2,0.15,0,1,0,0,177,7.34788079488412e-16,2,0.271742967888713,1.99825139530003,NaN
FieldB,3,0.15,0,1,0,0,178,7.34788079488412e-16,2,0.315436873584986,1.64332926273346,NaN
FieldB,4,0.15,0,1,0,0,179,7.34788079488412e-16,2,0.243354229256511,1.25507100205868,NaN
FieldB,5,0.15,0,1,0,0,180,7.34788079488412e-16,2,0.303939528763294,1.94821306783706,NaN
FieldB,6,0.15,0,1,0,0,181,7.34788079488412e-16,2,0.337178377434611,1.36095301434398,NaN
FieldB,7,0.15,0,1,0,0,182,7.34788079488412e-16,2,0.285195666365325,1.19979076180607,NaN
FieldB,8,0.15,0,1,0,0,183,7.34788079488412e-16,2,0.25998913589865,1.11300808750093,NaN
FieldB,9,0.15,0,1,0,0,184,7.34788079488412e-16,2,0.255872406065464,1.06128015741706,NaN
FieldB,10,0.15,0,1,0,0,185,7.34788079488412e-16,2,0.268322558142245,1.09116442594677,NaN
FieldB,11,0.15,0,1,0,0,186,7.34788079488412e-16,2,0.271539874374866,1.13210547342896,NaN
FieldB,12,0.15,0,1,0,0,187,7.34788079488412e-16,2,0.250676084309816,1.10568598844111,NaN
FieldB,13,0.15,0,1,0,0,188,7.34788079488412e-16,2,0.264374300837517,1.01288779173046,NaN
FieldB,14,0.15,0,1,0,0,189,7.34788079488412e-16,2,0.252568293362856,1.35674607381225,NaN
FieldB,15,0.15,0,1,0,0,190,7.34788079488412e-16,2,0.358155782334507,0.940975327976048,NaN
Clamp2,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.279920351691544,0.875325852073729,0.485701118589575
Clamp2,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.279623392038047,0.716465652920306,0.363173364854974
FieldA2,1,-0.15,0,1,0,0,193,7.34788079488412e-16,2,0.267321474850178,1.57477186713368,NaN
FieldA2,2,-0.15,0,1,0,0,194,7.34788079488412e-16,2,0.31014010310173,1.08819165173918,NaN
Clamp146,1,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.310108651407063,0.908715375699103,-0.808988259764514
Clamp146,2,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.344625308178365,0.952411962673068,-0.204754029845482
Clamp146,3,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.586795840412378,0.852426005527377,-0.438108517510726
Clamp146,4,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.267330252565444,0.855149362236261,-0.39030361267324
Clamp146,5,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.281016521155834,0.510560626164079,-0.476992911967081
Clamp146,6,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.252929132431746,0.731193723157048,-0.395090271015983
Clamp146,7,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.26525591686368,0.860511474311352,-0.368149353160858
Clamp146,8,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.259151892736554,0.608972545713186,-0.479838505062392
Clamp146,9,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.243291569873691,0.576488776132464,-0.441563400644568
Clamp146,10,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.311195800080895,0.78108381293714,-0.45633930189254
Clamp146,11,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.26080833747983,0.682110155932605,-0.364199987923336
Clamp146,12,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.32587437517941,0.59006801340729,-0.399891038019674
Clamp146,13,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.31943291798234,0.63595962151885,-0.406028323806262
Clamp146,14,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.249583329074085,0.764517173171043,-0.438785952674738
Clamp146,15,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.272723570466042,0.844766474328935,-0.476011808104084
Clamp146,16,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.268609766848385,0.699003987945616,-0.467011908556388
Clamp146,17,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.255802432075143,0.582753960043192,-0.450410683947669
Clamp146,18,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.238998564891517,0.733244163915515,-0.3227648171982
Clamp146,19,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.239359160885215,0.578596268780529,-0.341233438841277
Clamp146,20,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.301848615519702,0.898201316595078,-0.426713255917162
Clamp146,21,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.286111905239522,0.663188068196177,-0.337463941982105
Clamp146,22,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.272591914050281,0.637248643673956,-0.455215858567866
Clamp146,23,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.262031043879688,0.734395190142095,-0.45221666753888
Clamp146,24,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.26313160173595,0.796010587364435,-0.438116332262535
Clamp146,25,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.301834230311215,0.823850264772773,-0.526589079033507
Clamp146,26,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.302719016559422,0.707153577357531,-0.435214433364174
Clamp146,27,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.281006281264126,0.579780453816056,-0.396312918264454
Clamp146,28,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.258061330765486,0.559871912002563,-0.373806224480851
Clamp146,29,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.28403562027961,0.680882816202939,-0.385102733933593
Clamp146,30,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.288049462251365,0.607801526784897,-0.395475024430525
Clamp146,31,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.243094814941287,0.740596739575267,-0.377745303600631
Clamp146,32,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.276887845247984,0.523326512426138,-0.421116705821728
Clamp146,33,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.252911577932537,0.505514492280781,-0.421935938975469
Clamp146,34,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.267251501791179,0.882815205492079,-0.423048680663509
Clamp146,35,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.248622473329306,0.861460139043629,-0.245197029320551
Clamp146,36,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.260149562731385,0.660958914086223,-0.30649683694047
Clamp146,37,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.23907414637506,0.642343539744616,-0.359903841836773
Clamp146,38,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.300718800164759,0.632986359298229,-0.388073016967208
Clamp146,39,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.236024572513998,0.592225730419159,-0.369373634150044
Clamp146,40,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.250866744667292,0.636870983056724,-0.35383559787294
Clamp146,41,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.488640896044672,0.677802278660238,-0.369470035810361
Clamp146,42,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.260123475454748,0.632733040489256,-0.363970631668143
Clamp146,43,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.266150212846696,0.638318481855094,-0.370364266092441
Clamp146,44,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.277859427034855,0.77404404617846,-0.347610654736771
Clamp146,45,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.265436336398125,0.572098734788597,-0.311455519170034
Clamp146,46,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.332326804287732,0.832160282880068,-0.392093817776767
Clamp146,47,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.350905363447964,0.634816396981478,-0.333406094605184
Clamp146,48,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.298706880770624,0.804047293029726,-0.401467074714105
Clamp146,49,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.314524536021054,0.62329491507262,-0.284122644463416
Clamp146,50,-30,-1.4,2,0,0,244,7.34788079488412e-16,2,0.418750834651291,0.600479671731591,-0.275873494529591
Clamp146,51,-30,-1.4,2,0,0,245,7.34788079488412e-16,2,0.316510856151581,0.613156080245972,-0.362060296034921
Clamp146,52,-30,-1.4,2,0,0,246,7.34788079488412e-16,2,0.267633551731706,0.559639317914844,-0.338965829307412
