BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null12,1,-1,0,0,0,0,0,1,7.34788079488412e-16,2,0.684466397855431,1.86940334923565,NaN
Null12,2,-1,0,0,0,0,0,2,7.34788079488412e-16,2,0.38426086679101,0.951827109791338,NaN
Null12,3,1,0,0,0,0,0,3,7.34788079488412e-16,2,0.376234164461493,0.842222227714956,NaN
Null12,4,1,0,0,0,0,0,4,7.34788079488412e-16,2,0.367612323258072,0.711676045320928,NaN
Null12,5,1,0,0,0,0,0,5,7.34788079488412e-16,2,0.378409922122955,0.850339626893401,NaN
Null12,6,1,0,0,0,0,0,6,7.34788079488412e-16,2,0.372396843973547,1.59327451046556,NaN
Null12,7,-1,0,0,0,0,0,7,7.34788079488412e-16,2,0.409248432610184,0.937433561775833,NaN
Null12,8,-1,0,0,0,0,0,8,7.34788079488412e-16,2,0.405274822376668,0.881474121939391,NaN
Null12,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.393670213408768,0.882879197131842,NaN
Null12,10,1,0,0,0,0,0,10,7.34788079488412e-16,2,0.374014521483332,0.791111430618912,NaN
Null12,11,1,0,0,0,0,0,11,7.34788079488412e-16,2,0.37245292076841,0.674418026581407,NaN
Null12,12,-1,0,0,0,0,0,12,7.34788079488412e-16,2,0.327818683348596,0.848892128560692,NaN
Triplet1,1,-1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.37535913195461,0.557060484308749,0.0664563910961367
Triplet1,2,-1,-0.15,0,1,0,0,14,7.34788079488412e-16,2,0.369692019652575,1.65967266121879,NaN
Triplet1,3,-1,-30,-1.4,2,0,0,15,7.34788079488412e-16,2,0.36660538893193,0.888651635032147,0.0723144628970336
Null8,1,-1,0,0,0,0,0,16,7.34788079488412e-16,2,0.352129921317101,0.671706619206816,NaN
Null8,2,-1,0,0,0,0,0,17,7.34788079488412e-16,2,0.31642180075869,0.880678327288479,NaN
Null8,3,-1,0,0,0,0,0,18,7.34788079488412e-16,2,0.342620856594294,0.822065262589604,NaN
Null8,4,-1,0,0,0,0,0,19,7.34788079488412e-16,2,0.351865143980831,0.737962385173887,NaN
Null8,5,1,0,0,0,0,0,20,7.34788079488412e-16,2,0.434052896685898,0.779906913638115,NaN
Null8,6,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.416804581414908,0.716987926512957,NaN
Null8,7,1,0,0,0,0,0,22,7.34788079488412e-16,2,0.377836969215423,0.7589066112414,NaN
Null8,8,1,0,0,0,0,0,23,7.34788079488412e-16,2,0.376750065945089,0.810001072473824,NaN
Triplet4,1,-1,-30,-1.4,2,0,0,24,7.34788079488412e-16,2,0.403912413865328,0.681635768152773,0.0854544273026135
Triplet4,2,1,-0.15,0,1,0,0,25,7.34788079488412e-16,2,0.423062200658023,1.5346892401576,NaN
Triplet4,3,-1,-30,-1.4,2,0,0,26,7.34788079488412e-16,2,0.398922361433506,0.98436302319169,-0.117866767339731
Null10,1,1,0,0,0,0,0,27,7.34788079488412e-16,2,0.450588312931359,1.08414042461663,NaN
Null10,2,1,0,0,0,0,0,28,7.34788079488412e-16,2,0.406513375695795,0.679540467448533,NaN
Null10,3,-1,0,0,0,0,0,29,7.34788079488412e-16,2,0.339687826111913,0.96529149916023,NaN
Null10,4,-1,0,0,0,0,0,30,7.34788079488412e-16,2,0.358427525032312,0.975772388745099,NaN
Null10,5,-1,0,0,0,0,0,31,7.34788079488412e-16,2,0.374144959729165,0.709688021335751,NaN
Null10,6,-1,0,0,0,0,0,32,7.34788079488412e-16,2,0.341929655987769,0.916157754603773,NaN
Null10,7,1,0,0,0,0,0,33,7.34788079488412e-16,2,0.365493617020547,0.911779664456844,NaN
Null10,8,1,0,0,0,0,0,34,7.34788079488412e-16,2,0.39454329572618,0.887359199579805,NaN
Null10,9,-1,0,0,0,0,0,35,7.34788079488412e-16,2,0.367537473794073,0.989569578319788,NaN
Null10,10,1,0,0,0,0,0,36,7.34788079488412e-16,2,0.368550015147775,0.919972401112318,NaN
Triplet2,1,-1,-30,-1.4,2,0,0,37,7.34788079488412e-16,2,0.484531983267516,0.702436877880245,0.169148371333603
Triplet2,2,1,0.15,0,1,0,0,38,7.34788079488412e-16,2,0.327842576894909,1.63804625533521,NaN
Triplet2,3,-1,-30,-1.4,2,0,0,39,7.34788079488412e-16,2,0.418523927684873,0.585842947941273,0.141009104160115
Null8,1,-1,0,0,0,0,0,40,7.34788079488412e-16,2,0.362554003950208,1.02308414364234,NaN
Null8,2,-1,0,0,0,0,0,41,7.34788079488412e-16,2,0.368754571303725,0.910249758511782,NaN
Null8,3,1,0,0,0,0,0,42,7.34788079488412e-16,2,0.36418313998729,0.871796584688127,NaN
Null8,4,-1,0,0,0,0,0,43,7.34788079488412e-16,2,0.372862276621163,0.839256282895803,NaN
Null8,5,1,0,0,0,0,0,44,7.34788079488412e-16,2,0.43736090650782,0.901622065808624,NaN
Null8,6,-1,0,0,0,0,0,45,7.34788079488412e-16,2,0.355942129157484,0.963396853767335,NaN
Null8,7,1,0,0,0,0,0,46,7.34788079488412e-16,2,0.45500492490828,0.731765230651945,NaN
Null8,8,1,0,0,0,0,0,47,7.34788079488412e-16,2,0.436357141938061,1.0463372473605,NaN
Triplet3,1,-1,-30,-1.4,2,0,0,48,7.34788079488412e-16,2,0.444767844397575,0.653681282419711,0.0527134036690837
Triplet3,2,-1,0.15,0,1,0,0,49,7.34788079488412e-16,2,0.334008523263037,1.58610504306853,NaN
Triplet3,3,-1,-30,-1.4,2,0,0,50,7.34788079488412e-16,2,0.336395907681435,1.16628161026165,0.14009255420076
Null10,1,1,0,0,0,0,0,51,7.34788079488412e-16,2,0.365798622835428,0.972864471375942,NaN
Null10,2,-1,0,0,0,0,0,52,7.34788079488412e-16,2,0.366653419565409,1.02585674729198,NaN
Null10,3,-1,0,0,0,0,0,53,7.34788079488412e-16,2,0.383251981809735,1.02505022473633,NaN
Null10,4,1,0,0,0,0,0,54,7.34788079488412e-16,2,0.360496006440371,1.17529744794592,NaN
Null10,5,1,0,0,0,0,0,55,7.34788079488412e-16,2,0.423782414291054,0.606311013456434,NaN
Null10,6,-1,0,0,0,0,0,56,7.34788079488412e-16,2,0.36763475369662,0.850983771961182,NaN
Null10,7,1,0,0,0,0,0,57,7.34788079488412e-16,2,0.395814275369048,0.757424004375935,NaN
Null10,8,1,0,0,0,0,0,58,7.34788079488412e-16,2,0.364333814475685,1.09953773673624,NaN
Null10,9,-1,0,0,0,0,0,59,7.34788079488412e-16,2,0.314399886876345,0.974030856974423,NaN
Null10,10,-1,0,0,0,0,0,60,7.34788079488412e-16,2,0.346048332750797,0.916161899454892,NaN
Triplet3,1,-1,-30,-1.4,2,0,0,61,7.34788079488412e-16,2,0.527722622733563,0.838806454092264,0.0924304417440625
Triplet3,2,-1,0.15,0,1,0,0,62,7.34788079488412e-16,2,0.322968333959579,1.23258808813989,NaN
Triplet3,3,-1,-30,-1.4,2,0,0,63,7.34788079488412e-16,2,0.456609923858196,0.675184807740152,0.0883792108460695
Null12,1,-1,0,0,0,0,0,64,7.34788079488412e-16,2,0.408190054818988,0.778468436561525,NaN
Null12,2,-1,0,0,0,0,0,65,7.34788079488412e-16,2,0.342276353389025,0.870869132690132,NaN
Null12,3,-1,0,0,0,0,0,66,7.34788079488412e-16,2,0.395127463620156,1.01021001767367,NaN
Null12,4,-1,0,0,0,0,0,67,7.34788079488412e-16,2,0.387361638247967,0.958936599548906,NaN
Null12,5,-1,0,0,0,0,0,68,7.34788079488412e-16,2,0.409458352252841,1.17348350398242,NaN
Null12,6,1,0,0,0,0,0,69,7.34788079488412e-16,2,0.422653819434345,0.962429660838097,NaN
Null12,7,-1,0,0,0,0,0,70,7.34788079488412e-16,2,0.372757195029408,1.05401847092435,NaN
Null12,8,1,0,0,0,0,0,71,7.34788079488412e-16,2,0.438619695603848,0.957008309196681,NaN
Null12,9,1,0,0,0,0,0,72,7.34788079488412e-16,2,0.451095680706203,0.87182047823444,NaN
Null12,10,1,0,0,0,0,0,73,7.34788079488412e-16,2,0.384681438561529,1.04748144606128,NaN
Null12,11,1,0,0,0,0,0,74,7.34788079488412e-16,2,0.377103101927787,0.724434848874807,NaN
Null12,12,1,0,0,0,0,0,75,7.34788079488412e-16,2,0.414834355935454,0.94764211634174,NaN
Triplet4,1,-1,-30,-1.4,2,0,0,76,7.34788079488412e-16,2,0.402044588234276,0.741099971812218,0.0577546567983372
Triplet4,2,1,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.39776353398338,2.16949843475595,NaN
Triplet4,3,-1,-30,-1.4,2,0,0,78,7.34788079488412e-16,2,0.371662002056837,0.53221749747172,0.145432427503253
Null12,1,1,0,0,0,0,0,79,7.34788079488412e-16,2,0.34892723755911,0.876682287082076,NaN
Null12,2,-1,0,0,0,0,0,80,7.34788079488412e-16,2,0.323463024105877,0.96982855303213,NaN
Null12,3,1,0,0,0,0,0,81,7.34788079488412e-16,2,0.330687592271715,0.970131608657539,NaN
Null12,4,-1,0,0,0,0,0,82,7.34788079488412e-16,2,0.375057782512158,1.12951974384487,NaN
Null12,5,1,0,0,0,0,0,83,7.34788079488412e-16,2,0.356782785151154,0.903195613063872,NaN
Null12,6,1,0,0,0,0,0,84,7.34788079488412e-16,2,0.387245340738446,1.08283311733976,NaN
Null12,7,-1,0,0,0,0,0,85,7.34788079488412e-16,2,0.333676942624152,0.772070383187383,NaN
Null12,8,1,0,0,0,0,0,86,7.34788079488412e-16,2,0.39566701464355,0.919755897950381,NaN
Null12,9,-1,0,0,0,0,0,87,7.34788079488412e-16,2,0.368739699013531,0.998094871174544,NaN
Null12,10,-1,0,0,0,0,0,88,7.34788079488412e-16,2,0.408452881034464,0.722335648257285,NaN
Null12,11,-1,0,0,0,0,0,89,7.34788079488412e-16,2,0.37759754806757,0.904116970486939,NaN
Null12,12,1,0,0,0,0,0,90,7.34788079488412e-16,2,0.463567764498293,1.36885575205088,NaN
Triplet2,1,-1,-30,-1.4,2,0,0,91,7.34788079488412e-16,2,0.373986970633268,0.67302002152428,0.231082012614897
Triplet2,2,1,0.15,0,1,0,0,92,7.34788079488412e-16,2,0.329073572065681,1.55227450048551,NaN
Triplet2,3,-1,-30,-1.4,2,0,0,93,7.34788079488412e-16,2,0.391852368600667,0.533922214992344,0.328251646507702
Null8,1,1,0,0,0,0,0,94,7.34788079488412e-16,2,0.328973609954119,0.960370688233525,NaN
Null8,2,-1,0,0,0,0,0,95,7.34788079488412e-16,2,0.359465910121799,1.01533855404705,NaN
Null8,3,1,0,0,0,0,0,96,7.34788079488412e-16,2,0.361102117225528,0.787009576801211,NaN
Null8,4,-1,0,0,0,0,0,97,7.34788079488412e-16,2,0.374066696502268,0.935982406605035,NaN
Null8,5,1,0,0,0,0,0,98,7.34788079488412e-16,2,0.334265254903585,0.920564126688987,NaN
Null8,6,-1,0,0,0,0,0,99,7.34788079488412e-16,2,0.348422307986766,0.929636041168123,NaN
Null8,7,1,0,0,0,0,0,100,7.34788079488412e-16,2,0.363690400496125,0.756455592811108,NaN
Null8,8,-1,0,0,0,0,0,101,7.34788079488412e-16,2,0.444639600347728,1.03240693826228,NaN
Triplet1,1,-1,-30,-1.4,2,0,0,102,7.34788079488412e-16,2,0.396841689478606,0.937532792333513,0.0842566993278717
Triplet1,2,-1,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.304046021774411,1.80181345669553,NaN
Triplet1,3,-1,-30,-1.4,2,0,0,104,7.34788079488412e-16,2,0.384285003878176,0.930979676079005,0.0312854836917462
Null10,1,1,0,0,0,0,0,105,7.34788079488412e-16,2,0.404991515446454,0.906275173649192,NaN
Null10,2,1,0,0,0,0,0,106,7.34788079488412e-16,2,0.390706950798631,0.769166365731508,NaN
Null10,3,-1,0,0,0,0,0,107,7.34788079488412e-16,2,0.338446103502065,1.11953500611708,NaN
Null10,4,-1,0,0,0,0,0,108,7.34788079488412e-16,2,0.329597275238484,0.914822896942496,NaN
Null10,5,-1,0,0,0,0,0,109,7.34788079488412e-16,2,0.353200245648623,0.921623723581433,NaN
Null10,6,-1,0,0,0,0,0,110,7.34788079488412e-16,2,0.389666858129203,0.881012346595526,NaN
Null10,7,1,0,0,0,0,0,111,7.34788079488412e-16,2,0.493097748141736,0.766711202915758,NaN
Null10,8,-1,0,0,0,0,0,112,7.34788079488412e-16,2,0.349899793975055,0.997842040844262,NaN
Null10,9,1,0,0,0,0,0,113,7.34788079488412e-16,2,0.353724680375308,1.29846936278045,NaN
