BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null10,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.402134553529322,1.15693760383874,NaN
Null10,2,1,0,0,0,0,0,2,7.34788079488412e-16,2,0.359376189298928,0.896675166673958,NaN
Null10,3,-1,0,0,0,0,0,3,7.34788079488412e-16,2,0.308745453134179,1.03870478551835,NaN
Null10,4,1,0,0,0,0,0,4,7.34788079488412e-16,2,0.326758111827075,1.2394006177783,NaN
Null10,5,1,0,0,0,0,0,5,7.34788079488412e-16,2,0.431297603994608,0.679946166463196,NaN
Null10,6,-1,0,0,0,0,0,6,7.34788079488412e-16,2,0.39024736918509,0.979928611777723,NaN
Null10,7,-1,0,0,0,0,0,7,7.34788079488412e-16,2,0.41677288711071,0.951278537511826,NaN
Null10,8,1,0,0,0,0,0,8,7.34788079488412e-16,2,0.310456021688879,1.22596256062388,NaN
Null10,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.413744038902223,0.743148216977715,NaN
Null10,10,-1,0,0,0,0,0,10,7.34788079488412e-16,2,0.381222510710359,0.830200703814626,NaN
Triplet1,1,-1,-30,-1.4,2,0,0,11,7.34788079488412e-16,2,0.379838646389544,0.66759476903826,0.153874241714749
Triplet1,2,-1,-0.15,0,1,0,0,12,7.34788079488412e-16,2,0.367621831595898,1.75869327783585,NaN
Triplet1,3,-1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.369398229755461,0.676773958839476,-0.540679386837104
Null8,1,1,0,0,0,0,0,14,7.34788079488412e-16,2,0.40946298558265,0.911847687326372,NaN
Null8,2,1,0,0,0,0,0,15,7.34788079488412e-16,2,0.353140756487846,1.15879006963223,NaN
Null8,3,-1,0,0,0,0,0,16,7.34788079488412e-16,2,0.333162991330028,1.01400857232511,NaN
Null8,4,-1,0,0,0,0,0,17,7.34788079488412e-16,2,0.470018236897886,0.951160778291523,NaN
Null8,5,-1,0,0,0,0,0,18,7.34788079488412e-16,2,0.320557544007897,1.02772286627442,NaN
Null8,6,1,0,0,0,0,0,19,7.34788079488412e-16,2,0.369614731520414,1.00984576530755,NaN
Null8,7,1,0,0,0,0,0,20,7.34788079488412e-16,2,0.33727215975523,0.866870898753405,NaN
Null8,8,-1,0,0,0,0,0,21,7.34788079488412e-16,2,0.318601215258241,0.82307122182101,NaN
Triplet3,1,-1,-30,-1.4,2,0,0,22,7.34788079488412e-16,2,0.34127649012953,0.643510518595576,-0.214892542394344
Triplet3,2,-1,0.15,0,1,0,0,23,7.34788079488412e-16,2,0.313888374716043,1.27938613574952,NaN
Triplet3,3,-1,-30,-1.4,2,0,0,24,7.34788079488412e-16,2,0.347791572101414,0.46906884200871,0.139916083246375
Null12,1,-1,0,0,0,0,0,25,7.34788079488412e-16,2,0.33417967800051,0.933393147774041,NaN
Null12,2,1,0,0,0,0,0,26,7.34788079488412e-16,2,0.413619452156126,1.03915656451136,NaN
Null12,3,-1,0,0,0,0,0,27,7.34788079488412e-16,2,0.32261407840997,0.875296228565276,NaN
Null12,4,-1,0,0,0,0,0,28,7.34788079488412e-16,2,0.346809262409806,0.729158418253064,NaN
Null12,5,1,0,0,0,0,0,29,7.34788079488412e-16,2,0.361463687382638,0.774833966046572,NaN
Null12,6,1,0,0,0,0,0,30,7.34788079488412e-16,2,0.265269312076271,0.880132681690156,NaN
Null12,7,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.317488224245608,1.05806571152061,NaN
Null12,8,-1,0,0,0,0,0,32,7.34788079488412e-16,2,0.349816410802305,0.738216190598905,NaN
Null12,9,-1,0,0,0,0,0,33,7.34788079488412e-16,2,0.333121543750167,0.98681818600744,NaN
Null12,10,1,0,0,0,0,0,34,7.34788079488412e-16,2,0.334047289565206,0.635217819362879,NaN
Null12,11,1,0,0,0,0,0,35,7.34788079488412e-16,2,0.329193526878953,0.641310135833919,NaN
Null12,12,-1,0,0,0,0,0,36,7.34788079488412e-16,2,0.373704395256937,1.14055091235787,NaN
Triplet2,1,-1,-30,-1.4,2,0,0,37,7.34788079488412e-16,2,0.346912394277751,0.861324715428054,-0.138089066701243
Triplet2,2,1,0.15,0,1,0,0,38,7.34788079488412e-16,2,0.358112523332238,1.43249641638249,NaN
Triplet2,3,-1,-30,-1.4,2,0,0,39,7.34788079488412e-16,2,0.403057373128831,0.552546591497958,0.264157091807918
Null12,1,-1,0,0,0,0,0,40,7.34788079488412e-16,2,0.369493070989847,0.912931664846838,NaN
Null12,2,-1,0,0,0,0,0,41,7.34788079488412e-16,2,0.396974321454763,0.902101639658213,NaN
Null12,3,-1,0,0,0,0,0,42,7.34788079488412e-16,2,0.347805225290358,1.12786037568003,NaN
Null12,4,1,0,0,0,0,0,43,7.34788079488412e-16,2,0.367577945813537,0.778147826902568,NaN
Null12,5,1,0,0,0,0,0,44,7.34788079488412e-16,2,0.398026117123663,0.958330000750721,NaN
Null12,6,-1,0,0,0,0,0,45,7.34788079488412e-16,2,0.344406763091683,0.974443138577044,NaN
Null12,7,1,0,0,0,0,0,46,7.34788079488412e-16,2,0.388318103738129,0.900445196777582,NaN
Null12,8,1,0,0,0,0,0,47,7.34788079488412e-16,2,0.36458055023104,0.834392036311328,NaN
Null12,9,1,0,0,0,0,0,48,7.34788079488412e-16,2,0.384194794110954,1.06347658019513,NaN
Null12,10,1,0,0,0,0,0,49,7.34788079488412e-16,2,0.375674865208566,1.05294375866652,NaN
Null12,11,-1,0,0,0,0,0,50,7.34788079488412e-16,2,0.341357679106295,0.813192297704518,NaN
Null12,12,-1,0,0,0,0,0,51,7.34788079488412e-16,2,0.377049950882792,1.01282341405749,NaN
Triplet4,1,-1,-30,-1.4,2,0,0,52,7.34788079488412e-16,2,0.423783145844936,0.867895142175257,-0.164535881719873
Triplet4,2,1,-0.15,0,1,0,0,53,7.34788079488412e-16,2,0.403029578737915,1.61545997112989,NaN
Triplet4,3,-1,-30,-1.4,2,0,0,54,7.34788079488412e-16,2,0.377230370417237,0.665133997797966,-0.17758107853846
Null10,1,-1,0,0,0,0,0,55,7.34788079488412e-16,2,0.402075064368546,0.528028360567987,NaN
Null10,2,1,0,0,0,0,0,56,7.34788079488412e-16,2,0.390465578995645,1.10280405543745,NaN
Null10,3,-1,0,0,0,0,0,57,7.34788079488412e-16,2,0.383254176005721,0.901286096312106,NaN
Null10,4,-1,0,0,0,0,0,58,7.34788079488412e-16,2,0.442452627234161,0.929840840399265,NaN
Null10,5,-1,0,0,0,0,0,59,7.34788079488412e-16,2,0.353907537646592,0.823064395226538,NaN
Null10,6,1,0,0,0,0,0,60,7.34788079488412e-16,2,0.29293073900044,0.86325422488153,NaN
Null10,7,1,0,0,0,0,0,61,7.34788079488412e-16,2,0.336126498878002,0.940090599469841,NaN
Null10,8,1,0,0,0,0,0,62,7.34788079488412e-16,2,0.319514770060778,0.774047191254795,NaN
Null10,9,1,0,0,0,0,0,63,7.34788079488412e-16,2,0.368552696891129,0.881399760022759,NaN
Null10,10,-1,0,0,0,0,0,64,7.34788079488412e-16,2,0.357987204566598,0.942025716416538,NaN
Triplet4,1,-1,-30,-1.4,2,0,0,65,7.34788079488412e-16,2,0.332013429142535,0.915082797408104,-0.008338271451093
Triplet4,2,1,-0.15,0,1,0,0,66,7.34788079488412e-16,2,0.357905771583319,1.9028096627444,NaN
Triplet4,3,-1,-30,-1.4,2,0,0,67,7.34788079488412e-16,2,0.426910004578531,0.605054905638099,-0.303355364832597
Null8,1,-1,0,0,0,0,0,68,7.34788079488412e-16,2,0.314374287612736,0.805353572592139,NaN
Null8,2,-1,0,0,0,0,0,69,7.34788079488412e-16,2,0.391732901334763,0.84879996906966,NaN
Null8,3,-1,0,0,0,0,0,70,7.34788079488412e-16,2,0.350884540937841,1.06712738610804,NaN
Null8,4,1,0,0,0,0,0,71,7.34788079488412e-16,2,0.369518183171749,1.0225111907348,NaN
Null8,5,1,0,0,0,0,0,72,7.34788079488412e-16,2,0.351884649135172,0.700017553754151,NaN
Null8,6,1,0,0,0,0,0,73,7.34788079488412e-16,2,0.29862564522773,1.45870107971132,NaN
Null8,7,1,0,0,0,0,0,74,7.34788079488412e-16,2,0.35297667235136,0.964924809522927,NaN
Null8,8,-1,0,0,0,0,0,75,7.34788079488412e-16,2,0.349916129373014,0.788503398187459,NaN
Triplet1,1,-1,-30,-1.4,2,0,0,76,7.34788079488412e-16,2,0.287554978393018,0.631857147440314,-0.0319979133900984
Triplet1,2,-1,-0.15,0,1,0,0,77,7.34788079488412e-16,2,0.313348092138767,1.44535615667701,NaN
Triplet1,3,-1,-30,-1.4,2,0,0,78,7.34788079488412e-16,2,0.360470162704587,0.622267381288111,-0.323699516885058
Null10,1,1,0,0,0,0,0,79,7.34788079488412e-16,2,0.383370717056096,1.21776397246867,NaN
Null10,2,-1,0,0,0,0,0,80,7.34788079488412e-16,2,0.375162377022207,1.07036542147398,NaN
Null10,3,-1,0,0,0,0,0,81,7.34788079488412e-16,2,0.341305259615183,0.839566896669567,NaN
Null10,4,-1,0,0,0,0,0,82,7.34788079488412e-16,2,0.367433122359216,0.798808258958161,NaN
Null10,5,-1,0,0,0,0,0,83,7.34788079488412e-16,2,0.380694418214262,0.975594408810139,NaN
Null10,6,1,0,0,0,0,0,84,7.34788079488412e-16,2,0.336154292337596,0.877082378603518,NaN
Null10,7,1,0,0,0,0,0,85,7.34788079488412e-16,2,0.31861340533942,0.949060845188797,NaN
Null10,8,1,0,0,0,0,0,86,7.34788079488412e-16,2,0.39047874417156,0.667478471063077,NaN
Null10,9,1,0,0,0,0,0,87,7.34788079488412e-16,2,0.410703488625586,1.1998685868457,NaN
Null10,10,-1,0,0,0,0,0,88,7.34788079488412e-16,2,0.34530885796994,0.579938364215195,NaN
Triplet3,1,-1,-30,-1.4,2,0,0,89,7.34788079488412e-16,2,0.356370990164578,0.650640487670898,0.140024573740802
Triplet3,2,-1,0.15,0,1,0,0,90,7.34788079488412e-16,2,0.347811807878315,1.70821906719357,NaN
Triplet3,3,-1,-30,-1.4,2,0,0,91,7.34788079488412e-16,2,0.419560118578374,0.861880601383746,-0.0419183540886164
Null12,1,-1,0,0,0,0,0,92,7.34788079488412e-16,2,0.514818021096289,0.915593091398478,NaN
Null12,2,1,0,0,0,0,0,93,7.34788079488412e-16,2,0.405073679052293,0.673652951605618,NaN
Null12,3,-1,0,0,0,0,0,94,7.34788079488412e-16,2,0.381977345794439,0.909675343893468,NaN
Null12,4,1,0,0,0,0,0,95,7.34788079488412e-16,2,0.432417421601713,0.811274003237486,NaN
Null12,5,-1,0,0,0,0,0,96,7.34788079488412e-16,2,0.335004486143589,1.01817820500582,NaN
Null12,6,-1,0,0,0,0,0,97,7.34788079488412e-16,2,0.345658725127578,0.835426764562726,NaN
Null12,7,-1,0,0,0,0,0,98,7.34788079488412e-16,2,0.364367460832,1.04541686549783,NaN
Null12,8,1,0,0,0,0,0,99,7.34788079488412e-16,2,0.35736817214638,0.933469704352319,NaN
Null12,9,1,0,0,0,0,0,100,7.34788079488412e-16,2,0.395001902244985,1.00775802321732,NaN
Null12,10,1,0,0,0,0,0,101,7.34788079488412e-16,2,0.411037994548678,0.986075054854155,NaN
Null12,11,1,0,0,0,0,0,102,7.34788079488412e-16,2,0.338536799885333,1.16946088802069,NaN
Null12,12,-1,0,0,0,0,0,103,7.34788079488412e-16,2,0.364580549299717,0.861481728963554,NaN
