BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
FieldA,2,-0.15,0,1,0,0,102,7.34788079488412e-16,2,0.456493828445673,1.41360400803387,NaN
FieldA,3,-0.15,0,1,0,0,103,7.34788079488412e-16,2,0.429313655942678,1.42527884524316,NaN
FieldA,4,-30,-1.4,2,0,0,104,7.34788079488412e-16,2,0.3593819020316,1.19363456219435,-0.706382648802257
FieldA,5,-0.15,0,1,0,0,105,7.34788079488412e-16,2,0.483526739291847,1.19132446311414,NaN
FieldA,6,-0.15,0,1,0,0,106,7.34788079488412e-16,2,0.27858451846987,1.37634253967553,NaN
FieldA,7,-0.15,0,1,0,0,107,7.34788079488412e-16,2,0.39065418113023,1.20797375496477,NaN
FieldA,8,-0.15,0,1,0,0,108,7.34788079488412e-16,2,0.394680458121002,1.8208426265046,NaN
FieldA,9,-0.15,0,1,0,0,109,7.34788079488412e-16,2,0.389394903555512,1.52534720953554,NaN
FieldA,10,-0.15,0,1,0,0,110,7.34788079488412e-16,2,0.36752490978688,1.49210884887725,NaN
PostRest,1,-0.15,0,1,0,0,111,7.34788079488412e-16,2,0.447003526613116,1.79055558424443,NaN
PostRest,2,-0.15,0,1,0,0,112,7.34788079488412e-16,2,0.318593967705965,1.15489414241165,NaN
PostRest,3,-0.15,0,1,0,0,113,7.34788079488412e-16,2,0.337375864386559,1.04934444371611,NaN
PostRest,4,-0.15,0,1,0,0,114,7.34788079488412e-16,2,0.299687972292304,1.58200205024332,NaN
PostRest,5,-0.15,0,1,0,0,115,7.34788079488412e-16,2,0.316357987001538,1.56726081483066,NaN
FieldA,1,-0.15,0,1,0,0,116,7.34788079488412e-16,2,0.328901031985879,1.30000882595778,NaN
FieldA,2,-0.15,0,1,0,0,117,7.34788079488412e-16,2,0.301919808611274,1.0231134230271,NaN
FieldA,3,-0.15,0,1,0,0,118,7.34788079488412e-16,2,0.327948709949851,1.41686886642128,NaN
FieldA,4,-0.15,0,1,0,0,119,7.34788079488412e-16,2,0.303805677220225,1.34706121310592,NaN
FieldA,5,-0.15,0,1,0,0,120,7.34788079488412e-16,2,0.289432352408767,1.34799573663622,NaN
FieldA,6,-0.15,0,1,0,0,121,7.34788079488412e-16,2,0.312342437915504,1.46698691882193,NaN
FieldA,7,-30,-1.4,2,0,0,122,7.34788079488412e-16,2,0.309342601336539,0.63028518948704,-0.823479380051653
FieldA,8,-0.15,0,1,0,0,123,7.34788079488412e-16,2,0.276763257570565,1.26962328515947,NaN
FieldA,9,-0.15,0,1,0,0,124,7.34788079488412e-16,2,0.302504220046103,1.3826264962554,NaN
FieldA,10,-0.15,0,1,0,0,125,7.34788079488412e-16,2,0.30195199046284,1.3427625996992,NaN
FieldA,1,-0.15,0,1,0,0,126,7.34788079488412e-16,2,0.318748299963772,1.4356361348182,NaN
FieldA,2,-0.15,0,1,0,0,127,7.34788079488412e-16,2,0.32900757715106,1.30299257207662,NaN
FieldA,3,-30,-1.4,2,0,0,128,7.34788079488412e-16,2,0.325715167447925,0.861568633466959,-0.76525126258671
FieldA,4,-0.15,0,1,0,0,129,7.34788079488412e-16,2,0.451305065304041,1.09300129022449,NaN
FieldA,5,-0.15,0,1,0,0,130,7.34788079488412e-16,2,0.326988586224616,1.56375507172197,NaN
FieldA,6,-0.15,0,1,0,0,131,7.34788079488412e-16,2,0.356762897223234,1.13613418955356,NaN
FieldA,7,-0.15,0,1,0,0,132,7.34788079488412e-16,2,0.332156381569803,1.28207221906632,NaN
FieldA,8,-0.15,0,1,0,0,133,7.34788079488412e-16,2,0.334013481624424,1.66578903235495,NaN
FieldA,9,-0.15,0,1,0,0,134,7.34788079488412e-16,2,0.30841953586787,1.32997501455247,NaN
FieldA,10,-0.15,0,1,0,0,135,7.34788079488412e-16,2,0.3062545042485,1.54119022097439,NaN
FieldA,1,-0.15,0,1,0,0,136,7.34788079488412e-16,2,0.341371421702206,1.98492547683418,NaN
FieldA,2,-0.15,0,1,0,0,137,7.34788079488412e-16,2,0.311281864531338,1.16730699222535,NaN
FieldA,3,-0.15,0,1,0,0,138,7.34788079488412e-16,2,0.284953320398927,1.38888850994408,NaN
FieldA,4,-0.15,0,1,0,0,139,7.34788079488412e-16,2,0.289251932874322,1.19229433871806,NaN
FieldA,5,-0.15,0,1,0,0,140,7.34788079488412e-16,2,0.290183286182582,1.12136077135801,NaN
FieldA,6,-0.15,0,1,0,0,141,7.34788079488412e-16,2,0.271618869155645,1.16617303341627,NaN
FieldA,7,-0.15,0,1,0,0,142,7.34788079488412e-16,2,0.31328671425581,1.63089788425714,NaN
FieldA,8,-30,-1.4,2,0,0,143,7.34788079488412e-16,2,0.310719883069396,1.07440420147032,-0.818864037913037
FieldA,9,-0.15,0,1,0,0,144,7.34788079488412e-16,2,0.273920433595777,1.39712440874428,NaN
FieldA,10,-0.15,0,1,0,0,145,7.34788079488412e-16,2,0.306272058747709,1.24442894384265,NaN
FieldA,1,-0.15,0,1,0,0,146,7.34788079488412e-16,2,0.31548660993576,1.19955889973789,NaN
FieldA,2,-0.15,0,1,0,0,147,7.34788079488412e-16,2,0.435365505516529,1.13716648053378,NaN
FieldA,3,-0.15,0,1,0,0,148,7.34788079488412e-16,2,0.278012539260089,1.23612599726766,NaN
FieldA,4,-30,-1.4,2,0,0,149,7.34788079488412e-16,2,0.339389733970165,0.917818749323487,-0.855721348992245
FieldA,5,-0.15,0,1,0,0,150,7.34788079488412e-16,2,0.338589549995959,1.102712970227,NaN
FieldA,6,-0.15,0,1,0,0,151,7.34788079488412e-16,2,0.38965358491987,1.61947465781122,NaN
FieldA,7,-0.15,0,1,0,0,152,7.34788079488412e-16,2,0.294354629702866,1.67795295268297,NaN
FieldA,8,-0.15,0,1,0,0,153,7.34788079488412e-16,2,0.285104726441205,1.53917269408703,NaN
FieldA,9,-0.15,0,1,0,0,154,7.34788079488412e-16,2,0.308395886793733,1.18710825871676,NaN
FieldA,10,-0.15,0,1,0,0,155,7.34788079488412e-16,2,0.302902849391103,1.60573475062847,NaN
FieldA,1,-0.15,0,1,0,0,156,7.34788079488412e-16,2,0.252860865555704,1.45538132358342,NaN
FieldA,2,-0.15,0,1,0,0,157,7.34788079488412e-16,2,0.338340376503766,1.12869116012007,NaN
FieldA,3,-0.15,0,1,0,0,158,7.34788079488412e-16,2,0.344830351881683,1.14975853078067,NaN
FieldA,4,-0.15,0,1,0,0,159,7.34788079488412e-16,2,0.326511450111866,1.19042017217726,NaN
FieldA,5,-0.15,0,1,0,0,160,7.34788079488412e-16,2,0.298760275356472,1.52241076342762,NaN
FieldA,6,-0.15,0,1,0,0,161,7.34788079488412e-16,2,0.314451636746526,1.43756174575537,NaN
FieldA,7,-0.15,0,1,0,0,162,7.34788079488412e-16,2,0.317336396314204,0.717477709054947,NaN
FieldA,8,-0.15,0,1,0,0,163,7.34788079488412e-16,2,0.335239602252841,0.954569436609745,NaN
FieldA,9,-0.15,0,1,0,0,164,7.34788079488412e-16,2,0.292189598083496,1.10066252946854,NaN
FieldA,10,-30,-1.4,2,0,0,165,7.34788079488412e-16,2,0.333309114910662,0.971850195899606,-0.797420363466959
FieldA,1,-0.15,0,1,0,0,166,7.34788079488412e-16,2,0.325660798698664,1.62578177638352,NaN
FieldA,2,-0.15,0,1,0,0,167,7.34788079488412e-16,2,0.340309872291982,1.03182499483228,NaN
FieldA,3,-0.15,0,1,0,0,168,7.34788079488412e-16,2,0.331359122879803,1.15262037143111,NaN
FieldA,4,-0.15,0,1,0,0,169,7.34788079488412e-16,2,0.500251367688179,1.43662649020553,NaN
FieldA,5,-0.15,0,1,0,0,170,7.34788079488412e-16,2,0.368595967069268,1.31136110331863,NaN
FieldA,6,-0.15,0,1,0,0,171,7.34788079488412e-16,2,0.458529883995652,0.870658354833722,NaN
FieldA,7,-30,-1.4,2,0,0,172,7.34788079488412e-16,2,0.427220303565264,1.20176879223436,-0.861243322094964
FieldA,8,-0.15,0,1,0,0,173,7.34788079488412e-16,2,0.671368134208024,1.21332440618426,NaN
FieldA,9,-0.15,0,1,0,0,174,7.34788079488412e-16,2,0.429390699602664,1.15789593011141,NaN
FieldA,10,-0.15,0,1,0,0,175,7.34788079488412e-16,2,0.534579072147608,1.40973937697709,NaN
FieldB,1,0.15,0,1,0,0,176,7.34788079488412e-16,2,0.438296344131231,1.89211923442781,NaN
FieldB,2,0.15,0,1,0,0,177,7.34788079488412e-16,2,0.611027863807976,1.86577898729593,NaN
FieldB,3,0.15,0,1,0,0,178,7.34788079488412e-16,2,0.475224524736404,2.00965609122068,NaN
FieldB,4,0.15,0,1,0,0,179,7.34788079488412e-16,2,0.411669376306236,1.85211002826691,NaN
FieldB,5,0.15,0,1,0,0,180,7.34788079488412e-16,2,0.388556684367359,1.79990886431187,NaN
FieldB,6,0.15,0,1,0,0,181,7.34788079488412e-16,2,0.330036453902721,1.8113754875958,NaN
FieldB,7,0.15,0,1,0,0,182,7.34788079488412e-16,2,0.276142517104745,1.24103608541191,NaN
FieldB,8,0.15,0,1,0,0,183,7.34788079488412e-16,2,0.296320957131684,1.46823863964528,NaN
FieldB,9,0.15,0,1,0,0,184,7.34788079488412e-16,2,0.365401081740856,1.3824246218428,NaN
FieldB,10,0.15,0,1,0,0,185,7.34788079488412e-16,2,0.323627667501569,1.7197719598189,NaN
FieldB,11,0.15,0,1,0,0,186,7.34788079488412e-16,2,0.320729254744947,1.45126776304096,NaN
FieldB,12,0.15,0,1,0,0,187,7.34788079488412e-16,2,0.24599639698863,1.5826145010069,NaN
FieldB,13,0.15,0,1,0,0,188,7.34788079488412e-16,2,0.320491540245712,1.20167370606214,NaN
FieldB,14,0.15,0,1,0,0,189,7.34788079488412e-16,2,0.255400389432907,1.62654904648662,NaN
FieldB,15,0.15,0,1,0,0,190,7.34788079488412e-16,2,0.311001239344478,1.54129091463983,NaN
Clamp150,1,-30,-1.4,2,0,0,191,7.34788079488412e-16,2,0.32787483651191,0.993228424340487,1.1066949955419
Clamp150,2,-30,-1.4,2,0,0,192,7.34788079488412e-16,2,0.33622386213392,0.90320697799325,0.711344701321911
Clamp150,3,-30,-1.4,2,0,0,193,7.34788079488412e-16,2,0.292834962718189,0.828627964481711,0.558228765286927
Clamp150,4,-30,-1.4,2,0,0,194,7.34788079488412e-16,2,0.487434768117964,0.910361336544156,0.369447970194402
Clamp150,5,-30,-1.4,2,0,0,195,7.34788079488412e-16,2,0.319604559801519,0.669431795366108,0.495287016532341
Clamp150,6,-30,-1.4,2,0,0,196,7.34788079488412e-16,2,0.353740140795708,0.824841353110969,0.366560807328076
Clamp150,7,-30,-1.4,2,0,0,197,7.34788079488412e-16,2,0.38026446569711,0.801889819093049,0.121355183403403
Clamp150,8,-30,-1.4,2,0,0,198,7.34788079488412e-16,2,0.318336016498506,0.940856591798365,0.27017865246748
Clamp150,9,-30,-1.4,2,0,0,199,7.34788079488412e-16,2,0.330781538039446,0.949178067967296,0.440216813393487
Clamp150,10,-30,-1.4,2,0,0,200,7.34788079488412e-16,2,0.304864787496626,0.918966119177639,0.24288694784389
Clamp150,11,-30,-1.4,2,0,0,201,7.34788079488412e-16,2,0.386313389055431,0.868706168606877,0.177841295057231
Clamp150,12,-30,-1.4,2,0,0,202,7.34788079488412e-16,2,0.32393267378211,1.35304650198668,0.151531588549827
Clamp150,13,-30,-1.4,2,0,0,203,7.34788079488412e-16,2,0.328868605196476,0.728806092403829,0.0517917863014644
Clamp150,14,-30,-1.4,2,0,0,204,7.34788079488412e-16,2,0.279977890662849,0.900224207900465,0.0313123848368786
Clamp150,15,-30,-1.4,2,0,0,205,7.34788079488412e-16,2,0.300729040056467,0.809328703209758,0.19497061568199
Clamp150,16,-30,-1.4,2,0,0,206,7.34788079488412e-16,2,0.294103018008173,0.832606698386371,-0.0608864614488289
Clamp150,17,-30,-1.4,2,0,0,207,7.34788079488412e-16,2,0.271560354158282,0.937506888061762,0.125646875633554
Clamp150,18,-30,-1.4,2,0,0,208,7.34788079488412e-16,2,0.31429242901504,1.09429567679763,-0.0179758725963111
Clamp150,19,-30,-1.4,2,0,0,209,7.34788079488412e-16,2,0.30468241777271,0.954263211227953,-0.0869072441673934
Clamp150,20,-30,-1.4,2,0,0,210,7.34788079488412e-16,2,0.310386351309717,0.625302934087813,0.025348556711032
Clamp150,21,-30,-1.4,2,0,0,211,7.34788079488412e-16,2,0.332389707677066,0.918531405739486,-0.0256603739509185
Clamp150,22,-30,-1.4,2,0,0,212,7.34788079488412e-16,2,0.291268972679973,0.758289537392557,-0.047163475109856
Clamp150,23,-30,-1.4,2,0,0,213,7.34788079488412e-16,2,0.317588739097118,0.6651322087273,-0.0593904269438523
Clamp150,24,-30,-1.4,2,0,0,214,7.34788079488412e-16,2,0.293510072864592,0.712183376774192,0.0164346164921434
Clamp150,25,-30,-1.4,2,0,0,215,7.34788079488412e-16,2,0.293493006378412,1.08458229061216,-0.0644717725767759
Clamp150,26,-30,-1.4,2,0,0,216,7.34788079488412e-16,2,0.283000890165567,1.01698379870504,-0.151293185359322
Clamp150,27,-30,-1.4,2,0,0,217,7.34788079488412e-16,2,0.275989891961217,0.774617974646389,-0.050120679474856
Clamp150,28,-30,-1.4,2,0,0,218,7.34788079488412e-16,2,0.396776247769594,0.772586550563574,-0.00206774139960008
Clamp150,29,-30,-1.4,2,0,0,219,7.34788079488412e-16,2,0.323680574074388,0.775765831582248,-0.0805147452323579
Clamp150,30,-30,-1.4,2,0,0,220,7.34788079488412e-16,2,0.331241118721664,0.991910630837083,-0.0794301291066572
Clamp150,31,-30,-1.4,2,0,0,221,7.34788079488412e-16,2,0.351993731223047,0.864561401307583,-0.0154360936778098
Clamp150,32,-30,-1.4,2,0,0,222,7.34788079488412e-16,2,0.306907914578915,0.904503314755857,0.0501144703841641
Clamp150,33,-30,-1.4,2,0,0,223,7.34788079488412e-16,2,0.252744567580521,1.19671436958015,-0.0907766352835495
Clamp150,34,-30,-1.4,2,0,0,224,7.34788079488412e-16,2,0.479424149729311,1.05244229268283,0.00398609290947497
Clamp150,35,-30,-1.4,2,0,0,225,7.34788079488412e-16,2,0.712344290688634,0.977166958153248,-0.000869543107700213
Clamp150,36,-30,-1.4,2,0,0,226,7.34788079488412e-16,2,0.470948343165219,0.667553728446364,0.0654912949549213
Clamp150,37,-30,-1.4,2,0,0,227,7.34788079488412e-16,2,0.379167320206761,0.674531323835254,0.0856309473243963
Clamp150,38,-30,-1.4,2,0,0,228,7.34788079488412e-16,2,0.440413101576269,0.631870441138744,0.0927172878912186
Clamp150,39,-30,-1.4,2,0,0,229,7.34788079488412e-16,2,0.598472872748971,0.958423583768308,-0.0365997841866953
Clamp150,40,-30,-1.4,2,0,0,230,7.34788079488412e-16,2,0.412558062933385,0.590012912638485,-0.0437883220514515
Clamp150,41,-30,-1.4,2,0,0,231,7.34788079488412e-16,2,0.425074532628059,0.900121076032519,0.0291143309691825
Clamp150,42,-30,-1.4,2,0,0,232,7.34788079488412e-16,2,0.345945050939918,0.712255544029176,-0.0867342151044758
Clamp150,43,-30,-1.4,2,0,0,233,7.34788079488412e-16,2,0.328180816955864,0.713214935734868,0.0653599258974002
Clamp150,44,-30,-1.4,2,0,0,234,7.34788079488412e-16,2,0.365264547988772,0.588020497001708,0.00684703447795738
Clamp150,45,-30,-1.4,2,0,0,235,7.34788079488412e-16,2,0.291161208413541,0.810610899701715,-0.0672296041530488
Clamp150,46,-30,-1.4,2,0,0,236,7.34788079488412e-16,2,0.308746729046106,0.663045194931328,-0.167560272542784
Clamp150,47,-30,-1.4,2,0,0,237,7.34788079488412e-16,2,0.284214088693261,0.718315683305264,-0.0552096653699501
Clamp150,48,-30,-1.4,2,0,0,238,7.34788079488412e-16,2,0.314275606535375,0.852026889100671,-0.00347044544697429
Clamp150,49,-30,-1.4,2,0,0,239,7.34788079488412e-16,2,0.402758367359638,0.870040784589946,0.0457669271585311
Clamp150,50,-30,-1.4,2,0,0,240,7.34788079488412e-16,2,0.292719884775579,0.690149542875588,-0.0702427996842186
Clamp150,51,-30,-1.4,2,0,0,241,7.34788079488412e-16,2,0.340436410158873,0.99191892053932,-0.149514573357922
Clamp150,52,-30,-1.4,2,0,0,242,7.34788079488412e-16,2,0.340215518139303,0.988986862823367,-0.0401017204004012
Clamp150,53,-30,-1.4,2,0,0,243,7.34788079488412e-16,2,0.33836695086211,0.614966368302703,-0.0391766095024687
