BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null12,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.778982387855649,1.35903753712773,NaN
Null12,2,-1,0,0,0,0,0,2,7.34788079488412e-16,2,0.467866372317076,0.683625740930438,NaN
Null12,3,-1,0,0,0,0,0,3,7.34788079488412e-16,2,0.538899103179574,0.814529594033957,NaN
Null12,4,1,0,0,0,0,0,4,7.34788079488412e-16,2,0.528253395110369,0.588987115770578,NaN
Null12,5,-1,0,0,0,0,0,5,7.34788079488412e-16,2,0.446318717673421,1.2149296849966,NaN
Null12,6,1,0,0,0,0,0,6,7.34788079488412e-16,2,0.409629993140697,3.41784979403019,NaN
Null12,7,-1,0,0,0,0,0,7,7.34788079488412e-16,2,0.485659359022975,0.625175543129444,NaN
Null12,8,-1,0,0,0,0,0,8,7.34788079488412e-16,2,0.398812646046281,0.869320942088962,NaN
Null12,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.398970635607839,0.798690253868699,NaN
Null12,10,1,0,0,0,0,0,10,7.34788079488412e-16,2,0.390232495963573,1.09910692460835,NaN
Null12,11,1,0,0,0,0,0,11,7.34788079488412e-16,2,0.414313333109021,0.802411034703255,NaN
Null12,12,1,0,0,0,0,0,12,7.34788079488412e-16,2,0.397722572088242,0.7818798199296,NaN
Triplet3,1,1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.470279358327389,0.67291103862226,0.0934543951598916
Triplet3,2,1,0.15,0,1,0,0,14,7.34788079488412e-16,2,0.362203892320395,1.75712436065078,NaN
Triplet3,3,1,-30,-1.4,2,0,0,15,7.34788079488412e-16,2,0.58799846842885,0.483155433088541,0.210023523224244
Null8,1,1,0,0,0,0,0,16,7.34788079488412e-16,2,0.501184182241559,0.957055365666747,NaN
Null8,2,1,0,0,0,0,0,17,7.34788079488412e-16,2,0.46145954169333,0.831680385395885,NaN
Null8,3,-1,0,0,0,0,0,18,7.34788079488412e-16,2,0.436393713578582,0.917395818978548,NaN
Null8,4,1,0,0,0,0,0,19,7.34788079488412e-16,2,0.456569207832217,0.945564370602369,NaN
Null8,5,-1,0,0,0,0,0,20,7.34788079488412e-16,2,0.431284438818693,0.874828113242984,NaN
Null8,6,-1,0,0,0,0,0,21,7.34788079488412e-16,2,0.433254662901163,0.999744731932878,NaN
Null8,7,-1,0,0,0,0,0,22,7.34788079488412e-16,2,0.435551594942808,0.756767911836505,NaN
Null8,8,1,0,0,0,0,0,23,7.34788079488412e-16,2,0.457470815628767,0.866365235298872,NaN
Triplet4,1,1,-30,-1.4,2,0,0,24,7.34788079488412e-16,2,0.467651087790728,1.05439271964133,0.0969050671470875
Triplet4,2,-1,-0.15,0,1,0,0,25,7.34788079488412e-16,2,0.422372464090586,1.7643523439765,NaN
Triplet4,3,1,-30,-1.4,2,0,0,26,7.34788079488412e-16,2,0.423344288021326,0.568044109269977,0.00511410110110957
Null10,1,-1,0,0,0,0,0,27,7.34788079488412e-16,2,0.475272823125124,0.918492963537574,NaN
Null10,2,-1,0,0,0,0,0,28,7.34788079488412e-16,2,0.409242581576109,0.736633623018861,NaN
Null10,3,-1,0,0,0,0,0,29,7.34788079488412e-16,2,0.382477642968297,0.96851490624249,NaN
Null10,4,-1,0,0,0,0,0,30,7.34788079488412e-16,2,0.366517862305045,0.946207296103239,NaN
Null10,5,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.494925590232015,0.574165927246213,NaN
Null10,6,1,0,0,0,0,0,32,7.34788079488412e-16,2,0.51167287491262,0.568699715659022,NaN
Null10,7,1,0,0,0,0,0,33,7.34788079488412e-16,2,0.457024401053786,0.903511835262179,NaN
Null10,8,-1,0,0,0,0,0,34,7.34788079488412e-16,2,0.373253105208278,1.00493056327105,NaN
Null10,9,1,0,0,0,0,0,35,7.34788079488412e-16,2,0.412750758230686,1.00190756656229,NaN
Null10,10,1,0,0,0,0,0,36,7.34788079488412e-16,2,0.392603790387511,0.856959303840995,NaN
Triplet1,1,1,-30,-1.4,2,0,0,37,7.34788079488412e-16,2,0.400933790951967,0.699268816038966,0.0474894065872717
Triplet1,2,1,-0.15,0,1,0,0,38,7.34788079488412e-16,2,0.391891377046704,1.41729293204844,NaN
Triplet1,3,1,-30,-1.4,2,0,0,39,7.34788079488412e-16,2,0.370959831401706,0.512408450245857,-0.0409050439407777
Null10,1,-1,0,0,0,0,0,40,7.34788079488412e-16,2,0.364670515060425,0.983045475557446,NaN
Null10,2,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.413243742659688,0.991745579987764,NaN
Null10,3,1,0,0,0,0,0,42,7.34788079488412e-16,2,0.429006768390536,0.767179561778903,NaN
Null10,4,-1,0,0,0,0,0,43,7.34788079488412e-16,2,0.382952095940709,0.953011536970735,NaN
Null10,5,-1,0,0,0,0,0,44,7.34788079488412e-16,2,0.384364241734147,1.14615000039339,NaN
Null10,6,-1,0,0,0,0,0,45,7.34788079488412e-16,2,0.347262749448419,0.87898994423449,NaN
Null10,7,1,0,0,0,0,0,46,7.34788079488412e-16,2,0.483297331258655,1.23757106997073,NaN
Null10,8,1,0,0,0,0,0,47,7.34788079488412e-16,2,0.451387276872993,0.51098045706749,NaN
Null10,9,-1,0,0,0,0,0,48,7.34788079488412e-16,2,0.45034596696496,0.620441246777773,NaN
Null10,10,1,0,0,0,0,0,49,7.34788079488412e-16,2,0.55782019533217,0.739799978211522,NaN
Triplet2,1,1,-30,-1.4,2,0,0,50,7.34788079488412e-16,2,0.456464612856507,0.878070050850511,0.164846961647069
Triplet2,2,-1,0.15,0,1,0,0,51,7.34788079488412e-16,2,0.423703663051128,1.99305971525609,NaN
Triplet2,3,1,-30,-1.4,2,0,0,52,7.34788079488412e-16,2,0.584752874448895,0.965497517958283,0.181557342607379
Null8,1,1,0,0,0,0,0,53,7.34788079488412e-16,2,0.433394124731421,0.916779225692153,NaN
Null8,2,-1,0,0,0,0,0,54,7.34788079488412e-16,2,0.423870917409658,0.979022128507495,NaN
Null8,3,-1,0,0,0,0,0,55,7.34788079488412e-16,2,0.440310271456838,1.07445362210274,NaN
Null8,4,1,0,0,0,0,0,56,7.34788079488412e-16,2,0.442689122632146,0.746345292776823,NaN
Null8,5,-1,0,0,0,0,0,57,7.34788079488412e-16,2,0.455314807593822,0.806669658049941,NaN
Null8,6,-1,0,0,0,0,0,58,7.34788079488412e-16,2,0.41019343957305,0.785879518836737,NaN
Null8,7,1,0,0,0,0,0,59,7.34788079488412e-16,2,0.497981011867523,0.772500706836581,NaN
Null8,8,1,0,0,0,0,0,60,7.34788079488412e-16,2,0.396899228915572,0.944771014153957,NaN
Triplet3,1,1,-30,-1.4,2,0,0,61,7.34788079488412e-16,2,0.442897092550993,0.630188757553697,0.0775288784019333
Triplet3,2,1,0.15,0,1,0,0,62,7.34788079488412e-16,2,0.454701138660312,1.42431513778865,NaN
Triplet3,3,1,-30,-1.4,2,0,0,63,7.34788079488412e-16,2,0.453735651448369,0.437823412939906,0.14092496311846
Null12,1,-1,0,0,0,0,0,64,7.34788079488412e-16,2,0.498981850221753,0.971973590552807,NaN
Null12,2,1,0,0,0,0,0,65,7.34788079488412e-16,2,0.473332585766912,0.995731137692928,NaN
Null12,3,-1,0,0,0,0,0,66,7.34788079488412e-16,2,0.54171266593039,0.823447663336992,NaN
Null12,4,-1,0,0,0,0,0,67,7.34788079488412e-16,2,0.542767142876983,0.977081891149282,NaN
Null12,5,-1,0,0,0,0,0,68,7.34788079488412e-16,2,0.455422570928931,1.05276894755661,NaN
Null12,6,-1,0,0,0,0,0,69,7.34788079488412e-16,2,0.516113137826324,0.715596992522478,NaN
Null12,7,-1,0,0,0,0,0,70,7.34788079488412e-16,2,0.594303144142032,0.543865505605936,NaN
Null12,8,1,0,0,0,0,0,71,7.34788079488412e-16,2,0.420729428529739,0.81196691095829,NaN
Null12,9,1,0,0,0,0,0,72,7.34788079488412e-16,2,0.561788197606802,0.763931771740317,NaN
Null12,10,1,0,0,0,0,0,73,7.34788079488412e-16,2,0.534481758251786,0.859046801924706,NaN
Null12,11,1,0,0,0,0,0,74,7.34788079488412e-16,2,0.541751919314265,0.527973990887403,NaN
Null12,12,1,0,0,0,0,0,75,7.34788079488412e-16,2,0.528578151017427,1.00737109780312,NaN
Triplet2,1,1,-30,-1.4,2,0,0,76,7.34788079488412e-16,2,0.415559446439147,0.644109070301056,0.149514287330642
Triplet2,2,-1,0.15,0,1,0,0,77,7.34788079488412e-16,2,0.487797083333135,1.77567511051893,NaN
