BlockName,BlockTrial,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.334943128749728,0.796795899048448,NaN
Null,2,0,0,0,0,0,2,7.34788079488412e-16,2,0.274407078512013,1.02547642868012,NaN
Null,3,0,0,0,0,0,3,7.34788079488412e-16,2,0.2965033268556,1.03156850673258,NaN
Null,4,0,0,0,0,0,4,7.34788079488412e-16,2,0.293200678192079,0.901071690954268,NaN
Null,5,0,0,0,0,0,5,7.34788079488412e-16,2,0.284017820842564,0.913574018515646,NaN
Null,6,0,0,0,0,0,6,7.34788079488412e-16,2,0.265195452608168,1.13708699867129,NaN
Null,7,0,0,0,0,0,7,7.34788079488412e-16,2,0.297678247094154,1.01373795699328,NaN
Null,8,0,0,0,0,0,8,7.34788079488412e-16,2,0.35192936565727,1.16099987458438,NaN
Null,9,0,0,0,0,0,9,7.34788079488412e-16,2,0.376031925901771,0.99389817006886,NaN
Null,10,-30,-1.4,2,0,0,10,7.34788079488412e-16,2,0.299942509271204,0.706712282262743,0.0695743993215325
Null,1,0,0,0,0,0,11,7.34788079488412e-16,2,0.288149424828589,0.85202615801245,NaN
Null,2,0,0,0,0,0,12,7.34788079488412e-16,2,0.322657303884625,0.85013931337744,NaN
Null,3,0,0,0,0,0,13,7.34788079488412e-16,2,0.399060015566647,0.771670556627214,NaN
Null,4,0,0,0,0,0,14,7.34788079488412e-16,2,0.343609595671296,0.97301487531513,NaN
Null,5,0,0,0,0,0,15,7.34788079488412e-16,2,0.245247900485992,0.67091806139797,NaN
Null,6,-30,-1.4,2,0,0,16,7.34788079488412e-16,2,0.334086136892438,0.564011316746473,0.121750658094831
Null,7,0,0,0,0,0,17,7.34788079488412e-16,2,0.314316323027015,0.813098004087806,NaN
Null,8,0,0,0,0,0,18,7.34788079488412e-16,2,0.292638208717108,0.967889015562832,NaN
Null,9,0,0,0,0,0,19,7.34788079488412e-16,2,0.243491494096816,1.09298056643456,NaN
Null,10,0,0,0,0,0,20,7.34788079488412e-16,2,0.370742957107723,0.866570881567895,NaN
Null,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.30489843338728,0.757876522839069,NaN
Null,2,-30,-1.4,2,0,0,22,7.34788079488412e-16,2,0.247758898884058,0.625360473059118,-0.0289950092139003
Null,3,0,0,0,0,0,23,7.34788079488412e-16,2,0.268319144845009,1.01373161841184,NaN
Null,4,0,0,0,0,0,24,7.34788079488412e-16,2,0.31252480763942,1.00199485290796,NaN
Null,5,0,0,0,0,0,25,7.34788079488412e-16,2,0.270541959442198,1.37002591229975,NaN
Null,6,0,0,0,0,0,26,7.34788079488412e-16,2,0.25294644292444,0.80159358959645,NaN
Null,7,0,0,0,0,0,27,7.34788079488412e-16,2,0.28182206954807,0.732896003872156,NaN
Null,8,0,0,0,0,0,28,7.34788079488412e-16,2,0.287137613631785,1.08921394683421,NaN
Null,9,0,0,0,0,0,29,7.34788079488412e-16,2,0.289429182186723,0.950041642412543,NaN
Null,10,0,0,0,0,0,30,7.34788079488412e-16,2,0.29786232393235,0.743306442163885,NaN
Null,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.295189435593784,0.748669041320682,NaN
Null,2,0,0,0,0,0,32,7.34788079488412e-16,2,0.259983284398913,0.941734794527292,NaN
Null,3,0,0,0,0,0,33,7.34788079488412e-16,2,0.353318106383085,0.852787820622325,NaN
Null,4,0,0,0,0,0,34,7.34788079488412e-16,2,0.304935979656875,1.30515735968947,NaN
Null,5,-30,-1.4,2,0,0,35,7.34788079488412e-16,2,0.319774495437741,0.535475317388773,-0.0516242163092986
Null,6,0,0,0,0,0,36,7.34788079488412e-16,2,0.264632740058005,0.850633271969855,NaN
Null,7,0,0,0,0,0,37,7.34788079488412e-16,2,0.307468677870929,0.785773984156549,NaN
Null,8,0,0,0,0,0,38,7.34788079488412e-16,2,0.301816432736814,0.886459431611001,NaN
Null,9,0,0,0,0,0,39,7.34788079488412e-16,2,0.248295524157584,0.722689877264202,NaN
Null,10,0,0,0,0,0,40,7.34788079488412e-16,2,0.259938179515302,0.947285858914256,NaN
Null,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.251549899578094,0.790671150200069,NaN
Null,2,0,0,0,0,0,42,7.34788079488412e-16,2,0.297747245058417,0.545840895734727,NaN
Null,3,0,0,0,0,0,43,7.34788079488412e-16,2,0.249746925197542,1.06800346076488,NaN
Null,4,0,0,0,0,0,44,7.34788079488412e-16,2,0.254782331176102,0.511614616960287,NaN
Null,5,0,0,0,0,0,45,7.34788079488412e-16,2,0.29366269800812,0.785089122131467,NaN
Null,6,0,0,0,0,0,46,7.34788079488412e-16,2,0.281852790154517,1.10271053295583,NaN
Null,7,0,0,0,0,0,47,7.34788079488412e-16,2,0.285067423246801,0.862277876585722,NaN
Null,8,-30,-1.4,2,0,0,48,7.34788079488412e-16,2,0.237221922725439,0.740236876532435,0.0414901417757751
Null,9,0,0,0,0,0,49,7.34788079488412e-16,2,0.252568049356341,0.733009130693972,NaN
Null,10,0,0,0,0,0,50,7.34788079488412e-16,2,0.290350784547627,0.90213933493942,NaN
FieldA,1,0.15,0,1,0,0,51,7.34788079488412e-16,2,0.281952750869095,2.2084530852735,NaN
FieldA,2,0.15,0,1,0,0,52,7.34788079488412e-16,2,0.328014051541686,1.83644353505224,NaN
FieldA,3,0.15,0,1,0,0,53,7.34788079488412e-16,2,0.252369101159275,1.30978755373508,NaN
FieldA,4,-30,-1.4,2,0,0,54,7.34788079488412e-16,2,0.272596790455282,0.989838246256113,0.30305524059683
FieldA,5,0.15,0,1,0,0,55,7.34788079488412e-16,2,0.310300285927951,1.41566542070359,NaN
FieldA,6,0.15,0,1,0,0,56,7.34788079488412e-16,2,0.316503297537565,1.13354858476669,NaN
FieldA,7,0.15,0,1,0,0,57,7.34788079488412e-16,2,0.299778913147748,1.45654697809368,NaN
FieldA,8,0.15,0,1,0,0,58,7.34788079488412e-16,2,0.320683418773115,1.1194812413305,NaN
FieldA,9,0.15,0,1,0,0,59,7.34788079488412e-16,2,0.301730367355049,1.14333999156952,NaN
FieldA,10,0.15,0,1,0,0,60,7.34788079488412e-16,2,0.283065012656152,1.18514144420624,NaN
FieldA,1,0.15,0,1,0,0,61,7.34788079488412e-16,2,0.288481737487018,0.992605732753873,NaN
FieldA,2,0.15,0,1,0,0,62,7.34788079488412e-16,2,0.300761711783707,1.184500223957,NaN
FieldA,3,0.15,0,1,0,0,63,7.34788079488412e-16,2,0.269524784758687,1.13172586169094,NaN
FieldA,4,-30,-1.4,2,0,0,64,7.34788079488412e-16,2,0.288378849625587,0.875692054629326,0.787152121254326
FieldA,5,0.15,0,1,0,0,65,7.34788079488412e-16,2,0.295601230114698,1.00236544385552,NaN
FieldA,6,0.15,0,1,0,0,66,7.34788079488412e-16,2,0.325200241059065,1.35830133687705,NaN
FieldA,7,0.15,0,1,0,0,67,7.34788079488412e-16,2,0.264136830344796,1.08599736262113,NaN
FieldA,8,0.15,0,1,0,0,68,7.34788079488412e-16,2,0.252645093947649,1.02961705252528,NaN
FieldA,9,0.15,0,1,0,0,69,7.34788079488412e-16,2,0.287439937703311,1.4303115690127,NaN
FieldA,10,0.15,0,1,0,0,70,7.34788079488412e-16,2,0.254933006130159,0.810210320167243,NaN
FieldA,1,0.15,0,1,0,0,71,7.34788079488412e-16,2,0.265351247042418,0.94887940119952,NaN
FieldA,2,0.15,0,1,0,0,72,7.34788079488412e-16,2,0.327758538536727,0.959559249691665,NaN
FieldA,3,0.15,0,1,0,0,73,7.34788079488412e-16,2,0.286397650837898,0.86332942917943,NaN
FieldA,4,0.15,0,1,0,0,74,7.34788079488412e-16,2,0.251811751164496,1.18131631053984,NaN
FieldA,5,0.15,0,1,0,0,75,7.34788079488412e-16,2,0.230999893508852,1.12031360715628,NaN
FieldA,6,-30,-1.4,2,0,0,76,7.34788079488412e-16,2,0.263021156191826,0.789383590221405,0.971184445423
FieldA,7,0.15,0,1,0,0,77,7.34788079488412e-16,2,0.288173560984433,1.19441719166934,NaN
FieldA,8,0.15,0,1,0,0,78,7.34788079488412e-16,2,0.2588717546314,1.17761088721454,NaN
FieldA,9,0.15,0,1,0,0,79,7.34788079488412e-16,2,0.120196335949004,1.2498907726258,NaN
FieldA,10,0.15,0,1,0,0,80,7.34788079488412e-16,2,0.220093300566077,1.00229010730982,NaN
FieldA,1,0.15,0,1,0,0,81,7.34788079488412e-16,2,0.317561676725745,1.17367360088974,NaN
FieldA,2,0.15,0,1,0,0,82,7.34788079488412e-16,2,0.295839432626963,0.97317676525563,NaN
FieldA,3,0.15,0,1,0,0,83,7.34788079488412e-16,2,0.245528038591146,0.65154102537781,NaN
FieldA,4,0.15,0,1,0,0,84,7.34788079488412e-16,2,0.274508504197001,1.4312829086557,NaN
FieldA,5,0.15,0,1,0,0,85,7.34788079488412e-16,2,0.266309176571667,0.865807024762034,NaN
FieldA,6,-30,-1.4,2,0,0,86,7.34788079488412e-16,2,0.287704958580434,0.996197297237813,0.9199600378131
FieldA,7,0.15,0,1,0,0,87,7.34788079488412e-16,2,0.272710162214935,1.24865368194878,NaN
FieldA,8,0.15,0,1,0,0,88,7.34788079488412e-16,2,0.243062145076692,0.864574079401791,NaN
FieldA,9,0.15,0,1,0,0,89,7.34788079488412e-16,2,0.228870214894414,1.36262481845915,NaN
FieldA,10,0.15,0,1,0,0,90,7.34788079488412e-16,2,0.26956135686487,0.834229985252023,NaN
FieldA,1,0.15,0,1,0,0,91,7.34788079488412e-16,2,0.253897056914866,0.873619670979679,NaN
FieldA,2,0.15,0,1,0,0,92,7.34788079488412e-16,2,0.270404939539731,1.11934080626816,NaN
FieldA,3,0.15,0,1,0,0,93,7.34788079488412e-16,2,0.268378390930593,0.994025194086134,NaN
FieldA,4,0.15,0,1,0,0,94,7.34788079488412e-16,2,0.226744435727596,1.06259916909039,NaN
FieldA,5,0.15,0,1,0,0,95,7.34788079488412e-16,2,0.284122659824789,1.0386906825006,NaN
FieldA,6,-30,-1.4,2,0,0,96,7.34788079488412e-16,2,0.284129729494452,0.864543602801859,1.04907076282542
FieldA,7,0.15,0,1,0,0,97,7.34788079488412e-16,2,0.278580129146576,0.744474779814482,NaN
FieldA,8,0.15,0,1,0,0,98,7.34788079488412e-16,2,0.311420349404216,1.07433764170855,NaN
FieldA,9,0.15,0,1,0,0,99,7.34788079488412e-16,2,0.307062977924943,0.87797362729907,NaN
FieldA,10,0.15,0,1,0,0,100,7.34788079488412e-16,2,0.340321575291455,0.934351743198931,NaN
FieldA,1,0.15,0,1,0,0,101,7.34788079488412e-16,2,0.415465496480465,0.870822194963694,NaN
FieldA,2,0.15,0,1,0,0,102,7.34788079488412e-16,2,0.341683009639382,1.31216396857053,NaN
FieldA,3,0.15,0,1,0,0,103,7.34788079488412e-16,2,0.346594072878361,0.755947011522949,NaN
FieldA,4,0.15,0,1,0,0,104,7.34788079488412e-16,2,0.342630943283439,0.917768768966198,NaN
FieldA,5,0.15,0,1,0,0,105,7.34788079488412e-16,2,0.631737564690411,0.810046236030757,NaN
FieldA,6,0.15,0,1,0,0,106,7.34788079488412e-16,2,0.332728602923453,0.928358896635473,NaN
FieldA,7,-30,-1.4,2,0,0,107,7.34788079488412e-16,2,0.26965278480202,0.776572842150927,0.839958036324293
FieldA,8,0.15,0,1,0,0,108,7.34788079488412e-16,2,0.278881234116852,0.851986904628575,NaN
