BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null12,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.398504958953708,0.932145817670971,NaN
Null12,2,1,0,0,0,0,0,2,7.34788079488412e-16,2,0.384444455150515,1.03422088222578,NaN
Null12,3,-1,0,0,0,0,0,3,7.34788079488412e-16,2,0.317542837467045,1.04709964012727,NaN
Null12,4,1,0,0,0,0,0,4,7.34788079488412e-16,2,0.281113039702177,0.910982406698167,NaN
Null12,5,1,0,0,0,0,0,5,7.34788079488412e-16,2,0.303643248043954,0.719689337536693,NaN
Null12,6,-1,0,0,0,0,0,6,7.34788079488412e-16,2,0.258137391414493,0.80129072861746,NaN
Null12,7,1,0,0,0,0,0,7,7.34788079488412e-16,2,0.274625508114696,0.911975687369704,NaN
Null12,8,1,0,0,0,0,0,8,7.34788079488412e-16,2,0.324825919698924,0.958891251124442,NaN
Null12,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.292735447175801,1.01037751464173,NaN
Null12,10,-1,0,0,0,0,0,10,7.34788079488412e-16,2,0.358979997690767,0.870752104092389,NaN
Null12,11,-1,0,0,0,0,0,11,7.34788079488412e-16,2,0.348748768679798,0.901571353431791,NaN
Null12,12,-1,0,0,0,0,0,12,7.34788079488412e-16,2,0.342472132761031,0.727167468052357,NaN
Triplet2,1,1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.305020528845489,0.620637025684118,0.0720987093277849
Triplet2,2,-1,0.15,0,1,0,0,14,7.34788079488412e-16,2,0.354839866049588,2.0629838402383,NaN
Triplet2,3,1,-30,-1.4,2,0,0,15,7.34788079488412e-16,2,0.382175074890256,0.85796965053305,0.128541405325814
Null10,1,1,0,0,0,0,0,16,7.34788079488412e-16,2,0.421635426580906,1.23719779821113,NaN
Null10,2,-1,0,0,0,0,0,17,7.34788079488412e-16,2,0.363311520311981,1.16582763660699,NaN
Null10,3,-1,0,0,0,0,0,18,7.34788079488412e-16,2,0.406383180990815,0.889352831523865,NaN
Null10,4,1,0,0,0,0,0,19,7.34788079488412e-16,2,0.348767054267228,0.711721637751907,NaN
