BlockName,BlockTrial,ControlPoint,FieldConstants_1,FieldConstants_2,FieldType,MissTrial,RestFlag,TrialNumber,TargetPosition_1,TargetPosition_2,MovementReactionTime,MovementDurationTime,Adaptation
Null12,1,1,0,0,0,0,0,1,7.34788079488412e-16,2,0.543456391897053,1.09909595362842,NaN
Null12,2,1,0,0,0,0,0,2,7.34788079488412e-16,2,0.396864607930183,1.01748188491911,NaN
Null12,3,1,0,0,0,0,0,3,7.34788079488412e-16,2,0.375703390687704,1.07949828822166,NaN
Null12,4,1,0,0,0,0,0,4,7.34788079488412e-16,2,0.409092881716788,1.02797520952299,NaN
Null12,5,1,0,0,0,0,0,5,7.34788079488412e-16,2,0.369736392982304,0.959711426869035,NaN
Null12,6,-1,0,0,0,0,0,6,7.34788079488412e-16,2,0.374877119902521,0.869080057367682,NaN
Null12,7,-1,0,0,0,0,0,7,7.34788079488412e-16,2,0.37508825911209,1.00881664548069,NaN
Null12,8,-1,0,0,0,0,0,8,7.34788079488412e-16,2,0.385235129855573,0.857600035145879,NaN
Null12,9,-1,0,0,0,0,0,9,7.34788079488412e-16,2,0.344507699366659,0.764988199342042,NaN
Null12,10,1,0,0,0,0,0,10,7.34788079488412e-16,2,0.366491042543203,0.898904563393444,NaN
Null12,11,-1,0,0,0,0,0,11,7.34788079488412e-16,2,0.34027760149911,0.973972585983574,NaN
Null12,12,-1,0,0,0,0,0,12,7.34788079488412e-16,2,0.362226323690265,0.973852387629449,NaN
Triplet2,1,1,-30,-1.4,2,0,0,13,7.34788079488412e-16,2,0.3749227123335,0.536928632296622,0.0346191575286809
Triplet2,2,-1,-0.15,0,1,0,0,14,7.34788079488412e-16,2,0.319421634543687,1.14557290403172,NaN
Triplet2,3,1,-30,-1.4,2,0,0,15,7.34788079488412e-16,2,0.364139985758811,0.533667678013444,-0.12515763523534
Null10,1,1,0,0,0,0,0,16,7.34788079488412e-16,2,0.389496679417789,0.74532299907878,NaN
Null10,2,1,0,0,0,0,0,17,7.34788079488412e-16,2,0.401946088764817,0.666162630543113,NaN
Null10,3,1,0,0,0,0,0,18,7.34788079488412e-16,2,0.373092676978558,0.966737046372145,NaN
Null10,4,-1,0,0,0,0,0,19,7.34788079488412e-16,2,0.377992276102304,0.691203103400767,NaN
Null10,5,-1,0,0,0,0,0,20,7.34788079488412e-16,2,0.404566311277449,0.87425735546276,NaN
Null10,6,1,0,0,0,0,0,21,7.34788079488412e-16,2,0.425416426733136,0.94780888222158,NaN
Null10,7,-1,0,0,0,0,0,22,7.34788079488412e-16,2,0.366586615797132,0.702963018789887,NaN
Null10,8,-1,0,0,0,0,0,23,7.34788079488412e-16,2,0.3949043774046,0.641539072617888,NaN
Null10,9,1,0,0,0,0,0,24,7.34788079488412e-16,2,0.399948799982667,0.762257531285286,NaN
Null10,10,-1,0,0,0,0,0,25,7.34788079488412e-16,2,0.343676552642137,0.92432879190892,NaN
Triplet4,1,1,-30,-1.4,2,0,0,26,7.34788079488412e-16,2,0.373917485121638,0.552259628195316,0.0341506141840408
Triplet4,2,-1,0.15,0,1,0,0,27,7.34788079488412e-16,2,0.388234964106232,1.77316801389679,NaN
Triplet4,3,1,-30,-1.4,2,0,0,28,7.34788079488412e-16,2,0.455164620187134,0.591703888494521,0.0730205931715773
Null8,1,-1,0,0,0,0,0,29,7.34788079488412e-16,2,0.382241391111165,0.626835642848164,NaN
Null8,2,1,0,0,0,0,0,30,7.34788079488412e-16,2,0.421785857062787,0.83455465734005,NaN
Null8,3,1,0,0,0,0,0,31,7.34788079488412e-16,2,0.360604745801538,0.984340836293995,NaN
Null8,4,-1,0,0,0,0,0,32,7.34788079488412e-16,2,0.367863934487104,0.845579974353313,NaN
Null8,5,1,0,0,0,0,0,33,7.34788079488412e-16,2,0.368583904579282,0.615705731324852,NaN
Null8,6,-1,0,0,0,0,0,34,7.34788079488412e-16,2,0.377847696654499,1.18737455969676,NaN
Null8,7,-1,0,0,0,0,0,35,7.34788079488412e-16,2,0.415786676108837,0.828572055324912,NaN
Null8,8,1,0,0,0,0,0,36,7.34788079488412e-16,2,0.436467100400478,0.885731526650488,NaN
Triplet3,1,1,-30,-1.4,2,0,0,37,7.34788079488412e-16,2,0.399851276073605,0.627835506573319,0.168612786170176
Triplet3,2,1,-0.15,0,1,0,0,38,7.34788079488412e-16,2,0.408738870173693,1.0958276852034,NaN
Triplet3,3,1,-30,-1.4,2,0,0,39,7.34788079488412e-16,2,0.432199211791158,0.745739669539034,-0.225880150512219
Null10,1,-1,0,0,0,0,0,40,7.34788079488412e-16,2,0.327049707993865,0.61923999665305,NaN
Null10,2,1,0,0,0,0,0,41,7.34788079488412e-16,2,0.388605799060315,0.849846643861383,NaN
Null10,3,-1,0,0,0,0,0,42,7.34788079488412e-16,2,0.373613697942346,0.953745160251856,NaN
Null10,4,1,0,0,0,0,0,43,7.34788079488412e-16,2,0.367519919294864,0.798039770219475,NaN
Null10,5,-1,0,0,0,0,0,44,7.34788079488412e-16,2,0.360623030923307,0.717742273584008,NaN
Null10,6,1,0,0,0,0,0,45,7.34788079488412e-16,2,0.368592437822372,0.646220218855888,NaN
Null10,7,1,0,0,0,0,0,46,7.34788079488412e-16,2,0.372840577736497,0.805564711801708,NaN
Null10,8,-1,0,0,0,0,0,47,7.34788079488412e-16,2,0.372607983183116,0.996862413361669,NaN
Null10,9,-1,0,0,0,0,0,48,7.34788079488412e-16,2,0.391811652109027,0.824511405546218,NaN
Null10,10,1,0,0,0,0,0,49,7.34788079488412e-16,2,0.460946322884411,0.667732764966786,NaN
