x,y
-2.000000000000000000e+00,2.003608285915106535e+00
-1.979899497487437099e+00,1.983557881572138637e+00
-1.959798994974874420e+00,1.963508488179825706e+00
-1.939698492462311519e+00,1.943460135307659042e+00
-1.919597989949748840e+00,1.923412853689284052e+00
-1.899497487437185939e+00,1.903366676852312978e+00
-1.879396984924623037e+00,1.883321635530391003e+00
-1.859296482412060358e+00,1.863277767209251978e+00
-1.839195979899497457e+00,1.843235104485185571e+00
-1.819095477386934778e+00,1.823193685076756498e+00
-1.798994974874371877e+00,1.803153547633851161e+00
-1.778894472361808976e+00,1.783114730806356629e+00
-1.758793969849246297e+00,1.763077275106805120e+00
-1.738693467336683396e+00,1.743041223376034621e+00
-1.718592964824120717e+00,1.723006618454884009e+00
-1.698492462311557816e+00,1.702973507840804146e+00
-1.678391959798994915e+00,1.682941938099923984e+00
-1.658291457286432236e+00,1.662911956264033764e+00
-1.638190954773869334e+00,1.642883616815503656e+00
-1.618090452261306655e+00,1.622856970511414421e+00
-1.597989949748743754e+00,1.602832073696781379e+00
-1.577889447236180853e+00,1.582808984579265665e+00
-1.557788944723617952e+00,1.562787760435205620e+00
-1.537688442211055273e+00,1.542768465991520399e+00
-1.517587939698492594e+00,1.522751165975128718e+00
-1.497487437185929693e+00,1.502735928372578300e+00
-1.477386934673366792e+00,1.482722822567401177e+00
-1.457286432160803891e+00,1.462711924462387181e+00
-1.437185929648241212e+00,1.442703310425987651e+00
-1.417085427135678533e+00,1.422697060086282494e+00
-1.396984924623115631e+00,1.402693260056270930e+00
-1.376884422110552730e+00,1.382691996483291330e+00
-1.356783919597989829e+00,1.362693362965262445e+00
-1.336683417085427150e+00,1.342697454962748393e+00
-1.316582914572864471e+00,1.322704374921232162e+00
-1.296482412060301570e+00,1.302714228080164460e+00
-1.276381909547738669e+00,1.282727127129577038e+00
-1.256281407035175768e+00,1.262743187087807861e+00
-1.236180904522613089e+00,1.242762532752082150e+00
-1.216080402010050188e+00,1.222785292179253469e+00
-1.195979899497487509e+00,1.202811600411095583e+00
-1.175879396984924607e+00,1.182841601336945825e+00
-1.155778894472361706e+00,1.162875445831061505e+00
-1.135678391959799027e+00,1.142913291752619243e+00
-1.115577889447236126e+00,1.122955306274020737e+00
-1.095477386934673447e+00,1.103001668209200758e+00
-1.075376884422110546e+00,1.083052561028706062e+00
-1.055276381909547645e+00,1.063108184501229125e+00
-1.035175879396984966e+00,1.043168746777365596e+00
-1.015075376884422065e+00,1.023234470443210364e+00
-9.949748743718593857e-01,1.003305589260730102e+00
-9.748743718592964846e-01,9.833823537556969363e-01
-9.547738693467335835e-01,9.634650293550448552e-01
-9.346733668341709045e-01,9.435538982495141891e-01
-9.145728643216080034e-01,9.236492640502638185e-01
-8.944723618090451023e-01,9.037514434069693348e-01
-8.743718592964824232e-01,8.838607827716287169e-01
-8.542713567839195221e-01,8.639776509479810684e-01
-8.341708542713568431e-01,8.441024381601855975e-01
-8.140703517587939420e-01,8.242355700226584592e-01
-7.939698492462310409e-01,8.043775010208162879e-01
-7.738693467336683618e-01,7.845287228929787027e-01
-7.537688442211054607e-01,7.646897590424321933e-01
-7.336683417085427816e-01,7.448611868891734655e-01
-7.135678391959798805e-01,7.250436220374238960e-01
-6.934673366834169794e-01,7.052377387647277285e-01
-6.733668341708543004e-01,6.854442681593062581e-01
-6.532663316582913993e-01,6.656640092959280608e-01
-6.331658291457287202e-01,6.458978338925234208e-01
-6.130653266331658191e-01,6.261467021426663226e-01
-5.929648241206029180e-01,6.064116636468985799e-01
-5.728643216080402389e-01,5.866938806957935348e-01
-5.527638190954773378e-01,5.669946292012779665e-01
-5.326633165829146588e-01,5.473153350182140553e-01
-5.125628140703517577e-01,5.276575767383653304e-01
-4.924623115577888566e-01,5.080231117674303132e-01
-4.723618090452261775e-01,4.884139061273642390e-01
-4.522613065326632764e-01,4.688321614647330549e-01
-4.321608040201003753e-01,4.492803495096500122e-01
-4.120603015075376963e-01,4.297612493286779856e-01
-3.919597989949747951e-01,4.102779808524414928e-01
-3.718592964824121161e-01,3.908340682055633231e-01
-3.517587939698492150e-01,3.714334527451788048e-01
-3.316582914572863139e-01,3.520805526655821360e-01
-3.115577889447236348e-01,3.327802816246772100e-01
-2.914572864321607337e-01,3.135380375681060539e-01
-2.713567839195980547e-01,2.943596449872507570e-01
-2.512562814070351536e-01,2.752512450231678898e-01
-2.311557788944722525e-01,2.562189844048501364e-01
-2.110552763819095734e-01,2.372685665517446640e-01
-1.909547738693466723e-01,2.184044878892412722e-01
-1.708542713567839932e-01,1.996288792833911252e-01
-1.507537688442210921e-01,1.809398892649154433e-01
-1.306532663316581910e-01,1.623296705098007386e-01
-1.105527638190955120e-01,1.437821670168608623e-01
-9.045226130653261087e-02,1.252713054792964353e-01
-7.035175879396993182e-02,1.067608164707620766e-01
-5.025125628140703071e-02,8.820666705992952217e-02
-3.015075376884412961e-02,6.956342733160925107e-02
-1.005025125628145055e-02,5.079368047004373388e-02
1.005025125628122851e-02,3.187799163574567274e-02
3.015075376884412961e-02,1.282146447642373843e-02
5.025125628140703071e-02,-6.346214169533404004e-03
7.035175879396993182e-02,-2.557719667353230975e-02
9.045226130653283292e-02,-4.481536526251694852e-02
1.105527638190952899e-01,-6.400565642058531068e-02
1.306532663316581910e-01,-8.310022624443513806e-02
1.507537688442210921e-01,-1.020608309038619765e-01
1.708542713567839932e-01,-1.208584839150534940e-01
1.909547738693468943e-01,-1.394714742861502543e-01
2.110552763819097954e-01,-1.578830270349382836e-01
2.311557788944722525e-01,-1.760790419376374594e-01
2.512562814070351536e-01,-1.940463053895600254e-01
2.713567839195980547e-01,-2.117710747947945116e-01
2.914572864321609558e-01,-2.292380056826015533e-01
3.115577889447238569e-01,-2.464294029240634565e-01
3.316582914572863139e-01,-2.633245315533785380e-01
