x,y
-2.000000000000000000e+00,1.998143352102488279e+00
-1.979899497487437099e+00,1.977885513816814989e+00
-1.959798994974874420e+00,1.957616492675327224e+00
-1.939698492462311519e+00,1.937335342454288734e+00
-1.919597989949748840e+00,1.917041023332045402e+00
-1.899497487437185939e+00,1.896732382796910699e+00
-1.879396984924623037e+00,1.876408149127909208e+00
-1.859296482412060358e+00,1.856066909974356749e+00
-1.839195979899497457e+00,1.835707104439617821e+00
-1.819095477386934778e+00,1.815326990251986405e+00
-1.798994974874371877e+00,1.794924629562014928e+00
-1.778894472361808976e+00,1.774497856811886987e+00
-1.758793969849246297e+00,1.754044257314997468e+00
-1.738693467336683396e+00,1.733561117197363499e+00
-1.718592964824120717e+00,1.713045395225118117e+00
-1.698492462311557816e+00,1.692493664131186293e+00
-1.678391959798994915e+00,1.671902067308786766e+00
-1.658291457286432236e+00,1.651266240580335110e+00
-1.638190954773869334e+00,1.630581240019943534e+00
-1.618090452261306655e+00,1.609841459997035873e+00
-1.597989949748743754e+00,1.589040517226685267e+00
-1.577889447236180853e+00,1.568171144598842215e+00
-1.557788944723617952e+00,1.547225029128205698e+00
-1.537688442211055273e+00,1.526192658285998816e+00
-1.517587939698492594e+00,1.505063113246356554e+00
-1.497487437185929693e+00,1.483823859338746942e+00
-1.477386934673366792e+00,1.462460460131941087e+00
-1.457286432160803891e+00,1.440956281273433781e+00
-1.437185929648241212e+00,1.419292123548349549e+00
-1.417085427135678533e+00,1.397445884809347394e+00
-1.396984924623115631e+00,1.375392046817882630e+00
-1.376884422110552730e+00,1.353101284088725986e+00
-1.356783919597989829e+00,1.330539944211966308e+00
-1.336683417085427150e+00,1.307669749829787120e+00
-1.316582914572864471e+00,1.284447427970081268e+00
-1.296482412060301570e+00,1.260824842294256953e+00
-1.276381909547738669e+00,1.236749451307944891e+00
-1.256281407035175768e+00,1.212166087187115160e+00
-1.236180904522613089e+00,1.187019548580125372e+00
-1.216080402010050188e+00,1.161260136389103304e+00
-1.195979899497487509e+00,1.134852095277764761e+00
-1.175879396984924607e+00,1.107786618659843736e+00
-1.155778894472361706e+00,1.080100486326457165e+00
-1.135678391959799027e+00,1.051899906304014420e+00
-1.115577889447236126e+00,1.023387959067845410e+00
-1.095477386934673447e+00,9.948889758419152685e-01
-1.075376884422110546e+00,9.668585223768224601e-01
-1.055276381909547645e+00,9.398618369695528330e-01
-1.035175879396984966e+00,9.145094499965409351e-01
-1.015075376884422065e+00,8.913490536374661932e-01
-9.949748743718593857e-01,8.707408611124485276e-01
-9.748743718592964846e-01,8.527625000207268435e-01
-9.547738693467335835e-01,8.371875099650578633e-01
-9.346733668341709045e-01,8.235474356904102233e-01
-9.145728643216080034e-01,8.112481977023071611e-01
-8.944723618090451023e-01,7.996911865532696506e-01
-8.743718592964824232e-01,7.883614628159221205e-01
-8.542713567839195221e-01,7.768693313227226227e-01
-8.341708542713568431e-01,7.649539695987150889e-01
-8.140703517587939420e-01,7.524647306295195737e-01
-7.939698492462310409e-01,7.393339743191871261e-01
-7.738693467336683618e-01,7.255510351615934717e-01
-7.537688442211054607e-01,7.111406975130938335e-01
-7.336683417085427816e-01,6.961477170113343771e-01
-7.135678391959798805e-01,6.806259986069334023e-01
-6.934673366834169794e-01,6.646320195634609629e-01
-6.733668341708543004e-01,6.482206664455296696e-01
-6.532663316582913993e-01,6.314432514017100928e-01
-6.331658291457287202e-01,6.143464057533136735e-01
-6.130653266331658191e-01,5.969719011804566211e-01
-5.929648241206029180e-01,5.793567186399319890e-01
-5.728643216080402389e-01,5.615334814302062050e-01
-5.527638190954773378e-01,5.435308267891256762e-01
-5.326633165829146588e-01,5.253739446640277588e-01
-5.125628140703517577e-01,5.070850186929780623e-01
-4.924623115577888566e-01,4.886836490252208787e-01
-4.723618090452261775e-01,4.701872765386112540e-01
-4.522613065326632764e-01,4.516115259737754073e-01
-4.321608040201003753e-01,4.329705257852087819e-01
-4.120603015075376963e-01,4.142771947557977175e-01
-3.919597989949747951e-01,3.955434854212567242e-01
-3.718592964824121161e-01,3.767806191708724661e-01
-3.517587939698492150e-01,3.579992717553173165e-01
-3.316582914572863139e-01,3.392097543124763526e-01
-3.115577889447236348e-01,3.204221376990104009e-01
-2.914572864321607337e-01,3.016463372407096610e-01
-2.713567839195980547e-01,2.828921714058174608e-01
-2.512562814070351536e-01,2.641692523746259624e-01
-2.311557788944722525e-01,2.454868011719466558e-01
-2.110552763819095734e-01,2.268532192587253693e-01
-1.909547738693466723e-01,2.082753602377882540e-01
-1.708542713567839932e-01,1.897574187860118222e-01
-1.507537688442210921e-01,1.712993632384280929e-01
-1.306532663316581910e-01,1.528949108929489320e-01
-1.105527638190955120e-01,1.345293617540568309e-01
-9.045226130653261087e-02,1.161778346078479185e-01
-7.035175879396993182e-02,9.780500625171262286e-02
-5.025125628140703071e-02,7.936769870844617714e-02
-3.015075376884412961e-02,6.082113585130644040e-02
