x,y
-2.000000000000000000e+00,2.004262913484126329e+00
-1.979899497487437099e+00,1.984222178132128089e+00
-1.959798994974874420e+00,1.964182665606670541e+00
-1.939698492462311519e+00,1.944144414091978801e+00
-1.919597989949748840e+00,1.924107461772278871e+00
-1.899497487437185939e+00,1.904071847763118441e+00
-1.879396984924623037e+00,1.884037614905336167e+00
-1.859296482412060358e+00,1.864004803245802977e+00
-1.839195979899497457e+00,1.843973458419324585e+00
-1.819095477386934778e+00,1.823943624198062441e+00
-1.798994974874371877e+00,1.803915349942112556e+00
-1.778894472361808976e+00,1.783888683148926457e+00
-1.758793969849246297e+00,1.763863674575584684e+00
-1.738693467336683396e+00,1.743840377773134831e+00
-1.718592964824120717e+00,1.723818845826964097e+00
-1.698492462311557816e+00,1.703799139273039387e+00
-1.678391959798994915e+00,1.683781313990715400e+00
-1.658291457286432236e+00,1.663765432378604858e+00
-1.638190954773869334e+00,1.643751559163626252e+00
-1.618090452261306655e+00,1.623739761866666687e+00
-1.597989949748743754e+00,1.603730108939934951e+00
-1.577889447236180853e+00,1.583722673492253374e+00
-1.557788944723617952e+00,1.563717530960750501e+00
-1.537688442211055273e+00,1.543714760507845396e+00
-1.517587939698492594e+00,1.523714445952569552e+00
-1.497487437185929693e+00,1.503716672045277036e+00
-1.477386934673366792e+00,1.483721529124257810e+00
-1.457286432160803891e+00,1.463729113115737057e+00
-1.437185929648241212e+00,1.443739521808585335e+00
-1.417085427135678533e+00,1.423752857648285630e+00
-1.396984924623115631e+00,1.403769229599578949e+00
-1.376884422110552730e+00,1.383788751283819618e+00
-1.356783919597989829e+00,1.363811543307281049e+00
-1.336683417085427150e+00,1.343837728604543313e+00
-1.316582914572864471e+00,1.323867439423411785e+00
-1.296482412060301570e+00,1.303900814530949859e+00
-1.276381909547738669e+00,1.283938000144801972e+00
-1.256281407035175768e+00,1.263979146673563925e+00
-1.236180904522613089e+00,1.244024415701702635e+00
-1.216080402010050188e+00,1.224073979058232675e+00
-1.195979899497487509e+00,1.204128014625766241e+00
-1.175879396984924607e+00,1.184186714256753259e+00
-1.155778894472361706e+00,1.164250273528934621e+00
-1.135678391959799027e+00,1.144318908509147859e+00
-1.115577889447236126e+00,1.124392840852165287e+00
-1.095477386934673447e+00,1.104472310839211602e+00
-1.075376884422110546e+00,1.084557569927381504e+00
-1.055276381909547645e+00,1.064648882612286407e+00
